mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.0	-1	3/4	1/4	1/2		1			firstMeasure	2
2	1	1	3.0	-1	3/4	3/4	0						3
3	2	4	3.0	-1	3/4	3/4	0						4
4	3	7	3.0	-1	3/4	3/4	0						5
5	4	10	3.0	-1	3/4	3/4	0						6
6	5	13	3.0	-1	3/4	3/4	0						7
7	6	16	3.0	-1	3/4	3/4	0						8
8	7	19	3.0	-1	3/4	3/4	0						9
9	8	22	3.0	-1	3/4	3/4	0						10
10	9	25	3.0	-1	3/4	3/4	0						11
11	10	28	3.0	-1	3/4	3/4	0						12
12	11	31	2.0	-1	3/4	1/2	0					end	1, 13
13	11	33	1.0	-1	3/4	1/4	1/2		1			start	14
14	12	34	3.0	-1	3/4	3/4	0						15
15	13	37	3.0	-1	3/4	3/4	0						16
16	14	40	3.0	-1	3/4	3/4	0						17
17	15	43	3.0	-1	3/4	3/4	0						18
18	16	46	3.0	-1	3/4	3/4	0						19
19	17	49	3.0	-1	3/4	3/4	0						20
20	18	52	3.0	-1	3/4	3/4	0						21
21	19	55	3.0	-1	3/4	3/4	0						22
22	20	58	3.0	-1	3/4	3/4	0						23
23	21	61	3.0	-1	3/4	3/4	0						24
24	22	64	3.0	-1	3/4	3/4	0						25
25	23	67	3.0	-1	3/4	3/4	0						26
26	24	70	3.0	-1	3/4	3/4	0						27
27	25	73	3.0	-1	3/4	3/4	0						28
28	26	76	2.0	-1	3/4	1/2	0					end	13, -1
