mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/8	4	1	1/4	1/4	1		1	43	G2	2	5
1	1	0	0	0.25	0	0	3/8	1	1	1/16	1/16	1		1	67	G4	4	0
1	1	1/4	1/4	0.25	1/16	1/16	3/8	1	1	1/16	1/16	1		3	69	A4	4	1
1	1	1/2	1/2	0.25	1/8	1/8	3/8	1	1	1/16	1/16	1		-2	70	Bb4	4	2
1	1	3/4	3/4	0.25	3/16	3/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	3
1	1	1	1	0.5	1/4	1/4	3/8	4	1	1/8	1/8	1		1	43	G2	2	6
1	1	1	1	0.5	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	4
2	2	3/2	3/2	1.0	0	0	3/8	4	1	1/4	1/4	1		0	48	C3	3	9
2	2	3/2	3/2	1.0	0	0	3/8	1	1	1/4	1/4	1		-3	75	Eb5	5	7
2	2	5/2	5/2	0.5	1/4	1/4	3/8	4	1	1/8	1/8	1		2	50	D3	3	10
2	2	5/2	5/2	0.5	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	8
3	3	3	3	1.0	0	0	3/8	4	1	1/4	1/4	1		-3	51	Eb3	3	16
3	3	3	3	0.25	0	0	3/8	1	1	1/16	1/16	1		0	72	C5	5	11
3	3	13/4	13/4	0.25	1/16	1/16	3/8	1	1	1/16	1/16	1		-2	70	Bb4	4	12
3	3	7/2	7/2	0.25	1/8	1/8	3/8	1	1	1/16	1/16	1		3	69	A4	4	13
3	3	15/4	15/4	0.25	3/16	3/16	3/8	1	1	1/16	1/16	1		-2	70	Bb4	4	14
3	3	4	4	0.5	1/4	1/4	3/8	4	1	1/8	1/8	1		-3	51	Eb3	3	17
3	3	4	4	0.5	1/4	1/4	3/8	1	1	1/8	1/8	1		0	72	C5	5	15
4	4	9/2	9/2	1.0	0	0	3/8	4	1	1/4	1/4	1		2	50	D3	3	20
4	4	9/2	9/2	1.0	0	0	3/8	1	1	1/4	1/4	1		2	74	D5	5	18
