mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	12/8	3	1	1/2	1/2	1		-1	53	F3	3	15
1	1	0	2.0	0	0	12/8	4	1	1/2	1/2	1		-1	53	F3	3	18
1	1	0	2.0	0	0	12/8	2	1	1/2	1/2	1		3	69	A4	4	12
1	1	0	0.5	0	0	12/8	1	1	1/8	1/8	1		-1	77	F5	5	0
1	1	1/2	0.5	1/8	1/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	1
1	1	1	0.5	1/4	1/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	2
1	1	3/2	0.5	3/8	3/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	3
1	1	2	1.0	1/2	1/2	12/8	3	1	1/4	1/4	1		-2	46	Bb2	2	16
1	1	2	1.0	1/2	1/2	12/8	4	1	1/4	1/4	1		-2	46	Bb2	2	19
1	1	2	1.0	1/2	1/2	12/8	2	1	1/4	1/4	1		-2	70	Bb4	4	13
1	1	2	0.5	1/2	1/2	12/8	1	1	1/8	1/8	1		-1	77	F5	5	4
1	1	5/2	0.5	5/8	5/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	5
1	1	3	1.0	3/4	3/4	12/8	3	1	1/4	1/4	1		-1	53	F3	3	17
1	1	3	1.0	3/4	3/4	12/8	4	1	1/4	1/4	1		-1	53	F3	3	20
1	1	3	1.0	3/4	3/4	12/8	2	1	1/4	1/4	1		0	72	C5	5	14
1	1	3	0.5	3/4	3/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	6
1	1	7/2	0.5	7/8	7/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	7
1	1	4	0.5	1	1	12/8	1	1	1/8	1/8	1		2	74	D5	5	8
1	1	9/2	0.5	9/8	9/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	9
1	1	5	0.5	5/4	5/4	12/8	1	1	1/8	1/8	1		0	72	C5	5	10
1	1	11/2	0.5	11/8	11/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	11
