mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		3	81	A5	5	0
1	1	0	0	1.0	0	0	4/4	4	1	1/4	1/4	1		3	81	A5	5	6
1	1	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	1
1	1	1	1	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		4	76	E5	5	7
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	2
1	1	2	2	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		0	72	C5	5	8
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	81	A5	5	4
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		8	68	G#4	4	3
1	1	3	3	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		8	68	G#4	4	9
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	76	E5	5	5
2	2	4	4	1.0	0	0	4/4	3	1	1/4	1/4	1		3	57	A3	3	18
2	2	4	4	1.0	0	0	4/4	4	1	1/4	1/4	1		3	57	A3	3	22
2	2	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	10
2	2	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		0	72	C5	5	14
2	2	5	5	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		4	52	E3	3	19
2	2	5	5	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		4	52	E3	3	23
2	2	5	5	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		8	68	G#4	4	15
2	2	5	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	11
2	2	6	6	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		0	48	C3	3	20
2	2	6	6	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		0	48	C3	3	24
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	69	A4	4	16
2	2	6	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	12
2	2	7	7	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		8	44	G#2	2	21
2	2	7	7	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		8	44	G#2	2	25
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	71	B4	4	17
2	2	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	4	76	E5	5	13
3	3	8	8	1.0	0	0	4/4	3	1	1/4	1/4	1		3	45	A2	2	31
3	3	8	8	1.0	0	0	4/4	4	1	1/4	1/4	1		3	45	A2	2	37
3	3	8	8	2.0	0	0	4/4	2	1	1/2	1/2	1		0	72	C5	5	29
3	3	8	8	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	4	76	E5	5	26
3	3	9	9	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		3	57	A3	3	32
3	3	9	9	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		3	57	A3	3	38
3	3	9	9	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		-1	77	F5	5	27
3	3	10	10	0.5	1/2	1/2	4/4	3	1	1/8	1/8	1		1	55	G3	3	33
3	3	10	10	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		1	55	G3	3	39
3	3	10	10	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	71	B4	4	30
3	3	21/2	21/2	0.5	5/8	5/8	4/4	3	1	1/8	1/8	1		-1	53	F3	3	34
3	3	11	11	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		1	55	G3	3	35
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	4	76	E5	5	28
3	3	23/2	23/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		4	52	E3	3	36
4	4	12	12	0.5	0	0	4/4	3	1	1/8	1/8	1		-1	53	F3	3	45
4	4	12	12	2.0	0	0	4/4	4	1	1/2	1/2	1		-1	53	F3	3	53
4	4	12	12	2.0	0	0	4/4	2	1	1/2	1/2	1		3	69	A4	4	43
4	4	12	12	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	4	76	E5	5	40
4	4	25/2	25/2	0.5	1/8	1/8	4/4	3	1	1/8	1/8	1		4	52	E3	3	46
4	4	13	13	0.5	1/4	1/4	4/4	3	1	1/8	1/8	1		-1	53	F3	3	47
4	4	13	13	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		2	74	D5	5	41
4	4	27/2	27/2	0.5	3/8	3/8	4/4	3	1	1/8	1/8	1		2	50	D3	3	48
4	4	14	14	0.5	1/2	1/2	4/4	3	1	1/8	1/8	1		4	52	E3	3	49
4	4	14	14	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		4	52	E3	3	54
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		1	67	G4	4	44
4	4	29/2	29/2	0.5	5/8	5/8	4/4	3	1	1/8	1/8	1		2	50	D3	3	50
4	4	15	15	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		4	52	E3	3	51
4	4	15	15	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	0	72	C5	5	42
4	4	31/2	31/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		0	48	C3	3	52
5	5	16	16	0.5	0	0	4/4	3	1	1/8	1/8	1		2	50	D3	3	60
5	5	16	16	2.0	0	0	4/4	4	1	1/2	1/2	1		2	50	D3	3	68
5	5	16	16	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	65	F4	4	58
5	5	16	16	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	0	72	C5	5	55
5	5	33/2	33/2	0.5	1/8	1/8	4/4	3	1	1/8	1/8	1		0	48	C3	3	61
5	5	17	17	0.5	1/4	1/4	4/4	3	1	1/8	1/8	1		2	50	D3	3	62
5	5	17	17	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		5	71	B4	4	56
5	5	35/2	35/2	0.5	3/8	3/8	4/4	3	1	1/8	1/8	1		5	47	B2	2	63
5	5	18	18	0.5	1/2	1/2	4/4	3	1	1/8	1/8	1		0	48	C3	3	64
5	5	18	18	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		0	48	C3	3	69
5	5	18	18	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		4	64	E4	4	59
5	5	37/2	37/2	0.5	5/8	5/8	4/4	3	1	1/8	1/8	1		5	47	B2	2	65
5	5	19	19	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		0	48	C3	3	66
5	5	19	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	3	69	A4	4	57
5	5	39/2	39/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		3	45	A2	2	67
6	6	20	20	2.0	0	0	4/4	3	1	1/2	1/2	1		5	47	B2	2	78
6	6	20	20	2.0	0	0	4/4	4	1	1/2	1/2	1		5	47	B2	2	82
6	6	20	20	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	74
6	6	20	20	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	3	69	A4	4	70
6	6	21	21	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		8	68	G#4	4	71
6	6	22	22	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		3	45	A2	2	79
6	6	22	22	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		3	45	A2	2	83
6	6	22	22	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	75
6	6	22	22	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	72
6	6	23	23	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		3	57	A3	3	80
6	6	23	23	0.5	3/4	3/4	4/4	4	1	1/8	1/8	1		3	57	A3	3	84
6	6	23	23	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	72	C5	5	76
6	6	23	23	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	4	76	E5	5	73
6	6	47/2	47/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		1	55	G3	3	81
6	6	47/2	47/2	0.5	7/8	7/8	4/4	4	1	1/8	1/8	1		1	55	G3	3	85
6	6	47/2	47/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	71	B4	4	77
7	7	24	24	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	91
7	7	24	24	2.0	0	0	4/4	4	1	1/2	1/2	1		-1	53	F3	3	93
7	7	24	24	2.0	0	0	4/4	2	1	1/2	1/2	1		3	69	A4	4	89
7	7	24	24	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	4	76	E5	5	86
7	7	25	25	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	87
7	7	26	26	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	E3	3	92
7	7	26	26	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		4	52	E3	3	94
7	7	26	26	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		8	68	G#4	4	90
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	76	E5	5	88
8	8	28	28	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5	95
8	8	28	28	1.0	0	0	4/4	4	1	1/4	1/4	1		4	76	E5	5	101
8	8	29	29	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	96
8	8	29	29	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		5	71	B4	4	102
8	8	30	30	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	97
8	8	30	30	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		1	67	G4	4	103
8	8	30	30	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	76	E5	5	99
8	8	31	31	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		9	63	D#4	4	98
8	8	31	31	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		9	63	D#4	4	104
8	8	31	31	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	71	B4	4	100
9	9	32	32	1.0	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	105
9	9	32	32	1.0	0	0	4/4	3	1	1/4	1/4	1		4	64	E4	4	113
9	9	32	32	1.0	0	0	4/4	4	1	1/4	1/4	1		4	64	E4	4	117
9	9	32	32	1.0	0	0	4/4	2	1	1/4	1/4	1		1	67	G4	4	109
9	9	33	33	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		5	59	B3	3	114
9	9	33	33	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		5	59	B3	3	118
9	9	33	33	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		9	63	D#4	4	110
9	9	33	33	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	106
9	9	34	34	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		1	55	G3	3	115
9	9	34	34	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		1	55	G3	3	119
9	9	34	34	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4	111
9	9	34	34	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	107
9	9	35	35	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		9	51	D#3	3	116
9	9	35	35	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		9	51	D#3	3	120
9	9	35	35	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	112
9	9	35	35	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	5	71	B4	4	108
10	10	36	36	0.5	0	0	4/4	3	1	1/8	1/8	1		4	52	E3	3	126
10	10	36	36	2.0	0	0	4/4	4	1	1/2	1/2	1		4	52	E3	3	134
10	10	36	36	2.0	0	0	4/4	2	1	1/2	1/2	1		1	67	G4	4	124
10	10	36	36	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	5	71	B4	4	121
10	10	73/2	73/2	0.5	1/8	1/8	4/4	3	1	1/8	1/8	1		2	50	D3	3	127
10	10	37	37	0.5	1/4	1/4	4/4	3	1	1/8	1/8	1		4	52	E3	3	128
10	10	37	37	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		0	72	C5	5	122
10	10	75/2	75/2	0.5	3/8	3/8	4/4	3	1	1/8	1/8	1		0	48	C3	3	129
10	10	38	38	0.5	1/2	1/2	4/4	3	1	1/8	1/8	1		2	50	D3	3	130
10	10	38	38	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		2	50	D3	3	135
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		6	66	F#4	4	125
10	10	77/2	77/2	0.5	5/8	5/8	4/4	3	1	1/8	1/8	1		0	48	C3	3	131
10	10	39	39	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		2	50	D3	3	132
10	10	39	39	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	5	71	B4	4	123
10	10	79/2	79/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		5	47	B2	2	133
11	11	40	40	2.0	0	0	4/4	3	1	1/2	1/2	1		0	48	C3	3	142
11	11	40	40	2.0	0	0	4/4	4	1	1/2	1/2	1		0	48	C3	3	145
11	11	40	40	2.0	0	0	4/4	2	1	1/2	1/2	1		4	64	E4	4	139
11	11	40	40	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	5	71	B4	4	136
11	11	41	41	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	137
11	11	42	42	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		5	47	B2	2	143
11	11	42	42	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		5	47	B2	2	146
11	11	42	42	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		9	63	D#4	4	140
11	11	42	42	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	138
11	11	43	43	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		1	43	G2	2	144
11	11	43	43	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		1	43	G2	2	147
11	11	43	43	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	5	83	B5	5	141
12	12	44	44	2.0	0	0	4/4	3	1	1/2	1/2	1		3	45	A2	2	155
12	12	44	44	2.0	0	0	4/4	4	1	1/2	1/2	1		3	45	A2	2	157
12	12	44	44	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	5	83	B5	5	152
12	12	44	44	1.5	0	0	4/4	1	1	3/8	1/4	3/2		0	84	C6	6	148
12	12	45	45	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		3	81	A5	5	153
12	12	91/2	91/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	86	D6	6	149
12	12	46	46	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		5	47	B2	2	156
12	12	46	46	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		5	47	B2	2	158
12	12	46	46	1.5	1/2	1/2	4/4	1	1	3/8	1/4	3/2		5	83	B5	5	150
12	12	47	47	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	1	79	G5	5	154
12	12	95/2	95/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		0	84	C6	6	151
13	13	48	48	1.0	0	0	4/4	3	1	1/4	1/4	1		7	49	C#3	3	166
13	13	48	48	1.0	0	0	4/4	4	1	1/4	1/4	1		7	49	C#3	3	169
13	13	48	48	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	1	79	G5	5	163
13	13	48	48	1.5	0	0	4/4	1	1	3/8	1/4	3/2		3	81	A5	5	159
13	13	49	49	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		9	51	D#3	3	167
13	13	49	49	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		9	51	D#3	3	170
13	13	49	49	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		6	78	F#5	5	164
13	13	99/2	99/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		5	83	B5	5	160
13	13	50	50	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	E3	3	168
13	13	50	50	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		4	52	E3	3	171
13	13	50	50	1.5	1/2	1/2	4/4	1	1	3/8	1/4	3/2		1	79	G5	5	161
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	4	76	E5	5	165
13	13	103/2	103/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	81	A5	5	162
14	14	52	52	2.0	0	0	4/4	3	1	1/2	1/2	1		5	47	B2	2	180
14	14	52	52	2.0	0	0	4/4	4	1	1/2	1/2	1		5	47	B2	2	182
14	14	52	52	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	4	76	E5	5	174
14	14	52	52	2.0	0	0	4/4	1	1	1/2	1/2	1		6	78	F#5	5	172
14	14	53	53	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		9	75	D#5	5	175
14	14	54	54	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	40	E2	2	181
14	14	54	54	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		4	40	E2	2	183
14	14	54	54	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	76	E5	5	176
14	14	54	54	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	E5	5	173
14	14	109/2	109/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		5	71	B4	4	177
14	14	55	55	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		1	67	G4	4	178
14	14	111/2	111/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	71	B4	4	179
15	15	56	56	2.0	0	0	4/4	3	1	1/2	1/2	1		4	52	E3	3	194
15	15	56	56	2.0	0	0	4/4	4	1	1/2	1/2	1		4	52	E3	3	196
15	15	56	56	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	189
15	15	56	56	0.5	0	0	4/4	1	1	1/8	1/8	1		4	76	E5	5	184
15	15	113/2	113/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	185
15	15	57	57	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		1	67	G4	4	186
15	15	115/2	115/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		4	76	E5	5	187
15	15	58	58	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	45	A2	2	195
15	15	58	58	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		3	45	A2	2	197
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		0	72	C5	5	188
15	15	58	58	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	81	A5	5	190
15	15	117/2	117/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		4	76	E5	5	191
15	15	59	59	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	72	C5	5	192
15	15	119/2	119/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	81	A5	5	193
16	16	60	60	2.0	0	0	4/4	3	1	1/2	1/2	1		2	50	D3	3	208
16	16	60	60	2.0	0	0	4/4	4	1	1/2	1/2	1		2	50	D3	3	210
16	16	60	60	0.5	0	0	4/4	1	1	1/8	1/8	1		2	74	D5	5	198
16	16	60	60	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	77	F5	5	203
16	16	121/2	121/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	199
16	16	61	61	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		-1	65	F4	4	200
16	16	123/2	123/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	201
16	16	62	62	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	43	G2	2	209
16	16	62	62	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		1	43	G2	2	211
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		5	71	B4	4	202
16	16	62	62	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	79	G5	5	204
16	16	125/2	125/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		2	74	D5	5	205
16	16	63	63	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		5	71	B4	4	206
16	16	127/2	127/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		1	79	G5	5	207
17	17	64	64	2.0	0	0	4/4	3	1	1/2	1/2	1		0	48	C3	3	226
17	17	64	64	2.0	0	0	4/4	4	1	1/2	1/2	1		0	48	C3	3	229
17	17	64	64	0.5	0	0	4/4	1	1	1/8	1/8	1		0	72	C5	5	212
17	17	64	64	1.5	0	0	4/4	2	1	3/8	1/4	3/2		4	76	E5	5	220
17	17	129/2	129/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	213
17	17	65	65	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		4	64	E4	4	214
17	17	131/2	131/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	215
17	17	131/2	131/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	76	E5	5	221
17	17	66	66	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-1	53	F3	3	227
17	17	66	66	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		-1	53	F3	3	230
17	17	66	66	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		3	69	A4	4	216
17	17	66	66	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		-1	77	F5	5	222
17	17	133/2	133/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	217
17	17	133/2	133/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		1	79	G5	5	223
17	17	67	67	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		0	48	C3	3	228
17	17	67	67	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		0	48	C3	3	231
17	17	67	67	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	218
17	17	67	67	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		4	76	E5	5	224
17	17	135/2	135/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	219
17	17	135/2	135/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	77	F5	5	225
18	18	68	68	1.0	0	0	4/4	3	1	1/4	1/4	1		1	55	G3	3	239
18	18	68	68	1.0	0	0	4/4	4	1	1/4	1/4	1		1	55	G3	3	242
18	18	68	68	1.5	0	0	4/4	1	1	3/8	1/4	3/2		0	72	C5	5	232
18	18	68	68	2.0	0	0	4/4	2	1	1/2	1/2	1		2	74	D5	5	236
18	18	69	69	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		1	43	G2	2	240
18	18	69	69	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		1	43	G2	2	243
18	18	139/2	139/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	233
18	18	70	70	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	241
18	18	70	70	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		0	48	C3	3	244
18	18	70	70	1.5	1/2	1/2	4/4	1	1	3/8	1/4	3/2		0	72	C5	5	234
18	18	70	70	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		0	72	C5	5	237
