mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	3	1	1	1	1		3	45	A2	2	17
1	1	0	0	4.0	0	0	4/4	4	1	1	1	1		3	45	A2	2	18
1	1	0	0	0.25	0	0	4/4	1	1	1/16	1/16	1		3	81	A5	5	0
1	1	1/4	1/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	1
1	1	1/2	1/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	2
1	1	3/4	3/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	3
1	1	1	1	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		7	73	C#5	5	4
1	1	5/4	5/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	5
1	1	3/2	3/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		4	64	E4	4	6
1	1	7/4	7/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	7
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		7	61	C#4	4	8
1	1	2	2	0.25	1/2	1/2	4/4	2	1	1/16	1/16	1		3	81	A5	5	9
1	1	9/4	9/4	0.25	9/16	9/16	4/4	2	1	1/16	1/16	1		4	76	E5	5	10
1	1	5/2	5/2	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		7	73	C#5	5	11
1	1	11/4	11/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		4	76	E5	5	12
1	1	3	3	0.25	3/4	3/4	4/4	2	1	1/16	1/16	1		3	69	A4	4	13
1	1	13/4	13/4	0.25	13/16	13/16	4/4	2	1	1/16	1/16	1		3	81	A5	5	14
1	1	7/2	7/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		4	76	E5	5	15
1	1	15/4	15/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		3	81	A5	5	16
2	2	4	4	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	37
2	2	4	4	4.0	0	0	4/4	4	1	1	1	1		2	50	D3	3	38
2	2	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		6	78	F#5	5	28
2	2	4	4	0.25	0	0	4/4	1	1	1/16	1/16	1		3	81	A5	5	19
2	2	17/4	17/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	20
2	2	9/2	9/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	21
2	2	19/4	19/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	22
2	2	5	5	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	23
2	2	21/4	21/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	24
2	2	11/2	11/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	25
2	2	23/4	23/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	26
2	2	6	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	62	D4	4	27
