mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	1/4	1/4	3/4	3	1	1/4	1/4	1		4	52	4
1	1	1/4	1/4	3/4	4	1	1/4	1/4	1		4	52	6
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		4	76	2
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		1	79	0
1	1	1/2	1/2	3/4	3	1	1/4	1/4	1		5	47	5
1	1	1/2	1/2	3/4	4	1	1/4	1/4	1		5	47	7
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		9	75	3
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		6	78	1
2	2	0	0	3/4	3	1	1/2	1/2	1		4	52	12
2	2	0	0	3/4	4	1	1/2	1/2	1		4	52	14
2	2	0	0	3/4	2	1	1/2	1/2	1		4	76	10
2	2	0	0	3/4	1	1	1/2	1/2	1		1	79	8
2	2	1/2	1/2	3/4	3	1	1/4	1/4	1		4	52	13
2	2	1/2	1/2	3/4	4	1	1/4	1/4	1		4	52	15
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		4	76	11
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	9
3	3	0	0	3/4	3	1	3/4	1/2	3/2		3	45	24
3	3	0	0	3/4	4	1	3/4	1/2	3/2		3	45	25
3	3	0	0	3/4	2	1	3/8	1/4	3/2		6	78	20
3	3	0	0	3/4	1	1	3/8	1/4	3/2		3	81	16
3	3	3/8	3/8	3/4	2	1	1/8	1/8	1		1	79	21
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	17
3	3	1/2	1/2	3/4	2	1	1/8	1/8	1		6	78	22
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		3	81	18
3	3	5/8	5/8	3/4	2	1	1/8	1/8	1		4	76	23
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	19
4	4	0	0	3/4	3	1	3/4	1/2	3/2		5	47	28
4	4	0	0	3/4	4	1	3/4	1/2	3/2		5	47	29
4	4	0	0	3/4	2	1	3/4	1/2	3/2		9	75	27
4	4	0	0	3/4	1	1	3/4	1/2	3/2		6	78	26
5	5	0	0	3/4	3	1	1/2	1/2	1		1	55	34
5	5	0	0	3/4	4	1	1/2	1/2	1		1	55	36
5	5	0	0	3/4	2	1	1/2	1/2	1		5	71	32
5	5	0	0	3/4	1	1	1/2	1/2	1		4	76	30
5	5	1/2	1/2	3/4	3	1	1/4	1/4	1		6	54	35
5	5	1/2	1/2	3/4	4	1	1/4	1/4	1		6	54	37
5	5	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69	33
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	31
6	6	0	0	3/4	3	1	1/2	1/2	1		4	52	42
6	6	0	0	3/4	4	1	1/2	1/2	1		4	52	44
6	6	0	0	3/4	2	1	1/2	1/2	1		1	67	40
6	6	0	0	3/4	1	1	1/2	1/2	1		0	72	38
6	6	1/2	1/2	3/4	3	1	1/4	1/4	1	1	2	50	43
6	6	1/2	1/2	3/4	4	1	1/4	1/4	1	1	2	50	45
6	6	1/2	1/2	3/4	2	1	1/4	1/4	1	1	6	66	41
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1	1	5	71	39
7	7	0	0	3/4	3	1	1/4	1/4	1	-1	2	50	50
7	7	0	0	3/4	4	1	1/4	1/4	1	-1	2	50	52
7	7	0	0	3/4	2	1	1/4	1/4	1	-1	6	66	48
7	7	0	0	3/4	1	1	1/4	1/4	1	-1	5	71	46
7	7	1/4	1/4	3/4	3	1	1/2	1/2	1		0	48	51
7	7	1/4	1/4	3/4	4	1	1/2	1/2	1		0	48	53
7	7	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	49
7	7	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	47
8	8	0	0	3/4	3	1	1/4	1/4	1		5	47	60
8	8	0	0	3/4	4	1	1/4	1/4	1		5	47	63
8	8	0	0	3/4	2	1	1/4	1/4	1		9	63	57
8	8	0	0	3/4	1	1	1/4	1/4	1		5	71	54
8	8	1/4	1/4	3/4	3	1	1/4	1/4	1		5	59	61
8	8	1/4	1/4	3/4	4	1	1/4	1/4	1		5	59	64
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1		9	75	55
8	8	1/4	1/4	3/4	2	1	1/4	1/4	1		6	78	58
8	8	1/2	1/2	3/4	3	1	1/4	1/4	1		3	57	62
8	8	1/2	1/2	3/4	4	1	1/4	1/4	1		3	57	65
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1		9	75	56
8	8	1/2	1/2	3/4	2	1	1/4	1/4	1		6	78	59
9	9	0	0	3/4	3	1	1/2	1/2	1		1	55	70
9	9	0	0	3/4	4	1	1/2	1/2	1		1	55	72
9	9	0	0	3/4	2	1	1/2	1/2	1		5	71	68
9	9	0	0	3/4	1	1	1/2	1/2	1		4	76	66
9	9	1/2	1/2	3/4	3	1	1/4	1/4	1		9	51	71
9	9	1/2	1/2	3/4	4	1	1/4	1/4	1		9	51	73
9	9	1/2	1/2	3/4	2	1	1/4	1/4	1		5	71	69
9	9	1/2	1/2	3/4	1	1	1/4	1/4	1		6	78	67
10	10	0	0	3/4	3	1	1/2	1/2	1		4	52	78
10	10	0	0	3/4	4	1	1/2	1/2	1		4	52	80
10	10	0	0	3/4	2	1	1/2	1/2	1		5	71	76
10	10	0	0	3/4	1	1	1/2	1/2	1		1	79	74
10	10	1/2	1/2	3/4	3	1	1/4	1/4	1	1	6	54	79
10	10	1/2	1/2	3/4	4	1	1/4	1/4	1	1	6	54	81
10	10	1/2	1/2	3/4	2	1	1/4	1/4	1	1	10	70	77
10	10	1/2	1/2	3/4	1	1	1/4	1/4	1	1	6	78	75
11	11	0	0	3/4	3	1	1/4	1/4	1	-1	6	54	86
11	11	0	0	3/4	4	1	1/4	1/4	1	-1	6	54	88
11	11	0	0	3/4	2	1	1/4	1/4	1	-1	10	70	84
11	11	0	0	3/4	1	1	1/4	1/4	1	-1	6	78	82
11	11	1/4	1/4	3/4	3	1	1/2	1/2	1		1	55	87
11	11	1/4	1/4	3/4	4	1	1/2	1/2	1		1	55	89
11	11	1/4	1/4	3/4	2	1	1/2	1/2	1		5	71	85
11	11	1/4	1/4	3/4	1	1	1/2	1/2	1		4	76	83
12	12	0	0	3/4	3	1	1/2	1/2	1		6	54	94
