mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
5	4	41/2	41/2	0.5		5/8	5/8	12/8	3	1	1/8	1/8	1		-1	53	F3	3	68
5	4	41/2	41/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	54
5	4	41/2	41/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		3	81	A5	5	60
5	4	21	21	1.5		3/4	3/4	12/8	3	1	3/8	1/4	3/2		0	60	C4	4	69
5	4	21	21	1.0		3/4	3/4	12/8	1	1	1/4	1/4	1		4	76	E5	5	55
5	4	21	21	1.0		3/4	3/4	12/8	2	1	1/4	1/4	1		1	79	G5	5	61
5	4	22	22	0.5		1	1	12/8	1	1	1/8	1/8	1		0	72	C5	5	56
5	4	22	22	0.5		1	1	12/8	2	1	1/8	1/8	1		4	76	E5	5	62
5	4	45/2	45/2	1.0		9/8	9/8	12/8	1	1	1/4	1/4	1		4	76	E5	5	57
5	4	45/2	45/2	1.0		9/8	9/8	12/8	2	1	1/4	1/4	1		1	79	G5	5	63
5	4	47/2	47/2	0.5		11/8	11/8	12/8	3	1	1/8	1/8	1		0	60	C4	4	70
5	4	47/2	47/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		6	78	F#5	5	58
5	4	47/2	47/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		3	81	A5	5	64
6	5	24	24	1.0		0	0	12/8	3	1	1/4	1/4	1		-2	58	Bb3	3	83
6	5	24	24	1.5		0	0	12/8	1	1	3/8	1/4	3/2		1	79	G5	5	71
6	5	24	24	1.5		0	0	12/8	2	1	3/8	1/4	3/2		-2	82	Bb5	5	77
6	5	25	25	0.5		1/4	1/4	12/8	3	1	1/8	1/8	1		1	55	G3	3	84
6	5	51/2	51/2	1.0		3/8	3/8	12/8	3	1	1/4	1/4	1		-2	58	Bb3	3	85
6	5	53/2	53/2	0.5		5/8	5/8	12/8	3	1	1/8	1/8	1		7	61	C#4	4	86
6	5	53/2	53/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	72
6	5	53/2	53/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		-2	82	Bb5	5	78
6	5	27	27	1.5		3/4	3/4	12/8	3	1	3/8	1/4	3/2		2	62	D4	4	87
6	5	27	27	1.0		3/4	3/4	12/8	1	1	1/4	1/4	1		-1	77	F5	5	73
6	5	27	27	1.0		3/4	3/4	12/8	2	1	1/4	1/4	1		3	81	A5	5	79
6	5	28	28	0.5		1	1	12/8	1	1	1/8	1/8	1		2	74	D5	5	74
6	5	28	28	0.5		1	1	12/8	2	1	1/8	1/8	1		-1	77	F5	5	80
6	5	57/2	57/2	1.0		9/8	9/8	12/8	1	1	1/4	1/4	1		-1	77	F5	5	75
6	5	57/2	57/2	1.0		9/8	9/8	12/8	2	1	1/4	1/4	1		3	81	A5	5	81
6	5	59/2	59/2	0.5		11/8	11/8	12/8	3	1	1/8	1/8	1		2	62	D4	4	88
6	5	59/2	59/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	76
6	5	59/2	59/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		-2	82	Bb5	5	82
7	6	30	30	1.0		0	0	12/8	3	1	1/4	1/4	1		0	60	C4	4	104
7	6	30	30	1.5		0	0	12/8	2	1	3/8	1/4	3/2	1	4	76	E5	5	96
7	6	30	30	1.5		0	0	12/8	1	1	3/8	1/4	3/2		3	81	A5	5	89
7	6	31	31	0.5		1/4	1/4	12/8	3	1	1/8	1/8	1		-2	58	Bb3	3	105
7	6	63/2	63/2	1.0		3/8	3/8	12/8	3	1	1/4	1/4	1		0	60	C4	4	106
7	6	63/2	63/2	1.5		3/8	3/8	12/8	1	1	3/8	1/4	3/2		3	69	A4	4	90
7	6	63/2	63/2	1.0		3/8	3/8	12/8	2	1	1/4	1/4	1	-1	4	76	E5	5	97
7	6	65/2	65/2	0.5		5/8	5/8	12/8	3	1	1/8	1/8	1		3	57	A3	3	107
7	6	65/2	65/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		3	81	A5	5	98
7	6	33	33	1.5		3/4	3/4	12/8	3	1	3/8	1/4	3/2		-2	58	Bb3	3	108
7	6	33	33	0.5		3/4	3/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	91
7	6	33	33	0.5		3/4	3/4	12/8	2	1	1/8	1/8	1		3	81	A5	5	99
7	6	67/2	67/2	0.5		7/8	7/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	92
7	6	67/2	67/2	0.5		7/8	7/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	100
7	6	34	34	0.5		1	1	12/8	1	1	1/8	1/8	1		-1	77	F5	5	93
7	6	34	34	0.5		1	1	12/8	2	1	1/8	1/8	1		-1	77	F5	5	101
7	6	69/2	69/2	1.0		9/8	9/8	12/8	1	1	1/4	1/4	1		4	76	E5	5	94
7	6	69/2	69/2	1.0		9/8	9/8	12/8	2	1	1/4	1/4	1		1	79	G5	5	102
7	6	71/2	71/2	0.5		11/8	11/8	12/8	3	1	1/8	1/8	1		-2	58	Bb3	3	109
7	6	71/2	71/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	95
7	6	71/2	71/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		3	81	A5	5	103
8	7	36	36	1.5		0	0	12/8	3	1	3/8	1/4	3/2		3	57	A3	3	123
8	7	36	36	1.5		0	0	12/8	1	1	3/8	1/4	3/2		7	73	C#5	5	110
8	7	36	36	1.5		0	0	12/8	2	1	3/8	1/4	3/2		3	81	A5	5	116
8	7	77/2	77/2	0.5		5/8	5/8	12/8	3	1	1/8	1/8	1		3	57	A3	3	124
8	7	77/2	77/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		4	76	E5	5	117
8	7	77/2	77/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	111
8	7	39	39	1.0		3/4	3/4	12/8	3	1	1/4	1/4	1		2	50	D3	3	125
8	7	39	39	1.0		3/4	3/4	12/8	2	1	1/4	1/4	1		-1	77	F5	5	118
8	7	39	39	1.0		3/4	3/4	12/8	1	1	1/4	1/4	1		-2	82	Bb5	5	112
8	7	40	40	0.5		1	1	12/8	3	1	1/8	1/8	1		2	50	D3	3	126
8	7	40	40	0.5		1	1	12/8	2	1	1/8	1/8	1		-1	77	F5	5	119
8	7	40	40	0.5		1	1	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	113
8	7	81/2	81/2	0.5		9/8	9/8	12/8	3	1	1/8	1/8	1		4	52	E3	3	127
8	7	81/2	81/2	0.5		9/8	9/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	120
8	7	81/2	81/2	1.0		9/8	9/8	12/8	1	1	1/4	1/4	1		-2	82	Bb5	5	114
8	7	41	41	0.5		5/4	5/4	12/8	3	1	1/8	1/8	1		2	50	D3	3	128
8	7	41	41	0.5		5/4	5/4	12/8	2	1	1/8	1/8	1		-1	77	F5	5	121
8	7	83/2	83/2	0.5		11/8	11/8	12/8	3	1	1/8	1/8	1		4	52	E3	3	129
8	7	83/2	83/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	122
8	7	83/2	83/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	115
9	8	42	42	1.0		0	0	12/8	3	1	1/4	1/4	1		-1	53	F3	3	143
9	8	42	42	1.5		0	0	12/8	2	1	3/8	1/4	3/2		0	72	C5	5	137
9	8	42	42	1.0		0	0	12/8	1	1	1/4	1/4	1		-2	82	Bb5	5	130
9	8	43	43	0.5		1/4	1/4	12/8	3	1	1/8	1/8	1		1	55	G3	3	144
9	8	43	43	0.5		1/4	1/4	12/8	1	1	1/8	1/8	1		3	81	A5	5	131
9	8	87/2	87/2	1.0		3/8	3/8	12/8	3	1	1/4	1/4	1		3	57	A3	3	145
9	8	89/2	89/2	0.5		5/8	5/8	12/8	3	1	1/8	1/8	1		-1	53	F3	3	146
9	8	89/2	89/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	132
9	8	89/2	89/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		-1	77	F5	5	138
9	8	45	45	1.0		3/4	3/4	12/8	3	1	1/4	1/4	1		7	49	C#3	3	147
9	8	45	45	1.0		3/4	3/4	12/8	2	1	1/4	1/4	1		4	76	E5	5	139
9	8	45	45	1.0		3/4	3/4	12/8	1	1	1/4	1/4	1		1	79	G5	5	133
9	8	46	46	0.5		1	1	12/8	3	1	1/8	1/8	1		3	45	A2	2	148
9	8	46	46	0.5		1	1	12/8	2	1	1/8	1/8	1		7	73	C#5	5	140
9	8	46	46	0.5		1	1	12/8	1	1	1/8	1/8	1		1	79	G5	5	134
9	8	93/2	93/2	1.0		9/8	9/8	12/8	3	1	1/4	1/4	1		5	47	B2	2	149
9	8	93/2	93/2	1.0		9/8	9/8	12/8	2	1	1/4	1/4	1		2	74	D5	5	141
9	8	93/2	93/2	1.0		9/8	9/8	12/8	1	1	1/4	1/4	1		1	79	G5	5	135
9	8	95/2	95/2	0.5		11/8	11/8	12/8	3	1	1/8	1/8	1		7	49	C#3	3	150
9	8	95/2	95/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		4	76	E5	5	142
9	8	95/2	95/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	136
10	9	48	48	1.5		0	0	12/8	3	1	3/8	1/4	3/2		2	50	D3	3	167
10	9	48	48	1.5		0	0	12/8	2	1	3/8	1/4	3/2		3	69	A4	4	161
10	9	48	48	1.0		0	0	12/8	1	1	1/4	1/4	1		1	79	G5	5	151
10	9	49	49	0.5		1/4	1/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	152
10	9	50	50	0.5		1/2	1/2	12/8	1	1	1/8	1/8	1		-1	77	F5	5	153
10	9	101/2	101/2	0.5		5/8	5/8	12/8	3	1	1/8	1/8	1		4	52	E3	3	168
10	9	101/2	101/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		8	68	G#4	4	162
10	9	101/2	101/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	154
10	9	51	51	1.5		3/4	3/4	12/8	3	1	3/8	1/4	3/2		-1	53	F3	3	169
10	9	51	51	1.0		3/4	3/4	12/8	2	1	1/4	1/4	1		3	69	A4	4	163
10	9	51	51	0.5		3/4	3/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	155
10	9	103/2	103/2	0.5		7/8	7/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	156
10	9	52	52	0.5		1	1	12/8	1	1	1/8	1/8	1		0	72	C5	5	157
10	9	52	52	0.5		1	1	12/8	2	1	1/8	1/8	1		4	76	E5	5	164
10	9	105/2	105/2	0.5		9/8	9/8	12/8	1	1	1/8	1/8	1		5	71	B4	4	158
10	9	105/2	105/2	1.0		9/8	9/8	12/8	2	1	1/4	1/4	1		2	74	D5	5	165
10	9	53	53	0.5		5/4	5/4	12/8	1	1	1/8	1/8	1		0	72	C5	5	159
10	9	107/2	107/2	0.5		11/8	11/8	12/8	3	1	1/8	1/8	1		2	50	D3	3	170
10	9	107/2	107/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	160
10	9	107/2	107/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		0	72	C5	5	166
11	10	54	54	1.5		0	0	12/8	3	1	3/8	1/4	3/2		4	52	E3	3	187
11	10	54	54	1.0		0	0	12/8	1	1	1/4	1/4	1		8	68	G#4	4	171
11	10	54	54	1.5		0	0	12/8	2	1	3/8	1/4	3/2		5	71	B4	4	180
11	10	55	55	0.5		1/4	1/4	12/8	1	1	1/8	1/8	1		4	76	E5	5	172
11	10	111/2	111/2	1.0		3/8	3/8	12/8	3	1	1/4	1/4	1		-1	53	F3	3	188
11	10	111/2	111/2	1.0		3/8	3/8	12/8	1	1	1/4	1/4	1		3	69	A4	4	173
11	10	113/2	113/2	0.5		5/8	5/8	12/8	3	1	1/8	1/8	1		2	50	D3	3	189
11	10	113/2	113/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		3	69	A4	4	181
11	10	113/2	113/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	174
11	10	57	57	1.0		3/4	3/4	12/8	3	1	1/4	1/4	1		4	52	E3	3	190
11	10	57	57	0.5		3/4	3/4	12/8	2	1	1/8	1/8	1		8	68	G#4	4	182
11	10	57	57	0.5		3/4	3/4	12/8	1	1	1/8	1/8	1		4	76	E5	5	175
11	10	115/2	115/2	0.5		7/8	7/8	12/8	2	1	1/8	1/8	1		4	64	E4	4	183
11	10	115/2	115/2	0.5		7/8	7/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	176
11	10	58	58	0.5		1	1	12/8	3	1	1/8	1/8	1		3	45	A2	2	191
11	10	58	58	0.5		1	1	12/8	2	1	1/8	1/8	1		3	69	A4	4	184
11	10	58	58	0.5		1	1	12/8	1	1	1/8	1/8	1		0	72	C5	5	177
11	10	117/2	117/2	1.5		9/8	9/8	12/8	3	1	3/8	1/4	3/2		4	52	E3	3	192
11	10	117/2	117/2	1.0		9/8	9/8	12/8	2	1	1/4	1/4	1		3	69	A4	4	185
11	10	117/2	117/2	1.0		9/8	9/8	12/8	1	1	1/4	1/4	1		5	71	B4	4	178
11	10	119/2	119/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		8	68	G#4	4	186
11	10	119/2	119/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	179
12	11		60	1.5	1	0	0	12/8	3	1	3/8	1/4	3/2	1	3	45	A2	2	197
12	11		60	1.5	1	0	0	12/8	1	1	3/8	1/4	3/2		3	69	A4	4	193
12	11		60	1.5	1	0	0	12/8	2	1	3/8	1/4	3/2		3	69	A4	4	195
12	11		123/2	1.5	1	3/8	3/8	12/8	3	1	3/8	1/4	3/2	-1	3	45	A2	2	198
12	11		125/2	0.5	1	5/8	5/8	12/8	2	1	1/8	1/8	1		2	62	D4	4	196
12	11		125/2	0.5	1	5/8	5/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	194
13	11	60	63	1.5	2	0	0	12/8	3	1	3/8	1/4	3/2	1	3	45	A2	2	205
13	11	60	63	1.5	2	0	0	12/8	1	1	3/8	1/4	3/2		3	69	A4	4	199
13	11	60	63	1.5	2	0	0	12/8	2	1	3/8	1/4	3/2		3	69	A4	4	202
13	11	123/2	129/2	1.5	2	3/8	3/8	12/8	3	1	3/8	1/4	3/2	-1	3	45	A2	2	206
13	11	62	65	0.5	2	1/2	1/2	12/8	2	1	1/8	1/8	1		-1	77	F5	5	203
13	11	62	65	0.5	2	1/2	1/2	12/8	1	1	1/8	1/8	1		3	81	A5	5	200
13	11	125/2	131/2	0.5	2	5/8	5/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	204
13	11	125/2	131/2	0.5	2	5/8	5/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	201
14	11	63	66	1.5		0	3/4	12/8	3	1	3/8	1/4	3/2		-1	53	F3	3	219
14	11	63	66	0.5		0	3/4	12/8	2	1	1/8	1/8	1		3	81	A5	5	213
14	11	63	66	0.5		0	3/4	12/8	1	1	1/8	1/8	1		0	84	C6	6	207
14	11	127/2	133/2	0.5		1/8	7/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	214
14	11	127/2	133/2	0.5		1/8	7/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	208
14	11	64	67	0.5		1/4	1	12/8	2	1	1/8	1/8	1		-1	77	F5	5	215
14	11	64	67	0.5		1/4	1	12/8	1	1	1/8	1/8	1		3	81	A5	5	209
14	11	129/2	135/2	0.5		3/8	9/8	12/8	2	1	1/8	1/8	1		-2	82	Bb5	5	216
14	11	129/2	135/2	0.5		3/8	9/8	12/8	1	1	1/8	1/8	1		2	86	D6	6	210
14	11	65	68	0.5		1/2	5/4	12/8	2	1	1/8	1/8	1		3	81	A5	5	217
14	11	65	68	0.5		1/2	5/4	12/8	1	1	1/8	1/8	1		0	84	C6	6	211
14	11	131/2	137/2	0.5		5/8	11/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	218
14	11	131/2	137/2	0.5		5/8	11/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	212
15	12	66	69	1.5		0	0	12/8	3	1	3/8	1/4	3/2		-1	53	F3	3	244
15	12	66	69	0.5		0	0	12/8	2	1	1/8	1/8	1		3	81	A5	5	232
15	12	66	69	0.5		0	0	12/8	1	1	1/8	1/8	1		0	84	C6	6	220
15	12	133/2	139/2	0.5		1/8	1/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	233
15	12	133/2	139/2	0.5		1/8	1/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	221
15	12	67	70	0.5		1/4	1/4	12/8	2	1	1/8	1/8	1		-1	77	F5	5	234
15	12	67	70	0.5		1/4	1/4	12/8	1	1	1/8	1/8	1		3	81	A5	5	222
15	12	135/2	141/2	0.5		3/8	3/8	12/8	2	1	1/8	1/8	1		-2	82	Bb5	5	235
15	12	135/2	141/2	0.5		3/8	3/8	12/8	1	1	1/8	1/8	1		2	86	D6	6	223
15	12	68	71	0.5		1/2	1/2	12/8	2	1	1/8	1/8	1		3	81	A5	5	236
15	12	68	71	0.5		1/2	1/2	12/8	1	1	1/8	1/8	1		0	84	C6	6	224
15	12	137/2	143/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	237
15	12	137/2	143/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	225
15	12	69	72	1.5		3/4	3/4	12/8	3	1	3/8	1/4	3/2		-1	53	F3	3	245
15	12	69	72	0.5		3/4	3/4	12/8	2	1	1/8	1/8	1		3	81	A5	5	238
15	12	69	72	0.5		3/4	3/4	12/8	1	1	1/8	1/8	1		0	84	C6	6	226
15	12	139/2	145/2	0.5		7/8	7/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	239
15	12	139/2	145/2	0.5		7/8	7/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	227
15	12	70	73	0.5		1	1	12/8	2	1	1/8	1/8	1		-1	77	F5	5	240
15	12	70	73	0.5		1	1	12/8	1	1	1/8	1/8	1		3	81	A5	5	228
15	12	141/2	147/2	0.5		9/8	9/8	12/8	2	1	1/8	1/8	1		-2	82	Bb5	5	241
15	12	141/2	147/2	0.5		9/8	9/8	12/8	1	1	1/8	1/8	1		2	86	D6	6	229
15	12	71	74	0.5		5/4	5/4	12/8	2	1	1/8	1/8	1		3	81	A5	5	242
15	12	71	74	0.5		5/4	5/4	12/8	1	1	1/8	1/8	1		0	84	C6	6	230
15	12	143/2	149/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		1	79	G5	5	243
15	12	143/2	149/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	231
16	13	72	75	1.5		0	0	12/8	3	1	3/8	1/4	3/2		-1	53	F3	3	264
16	13	72	75	1.0		0	0	12/8	2	1	1/4	1/4	1		3	81	A5	5	255
16	13	72	75	1.0		0	0	12/8	1	1	1/4	1/4	1		0	84	C6	6	246
16	13	73	76	0.5		1/4	1/4	12/8	2	1	1/8	1/8	1		0	72	C5	5	256
16	13	73	76	0.5		1/4	1/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	247
16	13	147/2	153/2	0.5		3/8	3/8	12/8	2	1	1/8	1/8	1		-1	77	F5	5	257
16	13	147/2	153/2	0.5		3/8	3/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	248
16	13	74	77	0.5		1/2	1/2	12/8	2	1	1/8	1/8	1		1	79	G5	5	258
16	13	74	77	0.5		1/2	1/2	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	249
16	13	149/2	155/2	0.5		5/8	5/8	12/8	2	1	1/8	1/8	1		3	81	A5	5	259
16	13	149/2	155/2	0.5		5/8	5/8	12/8	1	1	1/8	1/8	1		0	84	C6	6	250
16	13	75	78	1.5		3/4	3/4	12/8	3	1	3/8	1/4	3/2		-2	46	Bb2	2	265
16	13	75	78	1.0		3/4	3/4	12/8	2	1	1/4	1/4	1		2	74	D5	5	260
16	13	75	78	1.0		3/4	3/4	12/8	1	1	1/4	1/4	1		-2	82	Bb5	5	251
16	13	76	79	0.5		1	1	12/8	2	1	1/8	1/8	1		0	72	C5	5	261
16	13	76	79	0.5		1	1	12/8	1	1	1/8	1/8	1		3	81	A5	5	252
16	13	153/2	159/2	1.0		9/8	9/8	12/8	2	1	1/4	1/4	1		-2	70	Bb4	4	262
16	13	153/2	159/2	1.0		9/8	9/8	12/8	1	1	1/4	1/4	1		1	79	G5	5	253
16	13	155/2	161/2	0.5		11/8	11/8	12/8	2	1	1/8	1/8	1		3	69	A4	4	263
16	13	155/2	161/2	0.5		11/8	11/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	254
17	14	78	81	1.5		0	0	12/8	3	1	3/8	1/4	3/2		0	48	C3	3	277
17	14	78	81	1.5		0	0	12/8	2	1	3/8	1/4	3/2		1	67	G4	4	271
17	14	78	81	1.0		0	0	12/8	1	1	1/4	1/4	1		4	76	E5	5	266
17	14	79	82	0.5		1/4	1/4	12/8	1	1	1/8	1/8	1		0	72	C5	5	267
17	14	159/2	165/2	1.5		3/8	3/8	12/8	3	1	3/8	1/4	3/2		3	45	A2	2	278
