mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	a.i{	a	i		i	i						{	m	1	1	3, 0, 4		3	3	4	5	0.4444444444444444	0.25	0.75	0.25
1	1	1/2	1/2	4/4	4	1	i6	a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.5	0.0
1	1	3/4	3/4	4/4	4	1	iv	a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
2	2	0	0	4/4	4	1	i6	a	i		i6	i		6					m	1	1	0, 4, 3		3	0	4	7	0.36363636363636365	0.25	1.25	0.16666666666666666
2	2	1/2	1/2	4/4	4	1	ii6	a	i		ii6	ii		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.75	0.0
2	2	3/4	3/4	4/4	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
3	3	0	0	4/4	4	1	V/V	a	i		V/V	V				V			M	1	1	5, 9, 6		5	5	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
3	3	1/4	1/4	4/4	4	1	V6	a	i		V6	V		6					M	1	1	8, 5, 4		4	8	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
3	3	1/2	1/2	4/4	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	4	6	0.4	0.25	0.75	0.25
3	3	3/4	3/4	4/4	4	1	iv	a	i		iv	iv							m	1	1	2, -1, 3		2	2	4	6	0.4	0.25	0.75	0.25
4	4	0	0	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
4	4	1/4	1/4	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.0	0.0
4	4	1/2	1/2	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
4	4	3/4	3/4	4/4	4	1	i6	a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	5	0.2857142857142857	0.125	0.875	0.125
5	5	0	0	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	4	6	0.4	0.3125	1.6875	0.15625
