mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	b.i{				b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	5	0.0	0.0	0.625	0.0
1	1	1/4	1/4	4/4	4	1	V6				b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	7	0.0	0.0	0.875	0.0
1	1	1/2	1/2	4/4	4	1	i				b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	0.875	0.0
1	1	3/4	3/4	4/4	4	1	V6				b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	7	0.0	0.0	0.875	0.0
2	2	0	0	4/4	4	1	i				b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	0.875	0.0
2	2	1/4	1/4	4/4	4	1	V6/III				b	i		V6/III	V		6		III			M	1	1	7, 4, 3		3.0	7.0	0	7	0.0	0.0	0.875	0.0
2	2	1/2	1/2	4/4	4	1	I/III				b	i		I/III	I				III			M	1	1	2, 6, 3		2.0	2.0	0	7	0.0	0.0	0.875	0.0
2	2	3/4	3/4	4/4	4	1	V6/III				b	i		V6/III	V		6		III			M	1	1	7, 4, 3		3.0	7.0	0	7	0.0	0.0	0.875	0.0
3	3	0	0	4/4	4	1	I/III				b	i		I/III	I				III			M	1	1	2, 6, 3		2.0	2.0	0	7	0.0	0.0	0.875	0.0
3	3	1/4	1/4	4/4	4	1	V/iv				b	i		V/iv	V				iv			M	1	1	5, 9, 6		5.0	5.0	0	1	0.0	0.0	0.125	0.0
3	3	3/8	3/8	4/4	4	1	#viio/iv				b	i		#viio/iv	#vii	o			iv			o	1	1	9, 6, 3		9.0	9.0	0	4	0.0	0.0	0.5	0.0
3	3	1/2	1/2	4/4	4	1	iv				b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
3	3	5/8	5/8	4/4	4	1	V				b	i		V	V							M	1	1	6, 10, 7		6.0	6.0	0	4	0.0	0.0	0.625	0.0
3	3	3/4	3/4	4/4	4	1	iv6(2)				b	i		iv6(2)	iv		6	2				m	1	1	1, 5, 6		4.0	1.0	0	3	0.0	0.0	0.75	0.0
3	3	7/8	7/8	4/4	4	1	iv6				b	i		iv6	iv		6					m	1	1	1, 5, 4		4.0	1.0	0	1	0.0	0.0	0.125	0.0
4	4	0	0	4/4	4	1	V|HC}				b	i		V	V					HC	}	M	1	1	6, 10, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
4	4	1/8	1/8	4/4	4	1	i{				b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
4	4	1/4	1/4	4/4	4	1	V6				b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	8	0.0	0.0	0.875	0.0
4	4	1/2	1/2	4/4	4	1	i				b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	0.875	0.0
4	4	3/4	3/4	4/4	4	1	III.V6				b	III		V6	V		6					M	1	0	7, 4, 3		3.0	7.0	0	8	0.0	0.0	0.875	0.0
5	5	0	0	4/4	4	1	I				b	III		I	I							M	1	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.375	0.0
5	5	1/8	1/8	4/4	4	1	I6				b	III		I6	I		6					M	1	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.5	0.0
5	5	1/4	1/4	4/4	4	1	IV				b	III		IV	IV							M	1	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.375	0.0
5	5	3/8	3/8	4/4	4	1	V				b	III		V	V							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.5	0.0
5	5	1/2	1/2	4/4	4	1	vi				b	III		vi	vi							m	1	0	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.5	0.0
5	5	5/8	5/8	4/4	4	1	I6				b	III		I6	I		6					M	1	0	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.375	0.0
