mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	D.I{					D	I		I	I						{	M	0	0	2, 6, 3		2.0	2.0	0	1	0.0	0.0	0.5	0.0
1	1	1/2	1/2	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	1	0.0	0.0	0.5	0.0
2	2	0	0	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
2	2	1/2	1/2	4/4	4	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1.0	1.0	1	1	0.5	0.125	0.125	0.5
2	2	3/4	3/4	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	1	0.0	0.0	0.25	0.0
3	3	0	0	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.0	0.0
3	3	1/2	1/2	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	1.0	0.0
4	4	0	0	4/4	4	1	vi					D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	1	3	0.25	0.0625	0.9375	0.0625
4	4	1/2	1/2	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
4	4	7/8	7/8	4/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	1	0.0	0.0	0.125	0.0
5	5	0	0	4/4	4	1	vi7					D	I		vi7	vi		7					mm7	0	0	5, 2, 6, 3		5.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/4	1/4	4/4	4	1	ii					D	I		ii	ii							m	0	0	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.5	0.2
5	5	1/2	1/2	4/4	4	1	I(4)					D	I		I(4)	I			4				M	0	0	2, 1, 3		2.0	2.0	0	5	0.0	0.0	1.5	0.0
5	5	3/4	3/4	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.375	0.0
6	6	0	0	4/4	4	1	ii(9)					D	I		ii(9)	ii			9				m	0	0	4, 1, 5	6	4.0	4.0	0	5	0.0	0.0	1.625	0.0
6	6	1/4	1/4	4/4	4	1	ii					D	I		ii	ii							m	0	0	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
6	6	1/2	1/2	4/4	4	1	I6(9)					D	I		I6(9)	I		6	9				M	0	0	6, 3, 2	4	2.0	6.0	0	4	0.0	0.0	1.25	0.0
6	6	3/4	3/4	4/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.625	0.0
7	7	0	0	4/4	4	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1.0	1.0	3	4	0.42857142857142855	0.375	0.625	0.375
7	7	1/4	1/4	4/4	4	1	viio6					D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7.0	4.0	0	4	0.0	0.0	1.0	0.0
7	7	1/2	1/2	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	7	0.0	0.0	1.0	0.0
7	7	3/4	3/4	4/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	7	0.0	0.0	1.0	0.0
8	8	0	0	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	1.25	0.0
8	8	1/4	1/4	4/4	4	1	I6/V					D	I		I6/V	I		6		V			M	0	0	7, 4, 3		3.0	7.0	0	6	0.0	0.0	0.75	0.0
8	8	1/2	1/2	4/4	4	1	ii6/V					D	I		ii6/V	ii		6		V			m	0	0	2, 6, 5		5.0	2.0	0	4	0.0	0.0	1.75	0.0
8	8	3/4	3/4	4/4	4	1	viio64/V					D	I		viio64/V	vii	o	64		V			o	0	0	2, 8, 5		8.0	2.0	0	1	0.0	0.0	0.25	0.0
9	9	0	0	4/4	4	1	I6/V|HC}{	0	-4.59361	/		D	I		I6/V	I		6		V	HC	}{	M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.125	0.0
9	9	1/4	1/4	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
9	9	1/2	1/2	4/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.75	0.0
9	9	3/4	3/4	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.0	0.0
10	10	0	0	4/4	4	1	ii7					D	I		ii7	ii		7					mm7	0	0	4, 1, 5, 2		4.0	4.0	0	4	0.0	0.0	1.125	0.0
10	10	1/4	1/4	4/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	5	0.0	0.0	0.875	0.0
10	10	1/2	1/2	4/4	4	1	I|IAC}{					D	I		I	I					IAC	}{	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.375	0.0
10	10	3/4	3/4	4/4	4	1	vi6					D	I		vi6	vi		6					m	0	0	2, 6, 5		5.0	2.0	0	3	0.0	0.0	0.5	0.0
11	11	0	0	4/4	4	1	ii					D	I		ii	ii							m	0	0	4, 1, 5		4.0	4.0	0	5	0.0	0.0	1.5	0.0
11	11	1/4	1/4	4/4	4	1	viio6					D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7.0	4.0	0	3	0.0	0.0	0.75	0.0
11	11	1/2	1/2	4/4	4	1	V.vi					D	V		vi	vi							m	0	0	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
11	11	3/4	3/4	4/4	4	1	IV6					D	V		IV6	IV		6					M	0	0	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.375	0.0
11	11	7/8	7/8	4/4	4	1	ii6					D	V		ii6	ii		6					m	0	0	2, 6, 5		5.0	2.0	0	3	0.0	0.0	0.375	0.0
12	12	0	0	4/4	4	1	V7					D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	5	0.16666666666666666	0.125	0.875	0.125
12	12	1/4	1/4	4/4	4	1	I6					D	V		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
12	12	1/2	1/2	4/4	4	1	ii65					D	V		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5.0	2.0	0	5	0.0	0.0	1.0	0.0
12	12	3/4	3/4	4/4	4	1	V					D	V		V	V							M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	0.75	0.0
13	13	0	0	4/4	4	1	I|PAC}{					D	V		I	I					PAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	1.375	0.0
13	13	1/4	1/4	4/4	4	1	vi6					D	V		vi6	vi		6					m	0	0	3, 7, 6		6.0	3.0	0	3	0.0	0.0	0.625	0.0
13	13	1/2	1/2	4/4	4	1	I.vi					D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	0	5	0.0	0.0	1.375	0.0
13	13	3/4	3/4	4/4	4	1	IV6					D	I		IV6	IV		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.5	0.0
14	14	0	0	4/4	4	1	viio					D	I		viio	vii	o						o	0	0	7, 4, 1		7.0	7.0	0	6	0.0	0.0	1.25	0.0
14	14	1/4	1/4	4/4	4	1	V6					D	I		V6	V		6					M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.5	0.0
14	14	3/8	3/8	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.375	0.0
14	14	1/2	1/2	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	0.875	0.0
14	14	3/4	3/4	4/4	4	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.875	0.0
14	14	7/8	7/8	4/4	4	1	ii6					D	I		ii6	ii		6					m	0	0	1, 5, 4		4.0	1.0	0	1	0.0	0.0	0.125	0.0
15	15	0	0	4/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	7	0.0	0.0	1.0	0.0
15	15	1/4	1/4	4/4	4	1	vi					D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
15	15	1/2	1/2	4/4	4	1	ii65					D	I		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	5	0.0	0.0	1.0	0.0
15	15	3/4	3/4	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	2	3	0.4	0.25	0.5	0.3333333333333333
16	16	0	0	4/4	4	1	IM65|EC					D	I		IM65	I	M	65			EC		MM7	0	0	6, 3, 7, 2		2.0	6.0	0	7	0.0	0.0	1.25	0.0
16	16	1/4	1/4	4/4	4	1	vi.VI					D	vi		VI	VI							M	0	1	1, 5, 2		1.0	1.0	2	3	0.4	0.25	0.75	0.25
16	16	1/2	1/2	4/4	4	1	ii%65					D	vi		ii%65	ii	%	65					%7	0	1	4, 1, 5, 7		7.0	4.0	0	5	0.0	0.0	1.0	0.0
16	16	3/4	3/4	4/4	4	1	V					D	vi		V	V							M	0	1	6, 10, 7		6.0	6.0	0	5	0.0	0.0	0.75	0.0
17	17	0	0	4/4	4	1	I|PAC}{					D	vi		I	I					PAC	}{	M	0	1	5, 9, 6		5.0	5.0	1	7	0.125	0.125	1.5	0.07692307692307693
17	17	1/2	1/2	4/4	4	1	v6					D	vi		v6	v		6					m	0	1	3, 7, 6		6.0	3.0	0	6	0.0	0.0	1.5	0.0
18	18	0	0	4/4	4	1	VI					D	vi		VI	VI							M	0	1	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.875	0.0
18	18	1/2	1/2	4/4	4	1	I.I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	12	0.0	0.0	2.0	0.0
19	19	0	0	4/4	4	1	ii					D	I		ii	ii							m	0	0	4, 1, 5		4.0	4.0	0	8	0.0	0.0	1.75	0.0
19	19	3/8	3/8	4/4	4	1	vii%7					D	I		vii%7	vii	%	7					%7	0	0	7, 4, 1, 5		7.0	7.0	0	2	0.0	0.0	0.25	0.0
19	19	1/2	1/2	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	1	10	0.09090909090909091	0.0625	1.4375	0.041666666666666664
19	19	7/8	7/8	4/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.5	0.0
20	20	0	0	4/4	4	1	VI					D	I		VI	VI							M	0	0	5, 9, 6		5.0	5.0	6	1	0.8571428571428571	0.875	0.125	0.875
20	20	1/4	1/4	4/4	4	1	I					D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	1	5	0.16666666666666666	0.0625	1.1875	0.05
20	20	1/2	1/2	4/4	4	1	V(4)					D	I		V(4)	V			4				M	0	0	3, 2, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
20	20	3/4	3/4	4/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
21	21	0	0	4/4	4	1	ii.V7|DC					D	ii		V7	V		7			DC		Mm7	0	1	5, 9, 6, 3		5.0	5.0	0	5	0.0	0.0	1.25	0.0
21	21	1/4	1/4	4/4	4	1	V(64)					D	ii		V(64)	V			64				M	0	1	5, 4, 1		5.0	5.0	0	2	0.0	0.0	0.5	0.0
21	21	3/8	3/8	4/4	4	1	V					D	ii		V	V							M	0	1	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
21	21	1/2	1/2	4/4	4	1	iv6(2)					D	ii		iv6(2)	iv		6	2				m	0	1	0, 4, 5		3.0	0.0	0	4	0.0	0.0	1.125	0.0
21	21	3/4	3/4	4/4	4	1	iio64					D	ii		iio64	ii	o	64					o	0	1	0, 6, 3		6.0	0.0	0	2	0.0	0.0	0.375	0.0
21	21	7/8	7/8	4/4	4	1	vi					D	ii		vi	vi							m	0	1	0, -3, 1		0.0	0.0	3	0	1.0	0.375	0.0	1.0
22	22	0	0	4/4	4	1	V7					D	ii		V7	V		7					Mm7	0	1	5, 9, 6, 3		5.0	5.0	0	5	0.0	0.0	1.0	0.0
22	22	1/4	1/4	4/4	4	1	i6					D	ii		i6	i		6					m	0	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.625	0.0
22	22	1/2	1/2	4/4	4	1	IV					D	ii		IV	IV							M	0	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.625	0.0
22	22	5/8	5/8	4/4	4	1	V7					D	ii		V7	V		7					Mm7	0	1	5, 9, 6, 3		5.0	5.0	0	3	0.0	0.0	0.375	0.0
