mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	G.I{	G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	78	0.0	0.0	20.166666666666668	0.0
10	10	1/2	1/2	3/4	3	1	V6	G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.5	0.0
11	11	0	0	3/4	3	1	vi	G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.75	0.0
11	11	1/4	1/4	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.75	0.0
11	11	1/2	1/2	3/4	3	1	V6	G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.75	0.0
12	12	0	0	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.0	0.0
12	12	1/4	1/4	3/4	3	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	1.0	0.0
12	12	1/2	1/2	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	1.0	0.0
13	13	0	0	3/4	3	1	I|IAC	G	I		I	I					IAC		M	0	0	1, 5, 2		1	1	3	13	0.1875	0.375	2.625	0.125
14	14	0	0	3/4	3	1	I/V	G	I		I/V	I				V			M	0	0	2, 6, 3		2	2	4	4	0.5	0.5	1.5	0.25
14	14	1/2	1/2	3/4	3	1	I6/V	G	I		I6/V	I		6		V			M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	1.0	0.0
15	15	0	0	3/4	3	1	IV/V	G	I		IV/V	IV				V			M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	1.0	0.0
15	15	1/4	1/4	3/4	3	1	V(4)/V	G	I		V(4)/V	V			4	V			M	0	0	3, 2, 4		3	3	0	4	0.0	0.0	1.375	0.0
15	15	1/2	1/2	3/4	3	1	V/V	G	I		V/V	V				V			M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.625	0.0
16	16	0	0	3/4	3	1	I/V|PAC}{	G	I		I/V	I				V	PAC	}{	M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	2.0	0.0
16	16	1/2	1/2	3/4	3	1	V6/V	G	I		V6/V	V		6		V			M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.5	0.0
17	17	0	0	3/4	3	1	vi/V	G	I		vi/V	vi				V			m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.75	0.0
17	17	1/4	1/4	3/4	3	1	I/V	G	I		I/V	I				V			M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
17	17	1/2	1/2	3/4	3	1	V6/V	G	I		V6/V	V		6		V			M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.75	0.0
18	18	0	0	3/4	3	1	I/V	G	I		I/V	I				V			M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	1.0	0.0
18	18	1/4	1/4	3/4	3	1	I6/V	G	I		I6/V	I		6		V			M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	1.0	0.0
18	18	1/2	1/2	3/4	3	1	V/V	G	I		V/V	V				V			M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.0	0.0
19	19	0	0	3/4	3	1	I/V|IAC}{	G	I		I/V	I				V	IAC	}{	M	0	0	2, 6, 3		2	2	0	21	0.0	0.0	5.875	0.0
21	21	0	0	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	0	20	0.0	0.0	5.75	0.0
23	23	0	0	3/4	3	1	IV	G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
23	23	1/4	1/4	3/4	3	1	IV6	G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.875	0.0
23	23	1/2	1/2	3/4	3	1	ii6	G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	5	0.0	0.0	1.0	0.0
24	24	0	0	3/4	3	1	iii7	G	I		iii7	iii		7					mm7	0	0	5, 2, 6, 3		5	5	0	5	0.0	0.0	1.125	0.0
24	24	1/4	1/4	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	1.5	0.0
24	24	1/2	1/2	3/4	3	1	vi6	G	I		vi6	vi		6					m	0	0	1, 5, 4		4	1	0	2	0.0	0.0	0.375	0.0
25	25	0	0	3/4	3	1	ii	G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	5	0.0	0.0	1.0	0.0
25	25	1/4	1/4	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	1.875	0.0
26	26	0	0	3/4	3	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	2.0	0.0
26	26	1/2	1/2	3/4	3	1	IV	G	I		IV	IV							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.25	0.75	0.25
27	27	0	0	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.875	0.125
27	27	1/4	1/4	3/4	3	1	V(4)	G	I		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	4	0.0	0.0	1.25	0.0
27	27	1/2	1/2	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
28	28	0	0	3/4	3	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	2.0	0.0
29	29	1/4	1/4	3/4	3	1	viio6/V	G	I		viio6/V	vii	o	6		V			o	0	0	4, 1, 7		7	4	2	4	0.3333333333333333	0.25	1.75	0.125
30	30	0	0	3/4	3	1	V|HC}	G	I		V	V					HC	}	M	0	0	2, 6, 3		2	2	0	77	0.0	0.0	22.166666666666668	0.0
