mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	3	1	f.i{		f	i		i	i						{	m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
1	1	1/4	1/4	3/4	3	1	V		f	i		V	V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	2.0	0.0
2	2	0	0	3/4	3	1	i		f	i		i	i							m	1	1	-1, -4, 0		-1	-1	1	4	0.2	0.125	1.875	0.0625
2	2	1/2	1/2	3/4	3	1	v6		f	i		v6	v		6					m	1	1	-3, 1, 0		0	-3	0	8	0.0	0.0	2.0	0.0
3	3	1/4	1/4	3/4	3	1	iv6		f	i		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	2	4	0.3333333333333333	0.5	1.5	0.25
4	4	0	0	3/4	3	1	V|HC}		f	i		V	V					HC	}	M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	3.0	0.0
5	5	0	0	3/4	3	1	i6{		f	i		i6	i		6				{	m	1	1	-4, 0, -1		-1	-4	0	10	0.0	0.0	3.0	0.0
6	6	0	0	3/4	3	1	iv		f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	0	8	0.0	0.0	2.0	0.0
6	6	1/2	1/2	3/4	3	1	V7		f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
7	7	0	0	3/4	3	1	i		f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
7	7	1/4	1/4	3/4	3	1	V(4)		f	i		V(4)	V			4				M	1	1	0, -1, 1		0	0	0	4	0.0	0.0	1.875	0.0
7	7	1/2	1/2	3/4	3	1	V		f	i		V	V							M	1	1	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
8	8	0	0	3/4	3	1	i|PAC}{		f	i		i	i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	0	7	0.0	0.0	2.0	0.0
8	8	1/2	1/2	3/4	3	1	V65/III		f	i		V65/III	V		65		III			Mm7	1	1	1, -2, -5, -3		-3	1	0	4	0.0	0.0	1.0	0.0
9	9	0	0	3/4	3	1	III(4)		f	i		III(4)	III			4				M	1	1	-4, -5, -3		-4	-4	0	4	0.0	0.0	1.25	0.0
9	9	1/4	1/4	3/4	3	1	III		f	i		III	III							M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.75	0.0
