mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	1	1	a.i		a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.375	0.0
1	1	1/2	1/2	4/4	1	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	1	4	0.2	0.0625	0.4375	0.125
2	2	0	0	4/4	1	1	i		a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	4	0.2	0.0625	0.4375	0.125
2	2	1/2	1/2	4/4	1	1	V		a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	1	0.0	0.0	0.125	0.0
2	2	5/8	5/8	4/4	1	1	i		a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
2	2	3/4	3/4	4/4	1	1	V(4)		a	i		V(4)	V			4				M	1	1	4, 3, 5		4.0	4.0	0	1	0.0	0.0	0.1875	0.0
2	2	7/8	7/8	4/4	1	1	V		a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	1	0.0	0.0	0.0625	0.0
3	3	0	0	4/4	1	1	i|PAC}		a	i		i	i					PAC	}	m	1	1	3, 0, 4		3.0	3.0	0	7	0.0	0.0	0.875	0.0
3	3	1/2	1/2	4/4	1	1	i6		a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	2	8	0.2	0.125	0.875	0.125
4	4	0	0	4/4	1	1	V/v		a	i		V/v	V				v			M	1	1	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.25	0.0
4	4	1/8	1/8	4/4	1	1	v		a	i		v	v							m	1	1	4, 1, 5		4.0	4.0	2	6	0.25	0.125	0.625	0.16666666666666666
