mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	C.I{		C	I		I	I						{	M	0	0	0, 4, 1		0.0	0.0	4	19	0.17391304347826086	0.375	3.0625	0.10909090909090909
3	3	1/4	1/4	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.5	0.0
3	3	1/2	1/2	4/4	3	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	2	3	0.4	0.125	0.375	0.25
3	3	3/4	3/4	4/4	3	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	4	0.2	0.0625	0.4375	0.125
4	4	0	0	4/4	3	1	I|IAC		C	I		I	I					IAC		M	0	0	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.125	0.875	0.125
4	4	1/2	1/2	4/4	3	1	V.I{		C	V		I	I						{	M	0	0	1, 5, 2		1.0	1.0	2	6	0.25	0.125	1.3125	0.08695652173913043
5	5	0	0	4/4	3	1	I6		C	V		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.75	0.0
5	5	1/4	1/4	4/4	3	1	viio6		C	V		viio6	vii	o	6					o	0	0	3, 0, 6		6.0	3.0	0	4	0.0	0.0	0.75	0.0
5	5	1/2	1/2	4/4	3	1	I		C	V		I	I							M	0	0	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.375	0.0
6	6	0	0	4/4	3	1	I6		C	V		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	0.75	0.0
6	6	1/4	1/4	4/4	3	1	IV		C	V		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.375	0.0
6	6	3/8	3/8	4/4	3	1	I6		C	V		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	2	3	0.4	0.125	0.25	0.3333333333333333
6	6	1/2	1/2	4/4	3	1	I		C	V		I	I							M	0	0	1, 5, 2		1.0	1.0	0	9	0.0	0.0	1.5	0.0
7	7	0	0	4/4	3	1	IV		C	V		IV	IV							M	0	0	0, 4, 1		0.0	0.0	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
7	7	1/4	1/4	4/4	3	1	V		C	V		V	V							M	0	0	2, 6, 3		2.0	2.0	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
7	7	1/2	1/2	4/4	3	1	I}		C	V		I	I						}	M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	0.75	0.0
7	7	3/4	3/4	4/4	3	1	I.V		C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	4	4	0.5	0.25	0.25	0.5
8	8	0	0	4/4	3	1	I{		C	I		I	I						{	M	0	0	0, 4, 1		0.0	0.0	4	9	0.3076923076923077	0.25	1.625	0.13333333333333333
8	8	1/2	1/2	4/4	3	1	V(4)		C	I		V(4)	V			4				M	0	0	1, 0, 2		1.0	1.0	0	4	0.0	0.0	0.75	0.0
8	8	5/8	5/8	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
8	8	3/4	3/4	4/4	3	1	ii65		C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	0	3	0.0	0.0	0.4375	0.0
8	8	7/8	7/8	4/4	3	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5.0	2.0	0	4	0.0	0.0	0.4375	0.0
9	9	0	0	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	1	4	0.2	0.0625	0.5625	0.1
9	9	1/8	1/8	4/4	3	1	I		C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	8	24	0.25	0.5	3.25	0.13333333333333333
10	10	1/4	1/4	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	2	6	0.25	0.125	0.75	0.14285714285714285
10	10	1/2	1/2	4/4	3	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3.0	3.0	2	7	0.2222222222222222	0.125	0.875	0.125
10	10	3/4	3/4	4/4	3	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	1	4	0.2	0.0625	0.6875	0.08333333333333333
