mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/2	4	1	b.i{	b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	5	0.0	0.0	2.5	0.0
1	1	1	1	3/2	4	1	v6	b	i		v6	v		6					m	1	1	3, 7, 6		6.0	3.0	0	3	0.0	0.0	1.5	0.0
2	2	0	0	3/2	4	1	VI	b	i		VI	VI							M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	3.5	0.0
2	2	1/2	1/2	3/2	4	1	iv6	b	i		iv6	iv		6					m	1	1	1, 5, 4		4.0	1.0	0	1	0.0	0.0	0.5	0.0
2	2	1	1	3/2	4	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	1.5	0.0
3	3	0	0	3/2	4	1	V(4)	b	i		V(4)	V			4				M	1	1	6, 5, 7		6.0	6.0	0	4	0.0	0.0	4.0	0.0
3	3	1/2	1/2	3/2	4	1	V	b	i		V	V							M	1	1	6, 10, 7		6.0	6.0	0	1	0.0	0.0	0.5	0.0
3	3	1	1	3/2	4	1	V2	b	i		V2	V		2					Mm7	1	1	4, 6, 10, 7		6.0	4.0	0	3	0.0	0.0	1.5	0.0
4	4	0	0	3/2	4	1	i6(2)	b	i		i6(2)	i		6	2				m	1	1	2, 6, 7		5.0	2.0	0	4	0.0	0.0	3.0	0.0
4	4	1/2	1/2	3/2	4	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	0	5	0.0	0.0	3.0	0.0
5	5	0	0	3/2	4	1	IV(9)	b	i		IV(9)	IV			9				M	1	1	4, 8, 5	6	4.0	4.0	0	4	0.0	0.0	2.0	0.0
5	5	1/2	1/2	3/2	4	1	V7	b	i		V7	V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	0	4	0.0	0.0	2.0	0.0
5	5	1	1	3/2	4	1	VI	b	i		VI	VI							M	1	1	1, 5, 2		1.0	1.0	1	4	0.2	0.25	1.75	0.125
6	6	0	0	3/2	4	1	iv7	b	i		iv7	iv		7					mm7	1	1	4, 1, 5, 2		4.0	4.0	0	4	0.0	0.0	2.0	0.0
