mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	G.I{				G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.5	0.0
1	1	1/2	1/2	4/4	4	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	2.0	0.0
2	2	0	0	4/4	4	1	vi7				G	I		vi7	vi		7					mm7	0	0	4, 1, 5, 2		4	4	0	6	0.0	0.0	1.5	0.0
2	2	1/4	1/4	4/4	4	1	viio6/V				G	I		viio6/V	vii	o	6		V			o	0	0	4, 1, 7		7	4	0	4	0.0	0.0	0.5	0.0
2	2	1/2	1/2	4/4	4	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	7	0.0	0.0	1.75	0.0
3	3	0	0	4/4	4	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	12	0.0	0.0	2.0	0.0
3	3	1/2	1/2	4/4	4	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.25	0.0
3	3	3/4	3/4	4/4	4	1	ii6				G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	6	0.0	0.0	0.75	0.0
4	4	0	0	4/4	4	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	1.0	0.0
4	4	1/4	1/4	4/4	4	1	vi				G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.625	0.0
4	4	3/8	3/8	4/4	4	1	ii65				G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	3	0.0	0.0	0.375	0.0
4	4	1/2	1/2	4/4	4	1	V(64)				G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	1.125	0.0
4	4	3/4	3/4	4/4	4	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.875	0.0
5	5	0	0	4/4	4	1	I|PAC}				G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	3.5	0.0
6	6	0	0	4/4	4	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	1.75	0.0
