mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	4	1	F.I{				F	I		I	I						{	M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
2	2	0	0	3/4	4	1	IV6				F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
3	3	0	0	3/4	4	1	V6				F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	1.25	0.0
3	3	1/2	1/2	3/4	4	1	viio				F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	1	0.0	0.0	0.25	0.0
4	4	0	0	3/4	4	1	I|PAC}				F	I		I	I					PAC	}	M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
5	5	0	0	3/4	4	1	V.I{				F	V		I	I						{	M	0	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
6	6	0	0	3/4	4	1	ii				F	V		ii	ii							m	0	0	2, -1, 3		2	2	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
7	7	0	0	3/4	4	1	V				F	V		V	V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	2.0	0.0
7	7	1/2	1/2	3/4	4	1	V7				F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	1	0.0	0.0	0.25	0.0
8	8	0	0	3/4	4	1	I|PAC}				F	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
9	9	0	0	3/4	4	1	I.I{				F	I		I	I						{	M	0	0	-1, 3, 0		-1	-1	5	6	0.45454545454545453	0.625	1.375	0.3125
