mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	4	1	F.I{		F	I		I	I						{	M	0	0	-1, 3, 0		-1.0	-1.0	0	12	0.0	0.0	2.5	0.0
2	2	0	0	3/4	4	1	ii65		F	I		ii65	ii		65					mm7	0	0	-2, 2, -1, 1		1.0	-2.0	0	6	0.0	0.0	1.5	0.0
2	2	1/4	1/4	3/4	4	1	V		F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
3	3	0	0	3/4	4	1	I		F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	0	17	0.0	0.0	3.0	0.0
4	4	0	0	3/4	4	1	V(4)		F	I		V(4)	V			4				M	0	0	0, -1, 1		0.0	0.0	0	6	0.0	0.0	1.0	0.0
4	4	1/4	1/4	3/4	4	1	V		F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	0	11	0.0	0.0	2.0	0.0
5	5	0	0	3/4	4	1	vi(9)		F	I		vi(9)	vi			9				m	0	0	2, -1, 3	4	2.0	2.0	0	6	0.0	0.0	1.5	0.0
5	5	1/4	1/4	3/4	4	1	vi		F	I		vi	vi							m	0	0	2, -1, 3		2.0	2.0	2	3	0.4	0.25	0.5	0.3333333333333333
5	5	1/2	1/2	3/4	4	1	V7/V		F	I		V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	0.75	0.0
6	6	0	0	3/4	4	1	I(9)/V		F	I		I(9)/V	I			9	V			M	0	0	0, 4, 1	2	0.0	0.0	2	4	0.3333333333333333	0.25	1.0	0.2
6	6	1/4	1/4	3/4	4	1	I/V		F	I		I/V	I				V			M	0	0	0, 4, 1		0.0	0.0	2	3	0.4	0.25	0.5	0.3333333333333333
6	6	1/2	1/2	3/4	4	1	I6/V		F	I		I6/V	I		6		V			M	0	0	4, 1, 0		0.0	4.0	0	6	0.0	0.0	1.0	0.0
