mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
8	8	1/2	1/2	4/4	4	1	V(4)	-0.11	9.5		/		b	III		V(4)	V			4				M	1	0	3, 2, 4		3	3	2	3	0.4	0.125	1.125	0.1
8	8	3/4	3/4	4/4	4	1	V	-0.11	9.5		/		b	III		V	V							M	1	0	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
8	8	7/8	7/8	4/4	4	1	V6/vi	-0.11	9.5		/		b	III		V6/vi	V		6		vi			M	1	0	10, 7, 6		6	10	1	3	0.25	0.0625	0.3125	0.16666666666666666
9	9	0	0	4/4	4	1	vi(9)	-0.11	9.5		/		b	III		vi(9)	vi			9				m	1	0	5, 2, 6	7	5	5	0	4	0.0	0.0	0.625	0.0
9	9	1/8	1/8	4/4	4	1	vi	-0.11	9.5		/		b	III		vi	vi							m	1	0	5, 2, 6		5	5	0	3	0.0	0.0	0.5	0.0
9	9	1/4	1/4	4/4	4	1	iii(4)	-0.11	9.5	-0.110265	/		b	III		iii(4)	iii			4				m	1	0	6, 5, 7		6	6	0	3	0.0	0.0	0.5	0.0
9	9	3/8	3/8	4/4	4	1	iii	-0.11	9.5		/		b	III		iii	iii							m	1	0	6, 3, 7		6	6	0	3	0.0	0.0	0.5	0.0
9	9	1/2	1/2	4/4	4	1	IV(9)	-0.11	9.5		/		b	III		IV(9)	IV			9				M	1	0	1, 5, 2	3	1	1	0	3	0.0	0.0	0.5	0.0
9	9	5/8	5/8	4/4	4	1	IV	-0.11	9.5		/		b	III		IV	IV							M	1	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
9	9	3/4	3/4	4/4	4	1	I(4)	-0.11	9.5		/		b	III		I(4)	I			4				M	1	0	2, 1, 3		2	2	0	3	0.0	0.0	0.5	0.0
9	9	7/8	7/8	4/4	4	1	I	-0.11	9.5		/		b	III		I	I							M	1	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
10	10	0	0	4/4	4	1	ii	-0.11	9.5		/		b	III		ii	ii							m	1	0	4, 1, 5		4	4	0	4	0.0	0.0	0.875	0.0
10	10	1/8	1/8	4/4	4	1	viio6	-0.11	9.5		/		b	III		viio6	vii	o	6					o	1	0	4, 1, 7		7	4	0	1	0.0	0.0	0.125	0.0
10	10	1/4	1/4	4/4	4	1	I6	-0.11	9.5		/		b	III		I6	I		6					M	1	0	6, 3, 2		2	6	0	4	0.0	0.0	0.875	0.0
10	10	3/8	3/8	4/4	4	1	ii65	-0.11	9.5		/		b	III		ii65	ii		65					mm7	1	0	1, 5, 2, 4		4	1	0	3	0.0	0.0	0.375	0.0
10	10	1/2	1/2	4/4	4	1	V(64)	-0.11	9.5		/		b	III		V(64)	V			64				M	1	0	3, 2, 6		3	3	0	3	0.0	0.0	0.5	0.0
10	10	5/8	5/8	4/4	4	1	IVM7	-0.11	9.5		/		b	III		IVM7	IV	M	7					MM7	1	0	1, 5, 2, 6		1	1	0	2	0.0	0.0	0.25	0.0
10	10	3/4	3/4	4/4	4	1	V(4)	-0.11	9.5		/		b	III		V(4)	V			4				M	1	0	3, 2, 4		3	3	0	4	0.0	0.0	0.6875	0.0
10	10	7/8	7/8	4/4	4	1	V	-0.11	9.5		/		b	III		V	V							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.3125	0.0
11	11	0	0	4/4	4	1	I|PAC}	-0.11	9.5		/		b	III		I	I					PAC	}	M	1	0	2, 6, 3		2	2	0	5	0.0	0.0	1.0	0.0
11	11	1/4	1/4	4/4	4	1	V						b	III		V	V							M	1	0	3, 7, 4		3	3	0	1	0.0	0.0	0.125	0.0
11	11	3/8	3/8	4/4	4	1	i.i	-0.11	9.5		/		b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.375	0.0
11	11	1/2	1/2	4/4	4	1	V	-0.11	9.5		/		b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.375	0.0
11	11	5/8	5/8	4/4	4	1	i6						b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	4	0.0	0.0	0.5	0.0
11	11	3/4	3/4	4/4	4	1	V6						b	i		V6	V		6					M	1	1	10, 7, 6		6	10	0	3	0.0	0.0	0.375	0.0
11	11	7/8	7/8	4/4	4	1	i	-0.11	9.5		/		b	i		i	i							m	1	1	5, 2, 6		5	5	0	4	0.0	0.0	0.5	0.0
12	12	0	0	4/4	4	1	V|HC}	-0.11	9.5		/		b	i		V	V					HC	}	M	1	1	6, 10, 7		6	6	0	8	0.0	0.0	1.75	0.0
12	12	3/8	3/8	4/4	4	1	V2						b	i		V2	V		2					Mm7	1	1	4, 6, 10, 7		6	4	0	3	0.0	0.0	0.375	0.0
12	12	1/2	1/2	4/4	4	1	i6(2)	-0.11	9.5		/		b	i		i6(2)	i		6	2				m	1	1	2, 6, 7		5	2	0	4	0.0	0.0	1.0	0.0
12	12	3/4	3/4	4/4	4	1	i6						b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	1	0.0	0.0	0.25	0.0
12	12	7/8	7/8	4/4	4	1	v.ii%65	-0.11	9.5		/	v.iio6	b	v		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8	5	0	4	0.0	0.0	0.375	0.0
13	13	0	0	4/4	4	1	V7	-0.11	9.5		/		b	v		V7	V		7					Mm7	1	1	7, 11, 8, 5		7	7	0	7	0.0	0.0	1.125	0.0
13	13	1/4	1/4	4/4	4	1	i6	-0.11	9.5		/		b	v		i6	i		6					m	1	1	3, 7, 6		6	3	0	6	0.0	0.0	0.625	0.0
13	13	1/2	1/2	4/4	4	1	iv7(^6#4)	0.133624	9.13456	-0.185433	/		b	v		iv7(^6#4)	iv		7	^6#4				mm7	1	1	5, 2, 11, 8		5	5	1	4	0.2	0.0625	0.6875	0.08333333333333333
13	13	5/8	5/8	4/4	4	1	iv7						b	v		iv7	iv		7					mm7	1	1	5, 2, 6, 3		5	5	0	3	0.0	0.0	0.375	0.0
13	13	3/4	3/4	4/4	4	1	V(4)	-0.11	9.5		/		b	v		V(4)	V			4				M	1	1	7, 6, 8		7	7	0	3	0.0	0.0	0.75	0.0
13	13	7/8	7/8	4/4	4	1	V						b	v		V	V							M	1	1	7, 11, 8		7	7	0	1	0.0	0.0	0.125	0.0
14	14	0	0	4/4	4	1	i|PAC}{	-0.11	9.5		/		b	v		i	i					PAC	}{	m	1	1	6, 3, 7		6	6	1	9	0.1	0.0625	2.0625	0.029411764705882353
14	14	1/2	1/2	4/4	4	1	i.V7/iv	-0.11	9.5		/		b	i		V7/iv	V		7		iv			Mm7	1	1	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.375	0.0
14	14	5/8	5/8	4/4	4	1	iv						b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
14	14	3/4	3/4	4/4	4	1	V(4)/iv	-0.11	9.5		/		b	i		V(4)/iv	V			4	iv			M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	0.625	0.0
14	14	7/8	7/8	4/4	4	1	V/iv						b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	0.375	0.0
15	15	0	0	4/4	4	1	i/iv	-0.11	9.5		/		b	i		i/iv	i				iv			m	1	1	4, 1, 5		4	4	1	9	0.1	0.0625	2.0625	0.029411764705882353
15	15	1/2	1/2	4/4	4	1	V7/III	-0.11	9.5		/		b	i		V7/III	V		7		III			Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.375	0.0
15	15	5/8	5/8	4/4	4	1	III						b	i		III	III							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.625	0.0
15	15	3/4	3/4	4/4	4	1	V(4)/III	-0.11	9.5		/		b	i		V(4)/III	V			4	III			M	1	1	3, 2, 4		3	3	0	3	0.0	0.0	0.5	0.0
15	15	7/8	7/8	4/4	4	1	viio	-0.11	9.5		/		b	i		viio	vii	o						o	1	1	3, 0, -3		3	3	3	0	1.0	0.375	0.0	1.0
16	16	0	0	4/4	4	1	i(9)	-0.11	9.5		/		b	i		i(9)	i			9				m	1	1	5, 2, 6	7	5	5	0	4	0.0	0.0	0.625	0.0
16	16	1/8	1/8	4/4	4	1	i						b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.5	0.0
16	16	1/4	1/4	4/4	4	1	V(4)	-0.11	9.5	-0.117635	/		b	i		V(4)	V			4				M	1	1	6, 5, 7		6	6	0	3	0.0	0.0	0.625	0.0
16	16	3/8	3/8	4/4	4	1	V						b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.375	0.0
16	16	1/2	1/2	4/4	4	1	i(9)	-0.11	9.5		/		b	i		i(9)	i			9				m	1	1	5, 2, 6	7	5	5	0	3	0.0	0.0	0.5	0.0
16	16	5/8	5/8	4/4	4	1	i						b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.375	0.0
16	16	3/4	3/4	4/4	4	1	i6	-0.11	9.5		/		b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	6	0.0	0.0	0.5	0.0
16	16	7/8	7/8	4/4	4	1	iio6	-0.11	9.5		/		b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7	4	2	4	0.3333333333333333	0.125	0.375	0.25
17	17	0	0	4/4	4	1	V|HC}	-0.11	9.5		/		b	i		V	V					HC	}	M	1	1	6, 10, 7		6	6	0	5	0.0	0.0	1.0	0.0
17	17	1/4	1/4	4/4	4	1	iv						b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	1	0.0	0.0	0.125	0.0
17	17	3/8	3/8	4/4	4	1	V/iv	-0.11	9.5		/		b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	0.5	0.0
17	17	1/2	1/2	4/4	4	1	iv	-0.11	9.5		/		b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
17	17	5/8	5/8	4/4	4	1	V/iv	-0.11	9.5		/		b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	5	0.0	0.0	0.5	0.0
17	17	3/4	3/4	4/4	4	1	iv						b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	1	0.0	0.0	0.125	0.0
17	17	7/8	7/8	4/4	4	1	V/iv						b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	5	0.0	0.0	0.5	0.0
18	18	0	0	4/4	4	1	iv	-0.11	9.5		/		b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
18	18	1/8	1/8	4/4	4	1	V/iv	-0.11	9.5		/		b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	0.5	0.0
18	18	1/4	1/4	4/4	4	1	iv						b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	1	0.0	0.0	0.125	0.0
18	18	3/8	3/8	4/4	4	1	V/iv						b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	0.5	0.0
18	18	1/2	1/2	4/4	4	1	iv	-0.11	9.5		/		b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
18	18	5/8	5/8	4/4	4	1	V/iv	-0.11	9.5		/		b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	5	0.0	0.0	0.5	0.0
18	18	3/4	3/4	4/4	4	1	iv						b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	1	0.0	0.0	0.125	0.0
18	18	7/8	7/8	4/4	4	1	V/iv						b	i		V/iv	V				iv			M	1	1	5, 9, 6		5	5	0	5	0.0	0.0	0.5	0.0
19	19	0	0	4/4	4	1	iv	-0.11	9.5		/		b	i		iv	iv							m	1	1	4, 1, 5		4	4	3	4	0.42857142857142855	0.375	0.75	0.3333333333333333
19	19	1/4	1/4	4/4	4	1	iio6					ii%65	b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7	4	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
19	19	1/2	1/2	4/4	4	1	V	-0.11	9.5		/		b	i		V	V							M	1	1	6, 10, 7		6	6	3	10	0.23076923076923078	0.3125	1.4375	0.17857142857142858
20	20	0	0	4/4	4	1	i(9)	-0.11	9.5		/		b	i		i(9)	i			9				m	1	1	5, 2, 6	7	5	5	1	7	0.125	0.0625	1.0625	0.05555555555555555
20	20	1/4	1/4	4/4	4	1	i	-0.11	9.5		/		b	i		i	i							m	1	1	5, 2, 6		5	5	1	6	0.14285714285714285	0.0625	1.0625	0.05555555555555555
20	20	1/2	1/2	4/4	4	1	ii%65	-0.11	9.5		/		b	i		ii%65	ii	%	65					%7	1	1	4, 1, 5, 7		7	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
20	20	5/8	5/8	4/4	4	1	ii%7						b	i		ii%7	ii	%	7					%7	1	1	7, 4, 1, 5		7	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
20	20	3/4	3/4	4/4	4	1	V(4)	-0.11	9.5		/		b	i		V(4)	V			4				M	1	1	6, 5, 7		6	6	0	4	0.0	0.0	0.6875	0.0
20	20	7/8	7/8	4/4	4	1	V						b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.3125	0.0
21	21	0	0	4/4	4	1	i|PAC}	-0.11	9.5		/		b	i		i	i					PAC	}	m	1	1	5, 2, 6		5	5	2	9	0.18181818181818182	0.25	1.625	0.13333333333333333
21	21	1/2	1/2	4/4	4	1	iv(9)	-0.11	9.5		/		b	i		iv(9)	iv			9				m	1	1	4, 1, 5	6	4	4	0	5	0.0	0.0	1.125	0.0
21	21	3/4	3/4	4/4	4	1	iv						b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	5	0.0	0.0	0.75	0.0
22	22	0	0	4/4	4	1	V7	-0.11	9.5		/		b	i		V7	V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	4	0.0	0.0	1.5	0.0
22	22	1/4	1/4	4/4	4	1	V(64)						b	i		V(64)	V			64				M	1	1	6, 5, 2		6	6	0	2	0.0	0.0	0.75	0.0
22	22	1/2	1/2	4/4	4	1	V(4)	-0.11	9.5		/		b	i		V(4)	V			4				M	1	1	6, 5, 7		6	6						
22	22	1/2	1/2	4/4	4	1	V	-0.11	9.5	-1.88	/		b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	1.5	0.0
22	22	3/4	3/4	4/4	4	1	V						b	i		V	V							M	1	1	6, 10, 7		6	6	0	1	0.0	0.0	0.25	0.0
23	23	0	0	4/4	4	1	i|PAC}	-0.11	9.5		/		b	i		i	i					PAC	}	m	1	1	5, 2, 6		5	5	0	4	0.0	0.0	4.0	0.0
