mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	4	1	a.i{	a	i		i	i						{	m	1	1	3, 0, 4		3	3	2	6	0.25	0.25	2.75	0.08333333333333333
2	2	0	0	3/4	4	1	v6	a	i		v6	v		6					m	1	1	1, 5, 4		4	1	0	4	0.0	0.0	1.0	0.0
2	2	1/4	1/4	3/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	2.0	0.0
3	3	0	0	3/4	4	1	V|HC}	a	i		V	V					HC	}	M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	3.0	0.0
4	4	0	0	3/4	4	1	i{	a	i		i	i						{	m	1	1	3, 0, 4		3	3	2	6	0.25	0.25	2.75	0.08333333333333333
5	5	0	0	3/4	4	1	III.vi7	a	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3	0	4	0.0	0.0	1.0	0.0
5	5	1/4	1/4	3/4	4	1	viio	a	III		viio	vii	o						o	1	0	5, 2, -1		5	5	0	4	0.0	0.0	2.0	0.0
6	6	0	0	3/4	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0	1	4	0.2	0.125	1.875	0.0625
6	6	1/2	1/2	3/4	4	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5	0	4	0.0	0.0	1.0	0.0
7	7	0	0	3/4	4	1	IV6	a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3	2	4	0.3333333333333333	0.25	1.75	0.125
7	7	1/2	1/2	3/4	4	1	iii6	a	III		iii6	iii		6					m	1	0	1, 5, 4		4	1	0	4	0.0	0.0	1.0	0.0
