mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	A.I{				A	I		I	I						{	M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	1.875	0.0
1	1	1/2	1/2	4/4	4	1	V6(4)				A	I		V6(4)	V		6	4				M	0	0	3, 5, 4		4.0	3.0	0	2	0.0	0.0	0.25	0.0
1	1	3/4	3/4	4/4	4	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4.0	8.0	1	3	0.25	0.125	0.625	0.16666666666666666
2	2	0	0	4/4	4	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
2	2	3/8	3/8	4/4	4	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.375	0.0
2	2	1/2	1/2	4/4	4	1	V(4)/V				A	I		V(4)/V	V			4	V			M	0	0	5, 4, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
2	2	3/4	3/4	4/4	4	1	V7/V				A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	5	0.0	0.0	1.0	0.0
3	3	0	0	4/4	4	1	V|HC}{				A	I		V	V					HC	}{	M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	1.5	0.0
3	3	3/8	3/8	4/4	4	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.375	0.0
3	3	1/2	1/2	4/4	4	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.375	0.0
3	3	7/8	7/8	4/4	4	1	ii				A	I		ii	ii							m	0	0	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.375	0.0
4	4	0	0	4/4	4	1	V7				A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	3	4	0.42857142857142855	0.375	0.5	0.42857142857142855
4	4	1/4	1/4	4/4	4	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	7	0.0	0.0	1.25	0.0
4	4	1/2	1/2	4/4	4	1	ii7				A	I		ii7	ii		7					mm7	0	0	5, 2, 6, 3		5.0	5.0	2	3	0.4	0.25	0.5	0.3333333333333333
4	4	3/4	3/4	4/4	4	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.125	0.875	0.125
5	5	0	0	4/4	4	1	I|IAC}{				A	I		I	I					IAC	}{	M	0	0	3, 7, 4		3.0	3.0	1	8	0.1111111111111111	0.5	1.125	0.3076923076923077
5	5	3/8	3/8	4/4	4	1	vi				A	I		vi	vi							m	0	0	6, 3, 7		6.0	6.0	0	3	0.0	0.0	0.375	0.0
5	5	1/2	1/2	4/4	4	1	vii7				A	I		vii7	vii		7					mm7	0	0	8, 5, 9, 6		8.0	8.0	0	4	0.0	0.0	1.0	0.0
5	5	3/4	3/4	4/4	4	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.375	0.0
5	5	7/8	7/8	4/4	4	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.375	0.0
6	6	0	0	4/4	4	1	vi7				A	I		vi7	vi		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	0	4	0.0	0.0	1.0	0.0
6	6	1/4	1/4	4/4	4	1	IV6				A	I		IV6	IV		6					M	0	0	6, 3, 2		2.0	6.0	0	1	0.0	0.0	0.125	0.0
6	6	3/8	3/8	4/4	4	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.375	0.0
6	6	1/2	1/2	4/4	4	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	0	7	0.0	0.0	1.5	0.0
6	6	7/8	7/8	4/4	4	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.375	0.0
7	7	0	0	4/4	4	1	V(4)/V				A	I		V(4)/V	V			4	V			M	0	0	5, 4, 6		5.0	5.0	0	5	0.0	0.0	1.5	0.0
7	7	1/4	1/4	4/4	4	1	V7/V				A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	3	0.0	0.0	0.5	0.0
7	7	1/2	1/2	4/4	4	1	V|HC}{				A	I		V	V					HC	}{	M	0	0	4, 8, 5		4.0	4.0	1	6	0.14285714285714285	0.25	1.375	0.15384615384615385
7	7	7/8	7/8	4/4	4	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.375	0.0
8	8	0	0	4/4	4	1	IVM7				A	I		IVM7	IV	M	7					MM7	0	0	2, 6, 3, 7		2.0	2.0	0	5	0.0	0.0	1.25	0.0
8	8	1/4	1/4	4/4	4	1	ii6				A	I		ii6	ii		6					m	0	0	2, 6, 5		5.0	2.0	0	2	0.0	0.0	0.625	0.0
8	8	3/8	3/8	4/4	4	1	viio6				A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8.0	5.0	0	3	0.0	0.0	0.375	0.0
8	8	1/2	1/2	4/4	4	1	iii7				A	I		iii7	iii		7					mm7	0	0	7, 4, 8, 5		7.0	7.0	0	4	0.0	0.0	1.0	0.0
8	8	3/4	3/4	4/4	4	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.375	0.0
8	8	7/8	7/8	4/4	4	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.375	0.0
9	9	0	0	4/4	4	1	IV6				A	I		IV6	IV		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.75	0.0
9	9	1/4	1/4	4/4	4	1	ii6				A	I		ii6	ii		6					m	0	0	2, 6, 5		5.0	2.0	1	3	0.25	0.125	0.625	0.16666666666666666
9	9	1/2	1/2	4/4	4	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	3	4	0.42857142857142855	0.375	0.5	0.42857142857142855
9	9	3/4	3/4	4/4	4	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.25	0.75	0.25
10	10	0	0	4/4	4	1	V(4)				A	I		V(4)	V			4				M	0	0	4, 3, 5		4.0	4.0	0	5	0.0	0.0	1.0	0.0
10	10	1/4	1/4	4/4	4	1	V7				A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.0	0.0
10	10	1/2	1/2	4/4	4	1	I|IAC}{				A	I		I	I					IAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	1.25	0.0
10	10	3/4	3/4	4/4	4	1	V.ii6				A	V		ii6	ii		6					m	0	0	3, 7, 6		6.0	3.0	0	3	0.0	0.0	0.5	0.0
11	11	0	0	4/4	4	1	iii65				A	V		iii65	iii		65					mm7	0	0	5, 9, 6, 8		8.0	5.0	0	6	0.0	0.0	1.25	0.0
11	11	1/4	1/4	4/4	4	1	I6				A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	1.0	0.0
11	11	1/2	1/2	4/4	4	1	ii65				A	V		ii65	ii		65					mm7	0	0	3, 7, 4, 6		6.0	3.0	0	8	0.0	0.0	1.75	0.0
12	12	0	0	4/4	4	1	V7				A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	3	5	0.375	0.375	0.625	0.375
12	12	1/4	1/4	4/4	4	1	I6				A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	7	0.0	0.0	1.25	0.0
12	12	1/2	1/2	4/4	4	1	ii7				A	V		ii7	ii		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	2	3	0.4	0.25	0.5	0.3333333333333333
12	12	3/4	3/4	4/4	4	1	V				A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	1	4	0.2	0.125	0.875	0.125
13	13	0	0	4/4	4	1	I|IAC}{				A	V		I	I					IAC	}{	M	0	0	4, 8, 5		4.0	4.0	0	7	0.0	0.0	1.0	0.0
13	13	1/4	1/4	4/4	4	1	I.I6				A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	8	0.0	0.0	1.0	0.0
13	13	1/2	1/2	4/4	4	1	IV				A	I		IV	IV							M	0	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.0	0.0
13	13	3/4	3/4	4/4	4	1	ii				A	I		ii	ii							m	0	0	5, 2, 6		5.0	5.0	0	6	0.0	0.0	1.0	0.0
14	14	0	0	4/4	4	1	iii2				A	I		iii2	iii		2					mm7	0	0	5, 7, 4, 8		7.0	5.0	0	6	0.0	0.0	1.0	0.0
14	14	1/4	1/4	4/4	4	1	vi6				A	I		vi6	vi		6					m	0	0	3, 7, 6		6.0	3.0	0	6	0.0	0.0	1.5	0.0
14	14	1/2	1/2	4/4	4	1	ii2				A	I		ii2	ii		2					mm7	0	0	3, 5, 2, 6		5.0	3.0	0	3	0.0	0.0	0.5	0.0
14	14	3/4	3/4	4/4	4	1	V6				A	I		V6	V		6					M	0	0	8, 5, 4		4.0	8.0	3	3	0.5	0.375	0.375	0.5
15	15	0	0	4/4	4	1	V				A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	3	4	0.42857142857142855	0.375	0.5	0.42857142857142855
15	15	1/4	1/4	4/4	4	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.25	1.0	0.2
15	15	1/2	1/2	4/4	4	1	V(4)				A	I		V(4)	V			4				M	0	0	4, 3, 5		4.0	4.0	0	4	0.0	0.0	0.75	0.0
