mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	12/8	4	1	F.I{	F	I		I	I						{	M	0	0	-1, 3, 0		-1.0	-1.0	0	7	0.0	0.0	2.0	0.0
1	1	1/2	1/2	12/8	4	1	IV	F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	1	4	0.2	0.125	0.875	0.125
1	1	3/4	3/4	12/8	4	1	I	F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
2	2	0	0	12/8	4	1	IV6	F	I		IV6	IV		6					M	0	0	2, -1, -2		-2.0	2.0	0	5	0.0	0.0	1.0	0.0
2	2	1/4	1/4	12/8	4	1	V65	F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	0	5	0.0	0.0	1.0	0.0
2	2	1/2	1/2	12/8	4	1	I|IAC}{	F	I		I	I					IAC	}{	M	0	0	-1, 3, 0		-1.0	-1.0	1	10	0.09090909090909091	0.125	2.375	0.05
3	3	0	0	12/8	4	1	V6	F	I		V6	V		6					M	0	0	4, 1, 0		0.0	4.0	0	7	0.0	0.0	2.0	0.0
3	3	1/2	1/2	12/8	4	1	ii7	F	I		ii7	ii		7					mm7	0	0	1, -2, 2, -1		1.0	1.0	2	3	0.4	0.375	0.625	0.375
3	3	3/4	3/4	12/8	4	1	V/V	F	I		V/V	V				V			M	0	0	1, 5, 2		1.0	1.0	3	6	0.3333333333333333	0.375	1.125	0.25
4	4	0	0	12/8	4	1	I/V|IAC}{	F	I		I/V	I				V	IAC	}{	M	0	0	0, 4, 1		0.0	0.0	1	7	0.125	0.125	1.875	0.0625
4	4	1/2	1/2	12/8	4	1	IV6	F	I		IV6	IV		6					M	0	0	2, -1, -2		-2.0	2.0	1	4	0.2	0.125	0.875	0.125
4	4	3/4	3/4	12/8	4	1	V65	F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	1	8	0.1111111111111111	0.125	1.375	0.08333333333333333
5	5	0	0	12/8	4	1	I|IAC}{	F	I		I	I					IAC	}{	M	0	0	-1, 3, 0		-1.0	-1.0	1	7	0.125	0.125	1.875	0.0625
5	5	1/2	1/2	12/8	4	1	IV/IV	F	I		IV/IV	IV				IV			M	0	0	-3, 1, -2		-3.0	-3.0	1	4	0.2	0.125	0.875	0.125
5	5	3/4	3/4	12/8	4	1	viio/IV	F	I		viio/IV	vii	o			IV			o	0	0	3, 0, -3		3.0	3.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
6	6	0	0	12/8	4	1	IV	F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	1	4	0.2	0.125	1.375	0.08333333333333333
6	6	1/4	1/4	12/8	4	1	ii6	F	I		ii6	ii		6					m	0	0	-2, 2, 1		1.0	-2.0	0	3	0.0	0.0	0.75	0.0
6	6	1/2	1/2	12/8	4	1	V7	F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
6	6	3/4	3/4	12/8	4	1	vi	F	I		vi	vi							m	0	0	2, -1, 3		2.0	2.0	3	6	0.3333333333333333	0.375	1.125	0.25
7	7	0	0	12/8	4	1	ii65	F	I		ii65	ii		65					mm7	0	0	-2, 2, -1, 1		1.0	-2.0	1	4	0.2	0.125	1.0	0.1111111111111111
7	7	1/4	1/4	12/8	4	1	V	F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	1	4	0.2	0.125	0.75	0.14285714285714285
7	7	1/2	1/2	12/8	4	1	I|PAC}{	F	I		I	I					PAC	}{	M	0	0	-1, 3, 0		-1.0	-1.0	1	10	0.09090909090909091	0.125	2.375	0.05
8	8	0	0	12/8	4	1	V6	F	I		V6	V		6					M	0	0	4, 1, 0		0.0	4.0	0	7	0.0	0.0	2.0	0.0
8	8	1/2	1/2	12/8	4	1	I	F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	1	10	0.09090909090909091	0.125	2.375	0.05
9	9	0	0	12/8	4	1	V.V6	F	V		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	7	0.0	0.0	2.0	0.0
9	9	1/2	1/2	12/8	4	1	I	F	V		I	I							M	0	0	0, 4, 1		0.0	0.0	1	4	0.2	0.125	0.875	0.125
9	9	3/4	3/4	12/8	4	1	I6	F	V		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	9	0.0	0.0	1.5	0.0
10	10	0	0	12/8	4	1	IV	F	V		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	1.5	0.0
10	10	1/4	1/4	12/8	4	1	ii6	F	V		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	3	0.0	0.0	0.75	0.0
10	10	1/2	1/2	12/8	4	1	V7	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.75	0.0
10	10	3/4	3/4	12/8	4	1	vi	F	V		vi	vi							m	0	0	3, 0, 4		3.0	3.0	3	6	0.3333333333333333	0.375	1.125	0.25
11	11	0	0	12/8	4	1	ii65	F	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	1	4	0.2	0.125	1.0	0.1111111111111111
11	11	1/4	1/4	12/8	4	1	V	F	V		V	V							M	0	0	1, 5, 2		1.0	1.0	2	3	0.4	0.25	0.625	0.2857142857142857
11	11	1/2	1/2	12/8	4	1	I|PAC}	F	V		I	I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.125	2.375	0.05
12	12	0	0	12/8	4	1	I.I6{	F	I		I6	I		6				{	M	0	0	3, 0, -1		-1.0	3.0	0	7	0.0	0.0	2.0	0.0
12	12	1/2	1/2	12/8	4	1	IV	F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	1	4	0.2	0.125	0.875	0.125
12	12	3/4	3/4	12/8	4	1	I6	F	I		I6	I		6					M	0	0	3, 0, -1		-1.0	3.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
13	13	0	0	12/8	4	1	IV	F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	0.75	0.0
13	13	1/4	1/4	12/8	4	1	I6	F	I		I6	I		6					M	0	0	3, 0, -1		-1.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
13	13	1/2	1/2	12/8	4	1	IV	F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	1	4	0.2	0.125	1.375	0.08333333333333333
13	13	3/4	3/4	12/8	4	1	ii6	F	I		ii6	ii		6					m	0	0	-2, 2, 1		1.0	-2.0	1	6	0.14285714285714285	0.125	0.875	0.125
14	14	0	0	12/8	4	1	V	F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.75	0.0
14	14	1/4	1/4	12/8	4	1	V6/V	F	I		V6/V	V		6		V			M	0	0	5, 2, 1		1.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
