mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	0	0	3/2	4	1	IV(9)						e	III		IV(9)	IV			9				M	1	0	0, 4, 1	2	0	0	0	4	0.0	0.0	3.5	0.0
16	16	1/2	1/2	3/2	4	1	IV						e	III		IV	IV							M	1	0	0, 4, 1		0	0	0	5	0.0	0.0	2.5	0.0
17	17	0	0	3/2	4	1	V7						e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	4.0	0.0
17	17	1	1	3/2	4	1	I6						e	III		I6	I		6					M	1	0	5, 2, 1		1	5	0	4	0.0	0.0	2.0	0.0
18	18	0	0	3/2	4	1	ii65						e	III		ii65	ii		65					mm7	1	0	0, 4, 1, 3		3	0	1	4	0.2	0.25	1.75	0.125
18	18	1/2	1/2	3/2	4	1	V						e	III		V	V							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	4.0	0.0
19	19	0	0	3/2	4	1	vi6|EC						e	III		vi6	vi		6			EC		m	1	0	1, 5, 4		4	1	0	5	0.0	0.0	4.0	0.0
19	19	1	1	3/2	4	1	iv.i						e	iv		i	i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	1.5	0.0
20	20	0	0	3/2	4	1	ii(4)						e	iv		ii(4)	ii			4				m	1	1	5, 4, 6		5	5	0	4	0.0	0.0	3.0	0.0
20	20	1/2	1/2	3/2	4	1	ii						e	iv		ii	ii							m	1	1	5, 2, 6		5	5	0	2	0.0	0.0	1.0	0.0
20	20	1	1	3/2	4	1	#viio						e	iv		#viio	#vii	o						o	1	1	8, 5, 2		8	8	1	4	0.2	0.25	1.75	0.125
21	21	0	0	3/2	4	1	i(9)						e	iv		i(9)	i			9				m	1	1	3, 0, 4	5	3	3	0	4	0.0	0.0	2.5	0.0
21	21	1/2	1/2	3/2	4	1	i6						e	iv		i6	i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	1.5	0.0
21	21	1	1	3/2	4	1	iv7						e	iv		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	4	0.0	0.0	2.0	0.0
22	22	0	0	3/2	4	1	V						e	iv		V	V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	4.0	0.0
22	22	1	1	3/2	4	1	iv7						e	iv		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	8	0.0	0.0	4.0	0.0
23	23	1/2	1/2	3/2	4	1	V(4)						e	iv		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	4	0.0	0.0	3.75	0.0
23	23	1	1	3/2	4	1	V						e	iv		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
24	24	0	0	3/2	4	1	i|PAC}						e	iv		i	i					PAC	}	m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	6.0	0.0
25	25	0	0	3/2	4	1	i.V6(2)						e	i		V6(2)	V		6	2				M	1	1	9, 6, 0		5	9	0	3	0.0	0.0	2.5	0.0
25	25	1/2	1/2	3/2	4	1	V6						e	i		V6	V		6					M	1	1	9, 6, 5		5	9	0	2	0.0	0.0	1.5	0.0
25	25	1	1	3/2	4	1	#viio						e	i		#viio	#vii	o						o	1	1	9, 6, 3		9	9	0	3	0.0	0.0	1.5	0.0
26	26	0	0	3/2	4	1	i(9)						e	i		i(9)	i			9				m	1	1	4, 1, 5	6	4	4	0	4	0.0	0.0	3.0	0.0
26	26	1/2	1/2	3/2	4	1	i						e	i		i	i							m	1	1	4, 1, 5		4	4	1	5	0.16666666666666666	0.5	2.5	0.16666666666666666
27	27	0	0	3/2	4	1	iio6(2)						e	i		iio6(2)	ii	o	6	2				o	1	1	3, 0, 1		6	3	0	4	0.0	0.0	3.5	0.0
27	27	1/2	1/2	3/2	4	1	iio6						e	i		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	0	1	0.0	0.0	0.5	0.0
27	27	1	1	3/2	4	1	iv						e	i		iv	iv							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	2.0	0.0
28	28	0	0	3/2	4	1	V(9)						e	i		V(9)	V			9				M	1	1	5, 9, 6	0	5	5	0	4	0.0	0.0	3.0	0.0
28	28	1/2	1/2	3/2	4	1	V(64)						e	i		V(64)	V			64				M	1	1	5, 4, 1		5	5	0	2	0.0	0.0	1.0	0.0
28	28	1	1	3/2	4	1	V7						e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	4	0.0	0.0	2.0	0.0
29	29	0	0	3/2	4	1	i(9)						e	i		i(9)	i			9				m	1	1	4, 1, 5	6	4	4	0	4	0.0	0.0	3.0	0.0
29	29	1/2	1/2	3/2	4	1	i						e	i		i	i							m	1	1	4, 1, 5		4	4	1	1	0.5	0.5	0.5	0.5
29	29	1	1	3/2	4	1	V7/iv						e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4	4	0	4	0.0	0.0	2.0	0.0
30	30	0	0	3/2	4	1	iv(9)						e	i		iv(9)	iv			9				m	1	1	3, 0, 4	5	3	3	0	4	0.0	0.0	3.5	0.0
30	30	1/2	1/2	3/2	4	1	iv						e	i		iv	iv							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	2.5	0.0
31	31	0	0	3/2	4	1	V2					#viio64	e	i		V2	V		2					Mm7	1	1	3, 5, 9, 6		5	3	0	4	0.0	0.0	4.0	0.0
31	31	1	1	3/2	4	1	i6						e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	4	0.0	0.0	2.0	0.0
32	32	0	0	3/2	4	1	iv7						e	i		iv7	iv		7					mm7	1	1	3, 0, 4, 1		3	3	0	4	0.0	0.0	2.0	0.0
32	32	1/2	1/2	3/2	4	1	V(4)						e	i		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	3.75	0.0
32	32	1	1	3/2	4	1	V						e	i		V	V							M	1	1	5, 9, 6		5	5	0	1	0.0	0.0	0.25	0.0
33	33	0	0	3/2	4	1	i|PAC}						e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	2.5	0.0
33	33	1/2	1/2	3/2	4	1	V/iv{						e	i		V/iv	V				iv		{	M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	2.0	0.0
33	33	1	1	3/2	4	1	V2/iv						e	i		V2/iv	V		2		iv			Mm7	1	1	2, 4, 8, 5		4	2	0	2	0.0	0.0	1.0	0.0
34	34	0	0	3/2	4	1	iv6						e	i		iv6	iv		6					m	1	1	0, 4, 3		3	0	0	6	0.0	0.0	4.5	0.0
34	34	1	1	3/2	4	1	V43/iv	-1.12418	-2.48266		/		e	i		V43/iv	V		43		iv			Mm7	1	1	5, 2, 4, 8		4	5	0	2	0.0	0.0	1.0	0.0
35	35	0	0	3/2	4	1	iv	0.337254	-1.8123	-3.99671	/		e	i		iv	iv							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	5.0	0.0
35	35	1	1	3/2	4	1	i6	0.562089	-1.71308		/		e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	1.0	0.0
36	36	0	0	3/2	4	1	#viio6						e	i		#viio6	#vii	o	6					o	1	1	6, 3, 9		9	6	0	4	0.0	0.0	4.0	0.0
36	36	1	1	3/2	4	1	i						e	i		i	i							m	1	1	4, 1, 5		4	4	0	8	0.0	0.0	4.0	0.0
37	37	1/2	1/2	3/2	4	1	V(4)						e	i		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	3.75	0.0
37	37	1	1	3/2	4	1	V						e	i		V	V							M	1	1	5, 9, 6		5	5	0	1	0.0	0.0	0.25	0.0
38	38	0	0	3/2	4	1	i|PAC}						e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	6.0	0.0
