mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	12/8	4	1	E.I{					E	I		I	I						{	M	0	0	4, 8, 5		4	4	2	22	0.08333333333333333	0.25	4.0	0.058823529411764705
2	2	0	0	12/8	4	1	viio6					E	I		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	2	22	0.08333333333333333	0.25	4.0	0.058823529411764705
3	3	0	0	12/8	4	1	I6					E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	10	0.0	0.0	2.5	0.0
3	3	3/4	3/4	12/8	4	1	IV7					E	I		IV7	IV		7					Mm7	0	0	3, 7, 4, 1		3	3	5	9	0.35714285714285715	0.625	1.375	0.3125
4	4	0	0	12/8	4	1	V|HC}					E	I		V	V					HC	}	M	0	0	5, 9, 6		5	5	0	7	0.0	0.0	1.875	0.0
4	4	1/2	1/2	12/8	4	1	vi7					E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	1	2	0.3333333333333333	0.125	0.5	0.2
4	4	3/4	3/4	12/8	4	1	viio					E	I		viio	vii	o						o	0	0	9, 6, 3		9	9	5	7	0.4166666666666667	0.625	1.375	0.3125
5	5	0	0	12/8	4	1	I(4)					E	I		I(4)	I			4				M	0	0	4, 3, 5		4	4	1	4	0.2	0.125	1.0	0.1111111111111111
5	5	1/4	1/4	12/8	4	1	I6					E	I		I6	I		6					M	0	0	8, 5, 4		4	8	1	4	0.2	0.125	1.0	0.1111111111111111
5	5	1/2	1/2	12/8	4	1	ii65					E	I		ii65	ii		65					mm7	0	0	3, 7, 4, 6		6	3	1	3	0.25	0.125	0.625	0.16666666666666666
5	5	3/4	3/4	12/8	4	1	V					E	I		V	V							M	0	0	5, 9, 6		5	5	3	5	0.375	0.625	1.375	0.3125
