mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	0	0	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	3	4	0.42857142857142855	0.375	0.875	0.3
16	16	1/4	1/4	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	3	3	0.5	0.375	0.375	0.5
16	16	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	1.0	0.0
17	17	0	0	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
17	17	1/4	1/4	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	2	3	0.4	0.25	0.5	0.3333333333333333
17	17	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	1.0	0.0
18	18	0	0	3/4	4	1	viio6					A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	0	4	0.0	0.0	2.0	0.0
18	18	1/2	1/2	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	4	12	0.25	0.5	3.0	0.14285714285714285
20	20	0	0	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	4	8	0.3333333333333333	0.5	2.0	0.2
21	21	0	0	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	6	7	0.46153846153846156	0.75	1.25	0.375
21	21	1/2	1/2	3/4	4	1	I}					A	I		I	I						}	M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
22	22	0	0	3/4	4	1	V.I6{					A	V		I6	I		6				{	M	0	0	8, 5, 4		4	8	2	5	0.2857142857142857	0.25	1.75	0.125
22	22	1/2	1/2	3/4	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
23	23	0	0	3/4	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5	5	4	5	0.4444444444444444	0.5	1.5	0.25
23	23	1/2	1/2	3/4	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
24	24	0	0	3/4	4	1	IV					A	V		IV	IV							M	0	0	3, 7, 4		3	3	2	6	0.25	0.25	1.75	0.125
24	24	1/2	1/2	3/4	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
25	25	0	0	3/4	4	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	2.0	0.0
25	25	1/2	1/2	3/4	4	1	I|PAC}					A	V		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
26	26	0	0	3/4	4	1	I.I{					A	I		I	I						{	M	0	0	3, 7, 4		3	3	2	8	0.2	0.25	2.5	0.09090909090909091
27	27	0	0	3/4	4	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.25	1.75	0.125
27	27	1/2	1/2	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.75	0.0
28	28	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	4	6	0.4	0.5	1.5	0.25
28	28	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
29	29	0	0	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	2	5	0.2857142857142857	0.25	1.75	0.125
29	29	1/2	1/2	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
30	30	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	4	6	0.4	0.5	1.5	0.25
30	30	1/2	1/2	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
31	31	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	2	6	0.25	0.25	1.75	0.125
31	31	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
32	32	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	2.0	0.0
32	32	1/2	1/2	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	7	0.0	0.0	3.25	0.0
34	34	0	0	3/4	4	1	IV64	0	-4.20756		/	A	I		IV64	IV		64					M	0	0	3, 2, 6		2	3	0	3	0.0	0.0	2.25	0.0
35	35	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	4	10	0.2857142857142857	0.5	2.5	0.16666666666666666
36	36	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	2	6	0.25	0.25	1.75	0.125
36	36	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
37	37	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	2.0	0.0
37	37	1/2	1/2	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	1.75	0.0
39	39	0	0	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	2	2	0.5	0.25	0.25	0.5
39	39	1/2	1/2	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.25	0.0
40	40	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
40	40	1/4	1/4	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
41	41	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.5	0.0
41	41	1/2	1/2	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
42	42	0	0	3/4	4	1	V.I{					A	V		I	I						{	M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.5	0.0
43	43	0	0	3/4	4	1	ii					A	V		ii	ii							m	0	0	6, 3, 7		6	6	4	4	0.5	0.5	0.5	0.5
43	43	1/2	1/2	3/4	4	1	IV6					A	V		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.5	0.0
44	44	0	0	3/4	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.5	0.0
44	44	1/4	1/4	3/4	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.25	0.75	0.25
45	45	0	0	3/4	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	1.0	0.0
45	45	1/2	1/2	3/4	4	1	I|PAC}					A	V		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
46	46	0	0	3/4	4	1	I.V{					A	I		V	V						{	M	0	0	4, 8, 5		4	4	2	5	0.2857142857142857	0.25	1.0	0.2
47	47	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	2	5	0.2857142857142857	0.25	1.0	0.2
48	48	0	0	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	5	0.2857142857142857	0.25	1.0	0.2
49	49	0	0	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	4	0.2	0.125	0.875	0.125
49	49	1/2	1/2	3/4	4	1	V43}					A	I		V43	V		43				}	Mm7	0	0	5, 2, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
50	50	0	0	3/4	4	1	I{					A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	3.0	0.0
51	51	0	0	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	3	4	0.42857142857142855	0.375	0.875	0.3
51	51	1/4	1/4	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	3	3	0.5	0.375	0.375	0.5
51	51	1/2	1/2	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
52	52	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
52	52	1/4	1/4	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
52	52	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	1.0	0.0
53	53	0	0	3/4	4	1	viio6	-0.262702	-3.81351		/	A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	0	4	0.0	0.0	2.0	0.0
53	53	1/2	1/2	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	2	11	0.15384615384615385	0.25	3.0	0.07692307692307693
55	55	0	0	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	2	7	0.2222222222222222	0.25	2.0	0.1111111111111111
56	56	0	0	3/4	4	1	vi7					A	I		vi7	vi		7					mm7	0	0	6, 3, 7, 4		6	6	1	6	0.14285714285714285	0.125	2.375	0.05
56	56	1/2	1/2	3/4	4	1	V43/V					A	I		V43/V	V		43		V			Mm7	0	0	6, 3, 5, 9		5	6	0	3	0.0	0.0	0.5	0.0
57	57	0	0	3/4	4	1	V|HC}{					A	I		V	V					HC	}{	M	0	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.125	1.875	0.0625
57	57	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.125	0.625	0.16666666666666666
58	58	0	0	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	2	5	0.2857142857142857	0.25	1.75	0.125
58	58	1/2	1/2	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
59	59	0	0	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	8	0.1111111111111111	0.125	2.625	0.045454545454545456
60	60	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	3	6	0.3333333333333333	0.375	2.375	0.13636363636363635
61	61	0	0	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	1.0	0.0
61	61	1/4	1/4	3/4	4	1	viio64					A	I		viio64	vii	o	64					o	0	0	2, 8, 5		8	2	4	6	0.4	0.5	1.5	0.25
62	62	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.25	0.0
62	62	1/4	1/4	3/4	4	1	iii6					A	I		iii6	iii		6					m	0	0	4, 8, 7		7	4	0	4	0.0	0.0	1.75	0.0
63	63	0	0	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.25	0.0
63	63	1/4	1/4	3/4	4	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	1.75	0.0
64	64	0	0	3/4	4	1	viio					A	I		viio	vii	o						o	0	0	8, 5, 2		8	8	0	4	0.0	0.0	1.75	0.0
64	64	1/4	1/4	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	1	0.0	0.0	0.5	0.0
64	64	1/2	1/2	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
65	65	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	2.0	0.0
65	65	1/2	1/2	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
66	66	0	0	3/4	4	1	IV	0	-4.20756		/	A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.0	0.0
66	66	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
67	67	0	0	3/4	4	1	V7	0	-3.68216		/	A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	2.0	0.0
67	67	1/2	1/2	3/4	4	1	I|PAC}{					A	I		I	I					PAC	}{	M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	2.25	0.0
68	68	1/4	1/4	3/4	4	1	I6	0	-4.70098	0.38669	/	A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	1.5	0.0
69	69	0	0	3/4	4	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	4	0.0	0.0	1.25	0.0
69	69	1/4	1/4	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	1.5	0.0
69	69	1/2	1/2	3/4	4	1	vi.v6					A	vi		v6	v		6					m	0	1	4, 8, 7		7	4	0	1	0.0	0.0	0.25	0.0
70	70	0	0	3/4	4	1	IIIM65					A	vi		IIIM65	III	M	65					MM7	0	1	7, 4, 8, 3		3	7	0	4	0.0	0.0	1.25	0.0
70	70	1/4	1/4	3/4	4	1	VI					A	vi		VI	VI							M	0	1	2, 6, 3		2	2	0	3	0.0	0.0	1.5	0.0
70	70	1/2	1/2	3/4	4	1	iv6					A	vi		iv6	iv		6					m	0	1	2, 6, 5		5	2	0	1	0.0	0.0	0.25	0.0
71	71	0	0	3/4	4	1	ii%65					A	vi		ii%65	ii	%	65					%7	0	1	5, 2, 6, 8		8	5	0	4	0.0	0.0	1.25	0.0
71	71	1/4	1/4	3/4	4	1	V					A	vi		V	V							M	0	1	7, 11, 8		7	7	1	3	0.25	0.25	1.5	0.14285714285714285
72	72	0	0	3/4	4	1	i|PAC}{					A	vi		i	i					PAC	}{	m	0	1	6, 3, 7		6	6	3	6	0.3333333333333333	0.375	2.375	0.13636363636363635
73	73	0	0	3/4	4	1	I.V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	1	8	0.1111111111111111	0.125	2.875	0.041666666666666664
74	74	0	0	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	8	0.1111111111111111	0.125	2.875	0.041666666666666664
75	75	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	2	7	0.2222222222222222	0.25	2.75	0.08333333333333333
76	76	0	0	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	2	7	0.2222222222222222	0.25	2.75	0.08333333333333333
77	77	0	0	3/4	4	1	vi7					A	I		vi7	vi		7					mm7	0	0	6, 3, 7, 4		6	6	1	6	0.14285714285714285	0.125	2.375	0.05
77	77	1/2	1/2	3/4	4	1	V43/V					A	I		V43/V	V		43		V			Mm7	0	0	6, 3, 5, 9		5	6	0	3	0.0	0.0	0.5	0.0
78	78	0	0	3/4	4	1	V|HC}{					A	I		V	V					HC	}{	M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	3.0	0.0
79	79	0	0	3/4	4	1	V.V					A	V		V	V							M	0	0	5, 9, 6		5	5	4	6	0.4	0.5	1.5	0.25
79	79	1/2	1/2	3/4	4	1	iii6					A	V		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	4	0.0	0.0	1.0	0.0
80	80	0	0	3/4	4	1	IV					A	V		IV	IV							M	0	0	3, 7, 4		3	3	2	6	0.25	0.25	1.75	0.125
80	80	1/2	1/2	3/4	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
81	81	0	0	3/4	4	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	2.0	0.0
81	81	1/2	1/2	3/4	4	1	I|PAC}					A	V		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
82	82	0	0	3/4	4	1	I.I{					A	I		I	I						{	M	0	0	3, 7, 4		3	3	2	6	0.25	0.25	2.5	0.09090909090909091
83	83	0	0	3/4	4	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.25	1.75	0.125
83	83	1/2	1/2	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.75	0.0
84	84	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	4	6	0.4	0.5	1.5	0.25
84	84	1/2	1/2	3/4	4	1	I}					A	I		I	I						}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
85	85	0	0	3/4	4	1	IV6{					A	I		IV6	IV		6				{	M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.25	1.75	0.125
85	85	1/2	1/2	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
86	86	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	4	6	0.4	0.5	1.5	0.25
86	86	1/2	1/2	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
87	87	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	2	6	0.25	0.25	1.75	0.125
87	87	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
88	88	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	2.0	0.0
88	88	1/2	1/2	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	2	10	0.16666666666666666	0.25	3.5	0.06666666666666667
90	90	0	0	3/4	4	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.25	1.75	0.125
90	90	1/2	1/2	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.75	0.0
91	91	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	4	6	0.4	0.5	1.5	0.25
91	91	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
92	92	0	0	3/4	4	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.25	1.75	0.125
92	92	1/2	1/2	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
93	93	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	4	6	0.4	0.5	1.5	0.25
93	93	1/2	1/2	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
94	94	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	2	6	0.25	0.25	1.75	0.125
94	94	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
95	95	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	2.0	0.0
95	95	1/2	1/2	3/4	4	1	I|PAC}{					A	I		I	I					PAC	}{	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
96	96	0	0	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.5	0.0
96	96	1/4	1/4	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	2	0.5	0.25	0.25	0.5
96	96	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
97	97	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	2.0	0.0
97	97	1/2	1/2	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
