mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	10	1/4	1/4	3/8	4	1	iii	-0.600964	7.68146		/		b	III		iii	iii							m	1	0	6, 3, 7		6	6	0	3	0.0	0.0	0.375	0.0
11	11	0	0	3/8	4	1	ii6(2)	-0.153964	5.42471	-4.44175	/		b	III		ii6(2)	ii		6	2				m	1	0	1, 5, 6		4	1	0	3	0.0	0.0	0.625	0.0
11	11	1/8	1/8	3/8	4	1	ii6	0.136544	5.28667	-0.4552	/		b	III		ii6	ii		6					m	1	0	1, 5, 4		4	1	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
11	11	1/4	1/4	3/8	4	1	ii	-0.0918724	5.48129	-0.260581	/		b	III		ii	ii							m	1	0	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
12	12	0	0	3/8	4	1	I6(2)	0.307927	8.54933	-0.808692	/		b	III		I6(2)	I		6	2				M	1	0	6, 3, 4		2	6	0	4	0.0	0.0	0.75	0.0
12	12	1/8	1/8	3/8	4	1	I6	-0.0769819	8.4331		/		b	III		I6	I		6					M	1	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
12	12	1/4	1/4	3/8	4	1	vi	-0.384909	8.50579		/		b	III		vi	vi							m	1	0	5, 2, 6		5	5	0	4	0.0	0.0	0.5	0.0
13	13	0	0	3/8	4	1	ii7	-0.153964	9.57408	-0.192837	/		b	III		ii7	ii		7					mm7	1	0	4, 1, 5, 2		4	4	0	4	0.0	0.0	0.75	0.0
13	13	1/8	1/8	3/8	4	1	V7	0.0769819	9.66676		/		b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	0.75	0.0
14	14	0	0	3/8	4	1	vi6(2)|EC	0.0620914	9.44221		/		b	III		vi6(2)	vi		6	2		EC		m	1	0	2, 6, 7		5	2	0	4	0.0	0.0	0.75	0.0
14	14	1/8	1/8	3/8	4	1	vi6	0.0769819	9.43386		/		b	III		vi6	vi		6					m	1	0	2, 6, 5		5	2	2	3	0.4	0.125	0.375	0.25
14	14	1/4	1/4	3/8	4	1	vi	0	9.4276		/		b	III		vi	vi							m	1	0	5, 2, 6		5	5	0	2	0.0	0.0	0.25	0.0
15	15	0	0	3/8	4	1	V6(2)	-0.499981	5.68159	-5.59977	/		b	III		V6(2)	V		6	2				M	1	0	7, 4, 5		3	7	0	4	0.0	0.0	0.5	0.0
15	15	1/8	1/8	3/8	4	1	iii	-0.199992	5.7943	-0.931329	/	I6	b	III		iii	iii							m	1	0	6, 3, 7		6	6	0	6	0.0	0.0	1.0	0.0
16	16	0	0	3/8	4	1	ii(2)						b	III		ii(2)	ii			2				m	1	0	6, 1, 5		4	6	0	4	0.0	0.0	0.875	0.0
16	16	1/8	1/8	3/8	4	1	ii	-0.384909	8.88873		/		b	III		ii	ii							m	1	0	4, 1, 5		4	4	2	2	0.5	0.125	0.125	0.5
16	16	1/4	1/4	3/8	4	1	V65						b	III		V65	V		65					Mm7	1	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.375	0.0
17	17	0	0	3/8	4	1	I(4)}	-1.10511	9.76022		/		b	III		I(4)	I			4			}	M	1	0	2, 1, 3		2	2	0	4	0.0	0.0	0.625	0.0
17	17	1/8	1/8	3/8	4	1	I	0.384909	9.7955		/		b	III		I	I							M	1	0	2, 6, 3		2	2	0	6	0.0	0.0	0.875	0.0
18	18	0	0	3/8	4	1	ii(2)/vi						b	III		ii(2)/vi	ii			2	vi			m	1	0	2, 4, 8		7	2	0	4	0.0	0.0	0.875	0.0
18	18	1/8	1/8	3/8	4	1	ii/vi	0.0769819	8.27288		/		b	III		ii/vi	ii				vi			m	1	0	7, 4, 8		7	7	2	2	0.5	0.125	0.125	0.5
18	18	1/4	1/4	3/8	4	1	V65/vi	-2.15549	8.39343	0.269054	/		b	III		V65/vi	V		65		vi			Mm7	1	0	10, 7, 4, 6		6	10	0	3	0.0	0.0	0.375	0.0
19	19	0	0	3/8	4	1	vi(4)						b	III		vi(4)	vi			4				m	1	0	5, 4, 6		5	5	0	4	0.0	0.0	0.625	0.0
19	19	1/8	1/8	3/8	4	1	vi	0.307927	10.8794		/		b	III		vi	vi							m	1	0	5, 2, 6		5	5	0	6	0.0	0.0	0.875	0.0
20	20	0	0	3/8	4	1	ii7	-0.0769819	10.1788		/		b	III		ii7	ii		7					mm7	1	0	4, 1, 5, 2		4	4	0	4	0.0	0.0	0.75	0.0
20	20	1/8	1/8	3/8	4	1	V7	0	10.1345		/		b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	0.75	0.0
21	21	0	0	3/8	4	1	iv6(2)	0	10.168		/		b	III		iv6(2)	iv		6	2				m	1	0	-2, 2, 3		1	-2	2	2	0.5	0.5	0.5	0.5
21	21	1/8	1/8	3/8	4	1	iv6						b	III		iv6	iv		6					m	1	0	-2, 2, 1		1	-2	1	0	1.0	0.125	0.0	1.0
21	21	1/4	1/4	3/8	4	1	IVM7	-0.153964	10.3364		/		b	III		IVM7	IV	M	7					MM7	1	0	1, 5, 2, 6		1	1	0	3	0.0	0.0	0.375	0.0
22	22	0	0	3/8	4	1	V6(2)						b	III		V6(2)	V		6	2				M	1	0	7, 4, 5		3	7	0	4	0.0	0.0	1.0	0.0
22	22	1/8	1/8	3/8	4	1	V6						b	III		V6	V		6					M	1	0	7, 4, 3		3	7	0	1	0.0	0.0	0.125	0.0
22	22	1/4	1/4	3/8	4	1	iii7	-0.153964	7.79455		/		b	III		iii7	iii		7					mm7	1	0	6, 3, 7, 4		6	6	0	3	0.0	0.0	0.375	0.0
23	23	0	0	3/8	4	1	IV6(2)						b	III		IV6(2)	IV		6	2				M	1	0	5, 2, 3		1	5	0	4	0.0	0.0	1.0	0.0
23	23	1/8	1/8	3/8	4	1	IV						b	III		IV	IV							M	1	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
23	23	1/4	1/4	3/8	4	1	ii7	-0.153964	7.94851		/		b	III		ii7	ii		7					mm7	1	0	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.375	0.0
24	24	0	0	3/8	4	1	V7						b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	1.0	0.0
24	24	1/4	1/4	3/8	4	1	vi	-0.0769819	7.71757		/		b	III		vi	vi							m	1	0	5, 2, 6		5	5	0	4	0.0	0.0	0.5	0.0
25	25	0	0	3/8	4	1	IVM7						b	III		IVM7	IV	M	7					MM7	1	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	0.5	0.0
25	25	1/8	1/8	3/8	4	1	V(4)						b	III		V(4)	V			4				M	1	0	3, 2, 4		3	3	0	4	0.0	0.0	0.9375	0.0
25	25	1/4	1/4	3/8	4	1	V	0.0769819	7.64058		/		b	III		V	V							M	1	0	3, 7, 4		3	3	0	1	0.0	0.0	0.0625	0.0
26	26	0	0	3/8	4	1	I|PAC}	0	7.64315		/		b	III		I	I					PAC	}	M	1	0	2, 6, 3		2	2	1	7	0.125	0.0625	1.3125	0.045454545454545456
27	27	0	0	3/8	4	1	iv.IV6						b	iv		IV6	IV		6					M	1	1	7, 4, 3		3	7	0	3	0.0	0.0	0.375	0.0
27	27	1/8	1/8	3/8	4	1	V65						b	iv		V65	V		65					Mm7	1	1	9, 6, 3, 5		5	9	1	7	0.125	0.0625	0.9375	0.0625
28	28	0	0	3/8	4	1	i						b	iv		i	i							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	0.75	0.0
28	28	3/16	3/16	3/8	4	1	i6						b	iv		i6	i		6					m	1	1	1, 5, 4		4	1	0	4	0.0	0.0	0.25	0.0
28	28	1/4	1/4	3/8	4	1	iv7(#6#4)						b	iv		iv7(#6#4)	iv		7	#6#4				mm7	1	1	3, 0, 9, 13		3	3	1	3	0.25	0.125	0.375	0.25
29	29	0	0	3/8	4	1	iv7						b	iv		iv7	iv		7					mm7	1	1	3, 0, 4, 1		3	3	0	4	0.0	0.0	0.5	0.0
29	29	1/8	1/8	3/8	4	1	V(4)						b	iv		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	0.9375	0.0
29	29	1/4	1/4	3/8	4	1	V						b	iv		V	V							M	1	1	5, 9, 6		5	5	0	1	0.0	0.0	0.0625	0.0
30	30	0	0	3/8	4	1	i|PAC}						b	iv		i	i					PAC	}	m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	0.625	0.0
30	30	1/8	1/8	3/8	4	1	V6{						b	iv		V6	V		6				{	M	1	1	9, 6, 5		5	9	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
31	31	0	0	3/8	4	1	i	0.275617	7.26677		/		b	iv		i	i							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
31	31	1/8	1/8	3/8	4	1	V	0.0918724	7.61558		/		b	iv		V	V							M	1	1	5, 9, 6		5	5	2	5	0.2857142857142857	0.125	0.875	0.125
32	32	0	0	3/8	4	1	i	0.275617	7.26677		/		b	iv		i	i							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
32	32	1/8	1/8	3/8	4	1	V6	0	7.43183		/		b	iv		V6	V		6					M	1	1	9, 6, 5		5	9	2	5	0.2857142857142857	0.125	0.875	0.125
33	33	0	0	3/8	4	1	v.iv(9)/iv	0	7.80371		/		b	v		iv(9)/iv	iv			9	iv			m	1	1	4, 1, 5	6	4	4	0	4	0.0	0.0	1.0	0.0
33	33	1/8	1/8	3/8	4	1	iv/iv	0	7.39933		/		b	v		iv/iv	iv				iv			m	1	1	4, 1, 5		4	4	1	1	0.5	0.0625	0.0625	0.5
33	33	1/4	1/4	3/8	4	1	iio6/iv	0	7.61996		/		b	v		iio6/iv	ii	o	6		iv			o	1	1	4, 1, 7		7	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
34	34	0	0	3/8	4	1	V(9)/iv						b	v		V(9)/iv	V			9	iv			M	1	1	6, 10, 7	1	6	6	0	4	0.0	0.0	0.75	0.0
34	34	1/8	1/8	3/8	4	1	V/iv						b	v		V/iv	V				iv			M	1	1	6, 10, 7		6	6	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
35	35	0	0	3/8	4	1	iv(9)						b	v		iv(9)	iv			9				m	1	1	5, 2, 6	7	5	5	0	4	0.0	0.0	0.875	0.0
35	35	1/8	1/8	3/8	4	1	iv						b	v		iv	iv							m	1	1	5, 2, 6		5	5	0	5	0.0	0.0	0.625	0.0
36	36	0	0	3/8	4	1	III+6(2)						b	v		III+6(2)	III	+	6	2				+	1	1	7, 11, 5		3	7	0	4	0.0	0.0	0.875	0.0
36	36	1/8	1/8	3/8	4	1	III+6						b	v		III+6	III	+	6					+	1	1	7, 11, 3		3	7	0	1	0.0	0.0	0.25	0.0
36	36	1/4	1/4	3/8	4	1	ii%65(2)						b	v		ii%65(2)	ii	%	65	2				%7	1	1	5, 2, 6, 3		8	5	0	3	0.0	0.0	0.375	0.0
37	37	0	0	3/8	4	1	ii%65						b	v		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8	5	0	4	0.0	0.0	0.5	0.0
37	37	1/8	1/8	3/8	4	1	V(4)						b	v		V(4)	V			4				M	1	1	7, 6, 8		7	7	0	4	0.0	0.0	0.9375	0.0
37	37	1/4	1/4	3/8	4	1	V						b	v		V	V							M	1	1	7, 11, 8		7	7	0	1	0.0	0.0	0.0625	0.0
38	38	0	0	3/8	4	1	i|PAC}						b	v		i	i					PAC	}	m	1	1	6, 3, 7		6	6	1	8	0.1111111111111111	0.0625	1.3125	0.045454545454545456
39	39	0	0	3/8	4	1	i.V65/iv						b	i		V65/iv	V		65		iv			Mm7	1	1	9, 6, 3, 5		5	9	0	4	0.0	0.0	0.75	0.0
39	39	1/8	1/8	3/8	4	1	V7/iv						b	i		V7/iv	V		7		iv			Mm7	1	1	5, 9, 6, 3		5	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
40	40	0	0	3/8	4	1	iv						b	i		iv	iv							m	1	1	4, 1, 5		4	4	1	8	0.1111111111111111	0.0625	1.1875	0.05
41	41	0	0	3/8	4	1	V65/III						b	i		V65/III	V		65		III			Mm7	1	1	7, 4, 1, 3		3	7	0	4	0.0	0.0	0.75	0.0
41	41	1/8	1/8	3/8	4	1	V7/III						b	i		V7/III	V		7		III			Mm7	1	1	3, 7, 4, 1		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
42	42	0	0	3/8	4	1	III						b	i		III	III							M	1	1	2, 6, 3		2	2	1	8	0.1111111111111111	0.0625	1.1875	0.05
43	43	0	0	3/8	4	1	V6						b	i		V6	V		6					M	1	1	10, 7, 6		6	10	0	4	0.0	0.0	0.75	0.0
43	43	1/8	1/8	3/8	4	1	V						b	i		V	V							M	1	1	6, 10, 7		6	6	2	4	0.3333333333333333	0.125	0.375	0.25
44	44	0	0	3/8	4	1	i						b	i		i	i							m	1	1	5, 2, 6		5	5	1	8	0.1111111111111111	0.0625	1.1875	0.05
45	45	0	0	3/8	4	1	ii%65(2)						b	i		ii%65(2)	ii	%	65	2				%7	1	1	4, 1, 5, 2		7	4	0	6	0.0	0.0	1.375	0.0
45	45	1/4	1/4	3/8	4	1	ii%65						b	i		ii%65	ii	%	65					%7	1	1	4, 1, 5, 7		7	4	0	2	0.0	0.0	0.125	0.0
46	46	0	0	3/8	4	1	V|HC}						b	i		V	V					HC	}	M	1	1	6, 10, 7		6	6	1	7	0.125	0.0625	1.4375	0.041666666666666664
47	47	0	0	3/8	4	1	VI6						b	i		VI6	VI		6					M	1	1	5, 2, 1		1	5	1	8	0.1111111111111111	0.0625	1.0625	0.05555555555555555
48	48	0	0	3/8	4	1	VII6						b	i		VII6	VII		6					M	1	1	7, 4, 3		3	7	1	8	0.1111111111111111	0.0625	1.0625	0.05555555555555555
49	49	0	0	3/8	4	1	i6						b	i		i6	i		6					m	1	1	2, 6, 5		5	2	1	8	0.1111111111111111	0.0625	1.0625	0.05555555555555555
50	50	0	0	3/8	4	1	iio6						b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7	4	2	8	0.2	0.125	1.0	0.1111111111111111
51	51	0	0	3/8	4	1	V						b	i		V	V							M	1	1	6, 10, 7		6	6	0	6	0.0	0.0	1.0	0.0
51	51	1/4	1/4	3/8	4	1	i6						b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	5	0.0	0.0	0.5	0.0
52	52	0	0	3/8	4	1	ii%65						b	i		ii%65	ii	%	65					%7	1	1	4, 1, 5, 7		7	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
52	52	1/8	1/8	3/8	4	1	V(4)						b	i		V(4)	V			4				M	1	1	6, 5, 7		6	6	0	4	0.0	0.0	0.6875	0.0
52	52	1/4	1/4	3/8	4	1	V						b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.3125	0.0
53	53	0	0	3/8	4	1	i|PAC}						b	i		i	i					PAC	}	m	1	1	5, 2, 6		5	5	0	4	0.0	0.0	1.0	0.0
53	53	1/4	1/4	3/8	4	1	v6{						b	i		v6	v		6				{	m	1	1	3, 7, 6		6	3	0	8	0.0	0.0	1.0	0.0
54	54	1/8	1/8	3/8	4	1	iv6						b	i		iv6	iv		6					m	1	1	1, 5, 4		4	1	1	4	0.2	0.0625	0.9375	0.0625
55	55	0	0	3/8	4	1	V|HC}						b	i		V	V					HC	}	M	1	1	6, 10, 7		6	6	0	4	0.0	0.0	1.5	0.0
