mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	G.I{		G	I		I	I						{	M	0	0	1, 5, 2		1.0	1.0	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
1	1	1/2	1/2	4/4	3	1	V6		G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	0	10	0.0	0.0	1.0	0.0
2	2	0	0	4/4	3	1	vi7		G	I		vi7	vi		7					mm7	0	0	4, 1, 5, 2		4.0	4.0	1	9	0.1	0.0625	0.9375	0.0625
2	2	1/2	1/2	4/4	3	1	V		G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	10	0.0	0.0	1.0	0.0
3	3	0	0	4/4	3	1	I		G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	1	6	0.14285714285714285	0.125	0.625	0.16666666666666666
3	3	1/4	1/4	4/4	3	1	I6		G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	2	5	0.2857142857142857	0.1875	0.8125	0.1875
3	3	1/2	1/2	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	2, 1, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	3/4	3/4	4/4	3	1	V		G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.5	0.0
4	4	0	0	4/4	3	1	vi(9)		G	I		vi(9)	vi			9				m	0	0	4, 1, 5	6	4.0	4.0	0	7	0.0	0.0	0.75	0.0
4	4	1/4	1/4	4/4	3	1	vi6		G	I		vi6	vi		6					m	0	0	1, 5, 4		4.0	1.0	2	5	0.2857142857142857	0.1875	0.8125	0.1875
4	4	1/2	1/2	4/4	3	1	iii(4)		G	I		iii(4)	iii			4				m	0	0	5, 4, 6		5.0	5.0	0	3	0.0	0.0	0.5	0.0
4	4	3/4	3/4	4/4	3	1	iii		G	I		iii	iii							m	0	0	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.5	0.0
5	5	0	0	4/4	3	1	IV(9)		G	I		IV(9)	IV			9				M	0	0	0, 4, 1	2	0.0	0.0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
5	5	1/4	1/4	4/4	3	1	ii6		G	I		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
5	5	1/2	1/2	4/4	3	1	V7		G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	7	0.0	0.0	0.75	0.0
5	5	3/4	3/4	4/4	3	1	vi		G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	0	7	0.0	0.0	0.75	0.0
6	6	0	0	4/4	3	1	ii(9)		G	I		ii(9)	ii			9				m	0	0	3, 0, 4	5	3.0	3.0	1	3	0.25	0.125	0.875	0.125
6	6	1/4	1/4	4/4	3	1	V7	V65	G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.625	0.0
6	6	1/2	1/2	4/4	3	1	I(9)		G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1.0	1.0	0	4	0.0	0.0	0.75	0.0
6	6	3/4	3/4	4/4	3	1	I6		G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.375	0.0
6	6	7/8	7/8	4/4	3	1	vi6		G	I		vi6	vi		6					m	0	0	1, 5, 4		4.0	1.0	0	2	0.0	0.0	0.25	0.0
