mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/2	3	1	d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	3.5	0.0
2	2	1	1	3/2	3	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	1.0	0.0
3	3	0	0	3/2	3	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	3.0	0.0
3	3	1/2	1/2	3/2	3	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	1.0	0.0
3	3	1	1	3/2	3	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
4	4	0	0	3/2	3	1	i(9)		d	i		i(9)	i			9				m	1	1	2, -1, 3	4	2	2	0	4	0.0	0.0	3.5	0.0
4	4	1/2	1/2	3/2	3	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.5	0.0
4	4	1	1	3/2	3	1	#viio/iv		d	i		#viio/iv	#vii	o			iv			o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	2.0	0.0
5	5	0	0	3/2	3	1	iv(9)		d	i		iv(9)	iv			9				m	1	1	1, -2, 2	3	1	1	0	4	0.0	0.0	3.5	0.0
5	5	1/2	1/2	3/2	3	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	1	0.0	0.0	0.5	0.0
5	5	1	1	3/2	3	1	V6		d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	4	0.0	0.0	2.0	0.0
6	6	0	0	3/2	3	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	2.0	0.0
6	6	1/2	1/2	3/2	3	1	iv6		d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	4.0	0.0
7	7	0	0	3/2	3	1	V|HC}		d	i		V	V					HC	}	M	1	1	3, 7, 4		3	3	0	6	0.0	0.0	4.5	0.0
7	7	1	1	3/2	3	1	V2		d	i		V2	V		2					Mm7	1	1	1, 3, 7, 4		3	1	0	3	0.0	0.0	1.5	0.0
8	8	0	0	3/2	3	1	i6(2)		d	i		i6(2)	i		6	2				m	1	1	-1, 3, 4		2	-1	0	3	0.0	0.0	2.5	0.0
8	8	1/2	1/2	3/2	3	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	1	0.5	0.25	0.25	0.5
8	8	1	1	3/2	3	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	2.0	0.0
9	9	0	0	3/2	3	1	v.V(4)		d	v		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	4	0.0	0.0	4.0	0.0
9	9	1/2	1/2	3/2	3	1	V		d	v		V	V							M	1	1	4, 8, 5		4	4	1	1	0.5	0.25	0.25	0.5
9	9	1	1	3/2	3	1	iio6		d	v		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	3	0.0	0.0	1.5	0.0
10	10	0	0	3/2	3	1	i6(2)		d	v		i6(2)	i		6	2				m	1	1	0, 4, 5		3	0	0	4	0.0	0.0	4.0	0.0
10	10	1/2	1/2	3/2	3	1	i6		d	v		i6	i		6					m	1	1	0, 4, 3		3	0	1	4	0.2	0.25	1.75	0.125
11	11	0	0	3/2	3	1	iv(9)		d	v		iv(9)	iv			9				m	1	1	2, -1, 3	4	2	2	0	4	0.0	0.0	3.0	0.0
11	11	1/2	1/2	3/2	3	1	iv		d	v		iv	iv							m	1	1	2, -1, 3		2	2	1	6	0.14285714285714285	0.25	2.75	0.08333333333333333
12	12	0	0	3/2	3	1	V7		d	v		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	4	0.0	0.0	2.0	0.0
12	12	1/2	1/2	3/2	3	1	VI		d	v		VI	VI							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	2.5	0.0
12	12	1	1	3/2	3	1	ii%65		d	v		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	3	0.0	0.0	1.5	0.0
13	13	0	0	3/2	3	1	V(64)		d	v		V(64)	V			64				M	1	1	4, 3, 0		4	4	0	4	0.0	0.0	2.0	0.0
13	13	1/2	1/2	3/2	3	1	V(4)		d	v		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	4	0.0	0.0	3.75	0.0
13	13	1	1	3/2	3	1	V		d	v		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
14	14	0	0	3/2	3	1	i|PAC}		d	v		i	i					PAC	}	m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	6.5	0.0
15	15	1/2	1/2	3/2	3	1	i.V7{		d	i		V7	V		7				{	Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	2.0	0.0
16	16	0	0	3/2	3	1	i	V(64)	d	i		i	i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	1.0	0.0
16	16	1/2	1/2	3/2	3	1	V7		d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	3.25	0.0
16	16	5/4	5/4	3/2	3	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
17	17	0	0	3/2	3	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.5	0.0
17	17	1/2	1/2	3/2	3	1	III.#viio64/ii		d	III		#viio64/ii	#vii	o	64		ii			o	1	0	0, 6, 3		6	0	0	4	0.0	0.0	3.0	0.0
17	17	5/4	5/4	3/2	3	1	V/ii		d	III		V/ii	V				ii			M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
18	18	0	0	3/2	3	1	ii6		d	III		ii6	ii		6					m	1	0	-2, 2, 1		1	-2	0	4	0.0	0.0	3.0	0.0
18	18	1/2	1/2	3/2	3	1	viio/V		d	III		viio/V	vii	o			V			o	1	0	5, 2, -1		5	5	0	3	0.0	0.0	2.25	0.0
18	18	5/4	5/4	3/2	3	1	V6/V		d	III		V6/V	V		6		V			M	1	0	5, 2, 1		1	5	0	3	0.0	0.0	0.75	0.0
19	19	0	0	3/2	3	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	1.5	0.0
19	19	1/2	1/2	3/2	3	1	viio64		d	III		viio64	vii	o	64					o	1	0	-2, 4, 1		4	-2	0	4	0.0	0.0	3.0	0.0
19	19	5/4	5/4	3/2	3	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
20	20	0	0	3/2	3	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	4	0.0	0.0	3.0	0.0
20	20	1/2	1/2	3/2	3	1	V6		d	III		V6	V		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	1.5	0.0
