mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.75	0.25
1	1	1/4	1/4	4/4	3	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	4	6	0.4	0.375	0.5	0.42857142857142855
1	1	1/2	1/2	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
1	1	5/8	5/8	4/4	3	1	iv7		c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1.0	-1.0	0	4	0.0	0.0	0.5	0.0
1	1	3/4	3/4	4/4	3	1	V(4)		c	i		V(4)	V			4				M	1	1	1, 0, 2		1.0	1.0	0	4	0.0	0.0	0.625	0.0
1	1	7/8	7/8	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.375	0.0
2	2	0	0	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	0	8	0.0	0.0	1.125	0.0
2	2	1/4	1/4	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	1	7	0.125	0.0625	0.8125	0.07142857142857142
2	2	1/2	1/2	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	2	8	0.2	0.125	0.875	0.125
2	2	3/4	3/4	4/4	3	1	iv6(2)		c	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1.0	-4.0	1	3	0.25	0.1875	0.6875	0.21428571428571427
2	2	7/8	7/8	4/4	3	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	2	0	1.0	0.125	0.0	1.0
3	3	0	0	4/4	3	1	V|HC}		c	i		V	V					HC	}	M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
3	3	1/2	1/2	4/4	3	1	III{		c	i		III	III						{	M	1	1	-3, 1, -2		-3.0	-3.0	2	4	0.3333333333333333	0.25	1.0	0.2
3	3	3/4	3/4	4/4	3	1	III6		c	i		III6	III		6					M	1	1	1, -2, -3		-3.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
4	4	0	0	4/4	3	1	VII		c	i		VII	VII							M	1	1	-2, 2, -1		-2.0	-2.0	1	4	0.2	0.125	1.125	0.1
4	4	1/4	1/4	4/4	3	1	#viio		c	i		#viio	#vii	o						o	1	1	5, 2, -1		5.0	5.0	0	5	0.0	0.0	0.75	0.0
4	4	1/2	1/2	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	2	4	0.3333333333333333	0.25	1.0	0.2
4	4	3/4	3/4	4/4	3	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
5	5	0	0	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	1	4	0.2	0.125	1.375	0.08333333333333333
5	5	1/4	1/4	4/4	3	1	#viio6		c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/2	1/2	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	2	5	0.2857142857142857	0.25	1.75	0.125
6	6	0	0	4/4	3	1	#viio6/iv		c	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4.0	1.0	1	6	0.14285714285714285	0.125	1.875	0.0625
6	6	1/2	1/2	4/4	3	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	1	6	0.14285714285714285	0.125	1.875	0.0625
7	7	0	0	4/4	3	1	V6/iv		c	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0.0	4.0	1	4	0.2	0.125	1.375	0.08333333333333333
7	7	1/4	1/4	4/4	3	1	V/iv		c	i		V/iv	V				iv			M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.5	0.0
7	7	1/2	1/2	4/4	3	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
7	7	3/4	3/4	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
8	8	0	0	4/4	3	1	iv6(2)	VIM7	c	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1.0	-4.0	0	4	0.0	0.0	1.75	0.0
8	8	1/4	1/4	4/4	3	1	iv65		c	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	0	1	0.0	0.0	0.25	0.0
8	8	1/2	1/2	4/4	3	1	V|HC}		c	i		V	V					HC	}	M	1	1	1, 5, 2		1.0	1.0	3	11	0.21428571428571427	0.1875	2.8125	0.0625
9	9	1/2	1/2	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	3	8	0.2727272727272727	0.1875	1.0625	0.15
10	10	0	0	4/4	3	1	ii/III		c	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1.0	-1.0	3	8	0.2727272727272727	0.1875	1.0625	0.15
10	10	1/2	1/2	4/4	3	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2.0	-2.0	3	8	0.2727272727272727	0.1875	1.0625	0.15
11	11	0	0	4/4	3	1	I/III		c	i		I/III	I				III			M	1	1	-3, 1, -2		-3.0	-3.0	4	7	0.36363636363636365	0.25	1.0	0.2
11	11	1/2	1/2	4/4	3	1	I6/III		c	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3.0	1.0	6	8	0.42857142857142855	0.375	1.125	0.25
11	11	7/8	7/8	4/4	3	1	ii65/III		c	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
12	12	0	0	4/4	3	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
12	12	1/8	1/8	4/4	3	1	IVM7/III		c	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
12	12	1/4	1/4	4/4	3	1	V(4)/III		c	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2.0	-2.0	0	4	0.0	0.0	0.875	0.0
12	12	3/8	3/8	4/4	3	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.125	0.0
12	12	1/2	1/2	4/4	3	1	I/III|PAC		c	i		I/III	I				III	PAC		M	1	1	-3, 1, -2		-3.0	-3.0	4	10	0.2857142857142857	0.25	2.75	0.08333333333333333
13	13	1/2	1/2	4/4	3	1	I6/III		c	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3.0	1.0	6	8	0.42857142857142855	0.375	1.125	0.25
13	13	7/8	7/8	4/4	3	1	ii65/III		c	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
14	14	0	0	4/4	3	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
14	14	1/8	1/8	4/4	3	1	IVM7/III		c	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
14	14	1/4	1/4	4/4	3	1	V(4)/III		c	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2.0	-2.0	0	4	0.0	0.0	0.875	0.0
14	14	3/8	3/8	4/4	3	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.125	0.0
14	14	1/2	1/2	4/4	3	1	I/III|PAC}		c	i		I/III	I				III	PAC	}	M	1	1	-3, 1, -2		-3.0	-3.0	4	10	0.2857142857142857	0.25	3.25	0.07142857142857142
15	15	1/2	1/2	4/4	3	1	V6/III		c	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2.0	2.0	2	5	0.2857142857142857	0.125	0.875	0.125
15	15	3/4	3/4	4/4	3	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2.0	-2.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
16	16	0	0	4/4	3	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	4	3	0.5714285714285714	0.625	0.375	0.625
16	16	1/4	1/4	4/4	3	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	4	2	0.6666666666666666	0.25	0.5	0.3333333333333333
16	16	1/2	1/2	4/4	3	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	2	5	0.2857142857142857	0.125	0.875	0.125
16	16	3/4	3/4	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
17	17	0	0	4/4	3	1	V6		c	i		V6	V		6					M	1	1	5, 2, 1		1.0	5.0	3	8	0.2727272727272727	0.1875	1.5625	0.10714285714285714
17	17	1/2	1/2	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	2	7	0.2222222222222222	0.125	1.625	0.07142857142857142
17	17	7/8	7/8	4/4	3	1	V/iv		c	i		V/iv	V				iv			M	1	1	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
18	18	0	0	4/4	3	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.5	0.07692307692307693
18	18	1/4	1/4	4/4	3	1	iio6		c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2.0	-1.0	2	3	0.4	0.125	0.25	0.3333333333333333
18	18	1/2	1/2	4/4	3	1	V2		c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	4	0.0	0.0	0.5625	0.0
18	18	5/8	5/8	4/4	3	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	3	0.0	0.0	0.25	0.0
18	18	11/16	11/16	4/4	3	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	3	0.0	0.0	0.1875	0.0
18	18	3/4	3/4	4/4	3	1	V(4)		c	i		V(4)	V			4				M	1	1	1, 0, 2		1.0	1.0	0	4	0.0	0.0	0.625	0.0
18	18	7/8	7/8	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.375	0.0
19	19	0	0	4/4	3	1	i|PAC		c	i		i	i					PAC		m	1	1	0, -3, 1		0.0	0.0	2	5	0.2857142857142857	0.125	0.875	0.125
19	19	1/4	1/4	4/4	3	1	V6/iv		c	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
