mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/2	3	1	G.i/vi{				G	I		i/vi	i				vi		{	m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	2.0	0.0
1	1	1/2	1/2	3/2	3	1	V6/vi				G	I		V6/vi	V		6		vi			M	0	0	9, 6, 5		5	9	0	8	0.0	0.0	4.0	0.0
2	2	0	0	3/2	3	1	i/vi				G	I		i/vi	i				vi			m	0	0	4, 1, 5		4	4	0	8	0.0	0.0	5.0	0.0
2	2	5/4	5/4	3/2	3	1	VI6/vi				G	I		VI6/vi	VI		6		vi			M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	1.0	0.0
3	3	0	0	3/2	3	1	v6/vi				G	I		v6/vi	v		6		vi			m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	2.0	0.0
3	3	1/2	1/2	3/2	3	1	iv6/vi				G	I		iv6/vi	iv		6		vi			m	0	0	0, 4, 3		3	0	1	7	0.125	0.25	3.75	0.0625
4	4	0	0	3/2	3	1	V/vi|HC}				G	I		V/vi	V				vi	HC	}	M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	6.0	0.0
5	5	0	0	3/2	3	1	vi6{				G	I		vi6	vi		6				{	m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	2.0	0.0
5	5	1/2	1/2	3/2	3	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	7	0.125	0.25	3.75	0.0625
6	6	0	0	3/2	3	1	IV6				G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	2.0	0.0
6	6	1/2	1/2	3/2	3	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	3.0	0.0
6	6	5/4	5/4	3/2	3	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	1.0	0.0
7	7	0	0	3/2	3	1	IVM7				G	I		IVM7	IV	M	7					MM7	0	0	0, 4, 1, 5		0	0	0	4	0.0	0.0	2.0	0.0
7	7	1/2	1/2	3/2	3	1	V(4)				G	I		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	4	0.0	0.0	3.0	0.0
7	7	5/4	5/4	3/2	3	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
8	8	0	0	3/2	3	1	I|PAC}				G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	12.0	0.0
10	10	0	0	3/2	3	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	8	0.0	0.0	6.0	0.0
11	11	0	0	3/2	3	1	ii7/V				G	I		ii7/V	ii		7		V			mm7	0	0	4, 1, 5, 2		4	4	0	4	0.0	0.0	2.0	0.0
11	11	1/2	1/2	3/2	3	1	V7/V				G	I		V7/V	V		7		V			Mm7	0	0	3, 7, 4, 1		3	3	0	6	0.0	0.0	4.0	0.0
12	12	0	0	3/2	3	1	I/V|IAC}				G	I		I/V	I				V	IAC	}	M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	8.0	0.0
13	13	1/2	1/2	3/2	3	1	IV6/V				G	I		IV6/V	IV		6		V			M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	3.0	0.0
13	13	5/4	5/4	3/2	3	1	iii6/V				G	I		iii6/V	iii		6		V			m	0	0	3, 7, 6		6	3	0	4	0.0	0.0	1.0	0.0
14	14	0	0	3/2	3	1	IVM7/V				G	I		IVM7/V	IV	M	7		V			MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	2.0	0.0
14	14	1/2	1/2	3/2	3	1	viio64/V				G	I		viio64/V	vii	o	64		V			o	0	0	1, 7, 4		7	1	0	4	0.0	0.0	3.0	0.0
14	14	5/4	5/4	3/2	3	1	I6/V				G	I		I6/V	I		6		V			M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	1.0	0.0
15	15	0	0	3/2	3	1	IVM7/V				G	I		IVM7/V	IV	M	7		V			MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	2.0	0.0
15	15	1/2	1/2	3/2	3	1	V(4)/V				G	I		V(4)/V	V			4	V			M	0	0	3, 2, 4		3	3	0	5	0.0	0.0	3.25	0.0
15	15	5/4	5/4	3/2	3	1	V/V				G	I		V/V	V				V			M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
16	16	0	0	3/2	3	1	I/V|PAC}				G	I		I/V	I				V	PAC	}	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	6.0	0.0
17	17	0	0	3/2	3	1	V{				G	I		V	V						{	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.0	0.0
17	17	1/2	1/2	3/2	3	1	IV6				G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	3.0	0.0
17	17	5/4	5/4	3/2	3	1	viio				G	I		viio	vii	o						o	0	0	6, 3, 0		6	6	0	4	0.0	0.0	1.0	0.0
18	18	0	0	3/2	3	1	I(4)				G	I		I(4)	I			4				M	0	0	1, 0, 2		1	1	0	4	0.0	0.0	2.0	0.0
18	18	1/2	1/2	3/2	3	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	6.0	0.0
19	19	1/2	1/2	3/2	3	1	iio6/vi				G	I		iio6/vi	ii	o	6		vi			o	0	0	3, 0, 6		6	3	0	4	0.0	0.0	3.5	0.0
19	19	5/4	5/4	3/2	3	1	iv7/vi				G	I		iv7/vi	iv		7		vi			mm7	0	0	3, 0, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
20	20	0	0	3/2	3	1	V/vi|HC}				G	I		V/vi	V				vi	HC	}	M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	6.0	0.0
21	21	0	0	3/2	3	1	i6/vi{				G	I		i6/vi	i		6		vi		{	m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	1.5	0.0
21	21	1/2	1/2	3/2	3	1	bII6/vi				G	I		bII6/vi	bII		6		vi			M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	2.75	0.0
21	21	5/4	5/4	3/2	3	1	iv/vi				G	I		iv/vi	iv				vi			m	0	0	3, 0, 4		3	3	0	1	0.0	0.0	0.25	0.0
22	22	0	0	3/2	3	1	V/vi				G	I		V/vi	V				vi			M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	2.0	0.0
22	22	1/2	1/2	3/2	3	1	iv6/vi				G	I		iv6/vi	iv		6		vi			m	0	0	0, 4, 3		3	0	0	4	0.0	0.0	3.0	0.0
22	22	5/4	5/4	3/2	3	1	i6/vi				G	I		i6/vi	i		6		vi			m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	1.0	0.0
23	23	0	0	3/2	3	1	iv7/vi				G	I		iv7/vi	iv		7		vi			mm7	0	0	3, 0, 4, 1		3	3	0	4	0.0	0.0	2.0	0.0
23	23	1/2	1/2	3/2	3	1	V(4)/vi				G	I		V(4)/vi	V			4	vi			M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	3.5	0.0
23	23	5/4	5/4	3/2	3	1	V/vi				G	I		V/vi	V				vi			M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.5	0.0
24	24	0	0	3/2	3	1	i/vi|PAC}				G	I		i/vi	i				vi	PAC	}	m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	6.0	0.0
25	25	0	0	3/2	3	1	vi{				G	I		vi	vi						{	m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	1.5	0.0
25	25	1/2	1/2	3/2	3	1	V6	0.1	3.5	/	G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.25	2.75	0.08333333333333333
26	26	0	0	3/2	3	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	6.5	0.0
27	27	1/2	1/2	3/2	3	1	ii6				G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	2	4	0.3333333333333333	0.5	3.5	0.125
28	28	0	0	3/2	3	1	V|HC}				G	I		V	V					HC	}	M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	6.0	0.0
29	29	0	0	3/2	3	1	I{				G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	2.0	0.0
29	29	1/2	1/2	3/2	3	1	IV6				G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	3.0	0.0
29	29	5/4	5/4	3/2	3	1	iii6				G	I		iii6	iii		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	1.0	0.0
30	30	0	0	3/2	3	1	IVM7				G	I		IVM7	IV	M	7					MM7	0	0	0, 4, 1, 5		0	0	0	4	0.0	0.0	2.0	0.0
30	30	1/2	1/2	3/2	3	1	viio64				G	I		viio64	vii	o	64					o	0	0	0, 6, 3		6	0	0	4	0.0	0.0	3.0	0.0
