mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	b.i{		b	i		i	i						{	m	1	1	5, 2, 6		5	5	4	5	0.4444444444444444	0.5	0.625	0.4444444444444444
1	1	1/2	1/2	4/4	4	1	V		b	i		V	V							M	1	1	6, 10, 7		6	6	0	4	0.0	0.0	0.75	0.0
1	1	3/4	3/4	4/4	4	1	iio65		b	i		iio65	ii	o	65					o7	1	1	4, 1, -2, 7		7	4	0	4	0.0	0.0	0.75	0.0
2	2	0	0	4/4	4	1	i6		b	i		i6	i		6					m	1	1	2, 6, 5		5	2	2	3	0.4	0.25	0.5	0.3333333333333333
2	2	1/4	1/4	4/4	4	1	V		b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.625	0.0
2	2	1/2	1/2	4/4	4	1	IV65		b	i		IV65	IV		65					Mm7	1	1	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.75	0.0
2	2	3/4	3/4	4/4	4	1	#viio		b	i		#viio	#vii	o						o	1	1	10, 7, 4		10	10	1	4	0.2	0.0625	0.6875	0.08333333333333333
3	3	0	0	4/4	4	1	i		b	i		i	i							m	1	1	5, 2, 6		5	5	3	8	0.2727272727272727	0.3125	1.1875	0.20833333333333334
3	3	1/2	1/2	4/4	4	1	V		b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.375	0.0
3	3	5/8	5/8	4/4	4	1	iv7		b	i		iv7	iv		7					mm7	1	1	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.375	0.0
3	3	3/4	3/4	4/4	4	1	V(4)		b	i		V(4)	V			4				M	1	1	6, 5, 7		6	6	0	3	0.0	0.0	0.4375	0.0
3	3	7/8	7/8	4/4	4	1	V		b	i		V	V							M	1	1	6, 10, 7		6	6	1	2	0.3333333333333333	0.0625	0.25	0.2
4	4	0	0	4/4	4	1	i|PAC}		b	i		i	i					PAC	}	m	1	1	5, 2, 6		5	5	2	5	0.2857142857142857	0.125	1.0	0.1111111111111111
4	4	3/8	3/8	4/4	4	1	v.i{		b	v		i	i						{	m	1	1	6, 3, 7		6	6	0	4	0.0	0.0	0.5	0.0
4	4	1/2	1/2	4/4	4	1	V65		b	v		V65	V		65					Mm7	1	1	11, 8, 5, 7		7	11	0	4	0.0	0.0	0.5	0.0
4	4	5/8	5/8	4/4	4	1	i		b	v		i	i							m	1	1	6, 3, 7		6	6	1	4	0.2	0.0625	0.4375	0.125
4	4	3/4	3/4	4/4	4	1	iv		b	v		iv	iv							m	1	1	5, 2, 6		5	5	0	4	0.0	0.0	0.8125	0.0
4	4	7/8	7/8	4/4	4	1	ii%65		b	v		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8	5	0	3	0.0	0.0	0.1875	0.0
5	5	0	0	4/4	4	1	V|HC}		b	v		V	V					HC	}	M	1	1	7, 11, 8		7	7	0	5	0.0	0.0	1.25	0.0
5	5	1/4	1/4	4/4	4	1	III+6		b	v		III+6	III	+	6					+	1	1	7, 11, 3		3	7	0	4	0.0	0.0	0.625	0.0
5	5	1/2	1/2	4/4	4	1	IV65		b	v		IV65	IV		65					Mm7	1	1	9, 6, 3, 5		5	9	0	7	0.0	0.0	1.0	0.0
5	5	3/4	3/4	4/4	4	1	#viio		b	v		#viio	#vii	o						o	1	1	11, 8, 5		11	11	1	5	0.16666666666666666	0.0625	0.9375	0.0625
6	6	0	0	4/4	4	1	i(9)		b	v		i(9)	i			9				m	1	1	6, 3, 7	8	6	6	0	6	0.0	0.0	1.375	0.0
6	6	1/4	1/4	4/4	4	1	i		b	v		i	i							m	1	1	6, 3, 7		6	6	0	1	0.0	0.0	0.5	0.0
6	6	3/8	3/8	4/4	4	1	i6		b	v		i6	i		6					m	1	1	3, 7, 6		6	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
6	6	1/2	1/2	4/4	4	1	ii%65		b	v		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8	5	1	3	0.25	0.125	0.625	0.16666666666666666
6	6	3/4	3/4	4/4	4	1	V(4)		b	v		V(4)	V			4				M	1	1	7, 6, 8		7	7	0	4	0.0	0.0	0.875	0.0
6	6	15/16	15/16	4/4	4	1	V		b	v		V	V							M	1	1	7, 11, 8		7	7	0	2	0.0	0.0	0.125	0.0
7	7	0	0	4/4	4	1	i|PAC}		b	v		i	i					PAC	}	m	1	1	6, 3, 7		6	6	0	5	0.0	0.0	1.125	0.0
7	7	1/4	1/4	4/4	4	1	i.III		b	i		III	III							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.875	0.0
7	7	1/2	1/2	4/4	4	1	IVM65/III		b	i		IVM65/III	IV	M	65		III			MM7	1	1	5, 2, 6, 1		1	5	1	5	0.16666666666666666	0.0625	1.0625	0.05555555555555555
7	7	3/4	3/4	4/4	4	1	#viio/III		b	i		#viio/III	#vii	o			III			o	1	1	7, 4, 1		7	7	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
8	8	0	0	4/4	4	1	III(9)		b	i		III(9)	III			9				M	1	1	2, 6, 3	4	2	2	0	5	0.0	0.0	1.125	0.0
8	8	1/4	1/4	4/4	4	1	III6		b	i		III6	III		6					M	1	1	6, 3, 2		2	6	1	4	0.2	0.0625	0.8125	0.07142857142857142
8	8	1/2	1/2	4/4	4	1	IV65		b	i		IV65	IV		65					Mm7	1	1	8, 5, 2, 4		4	8	1	6	0.14285714285714285	0.0625	0.9375	0.0625
8	8	3/4	3/4	4/4	4	1	#viio		b	i		#viio	#vii	o						o	1	1	10, 7, 4		10	10	1	6	0.14285714285714285	0.0625	0.9375	0.0625
9	9	0	0	4/4	4	1	i(9)		b	i		i(9)	i			9				m	1	1	5, 2, 6	7	5	5	0	5	0.0	0.0	1.375	0.0
9	9	1/4	1/4	4/4	4	1	i		b	i		i	i							m	1	1	5, 2, 6		5	5	0	4	0.0	0.0	0.625	0.0
9	9	1/2	1/2	4/4	4	1	V		b	i		V	V							M	1	1	6, 10, 7		6	6	1	7	0.125	0.0625	0.9375	0.0625
9	9	3/4	3/4	4/4	4	1	iv6(2)		b	i		iv6(2)	iv		6	2				m	1	1	1, 5, 6		4	1	0	4	0.0	0.0	0.75	0.0
9	9	7/8	7/8	4/4	4	1	iv6		b	i		iv6	iv		6					m	1	1	1, 5, 4		4	1	1	3	0.25	0.0625	0.1875	0.25
