mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
19	18	1/4	1/4	3/4	4	1	IV6					A	V		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
19	18	1/2	1/2	3/4	4	1	ii7					A	V		ii7	ii		7					mm7	0	0	6, 3, 7, 4		6	6	0	4	0.0	0.0	0.75	0.0
20	19	0	0	3/4	4	1	iii6					A	V		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	9	0.0	0.0	1.75	0.0
20	19	1/2	1/2	3/4	4	1	IM7					A	V		IM7	I	M	7					MM7	0	0	4, 8, 5, 9		4	4	0	5	0.0	0.0	1.0	0.0
21	20	0	0	3/4	4	1	ii6(9)					A	V		ii6(9)	ii		6	9				m	0	0	3, 7, 6	8	6	3	0	5	0.0	0.0	1.5	0.0
21	20	1/4	1/4	3/4	4	1	ii6					A	V		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	8	0.0	0.0	1.5	0.0
22	21	0	0	3/4	4	1	V2					A	V		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	1	6	0.14285714285714285	0.125	1.875	0.0625
22	21	1/2	1/2	3/4	4	1	I6					A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	1.0	0.0
23	22	0	0	3/4	4	1	IV					A	V		IV	IV							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
23	22	1/4	1/4	3/4	4	1	V(4)					A	V		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	1.75	0.0
23	22	5/8	5/8	3/4	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
24	23	0	0	3/4	4	1	I|IAC}					A	V		I	I					IAC	}	M	0	0	4, 8, 5		4	4	2	16	0.1111111111111111	0.25	5.25	0.045454545454545456
26	25	0	0	3/4	4	1	I.IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	2	8	0.2	0.25	1.75	0.125
26	25	1/2	1/2	3/4	4	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	1.0	0.0
27	26	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	1	13	0.07142857142857142	0.125	2.875	0.041666666666666664
28	27	0	0	3/4	4	1	viio6					A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	3	11	0.21428571428571427	0.375	2.625	0.125
29	28	0	0	3/4	4	1	V/vi					A	I		V/vi	V				vi			M	0	0	7, 11, 8		7	7	0	5	0.0	0.0	1.0	0.0
29	28	1/4	1/4	3/4	4	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6	3	1	4	0.2	0.125	0.875	0.125
29	28	1/2	1/2	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	1	4	0.2	0.125	0.875	0.125
30	29	0	0	3/4	4	1	iv7/vi					A	I		iv7/vi	iv		7		vi			mm7	0	0	5, 2, 6, 3		5	5	0	5	0.0	0.0	1.0	0.0
30	29	1/4	1/4	3/4	4	1	V(4)/vi					A	I		V(4)/vi	V			4	vi			M	0	0	7, 6, 8		7	7	0	4	0.0	0.0	1.625	0.0
30	29	5/8	5/8	3/4	4	1	V/vi					A	I		V/vi	V				vi			M	0	0	7, 11, 8		7	7	0	3	0.0	0.0	0.375	0.0
31	30	0	0	3/4	4	1	i/vi|PAC}					A	I		i/vi	i				vi	PAC	}	m	0	0	6, 3, 7		6	6	0	9	0.0	0.0	2.5	0.0
32	31	0	0	3/4	4	1	V/V/V{					A	I		V/V/V	V				V/V		{	M	0	0	6, 10, 7		6	6	0	9	0.0	0.0	2.0	0.0
32	31	1/2	1/2	3/4	4	1	V6/V/V	-0.84294	-2.5		/	A	I		V6/V/V	V		6		V/V			M	0	0	10, 7, 6		6	10	0	5	0.0	0.0	1.0	0.0
33	32	0	0	3/4	4	1	V/V					A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	0	18	0.0	0.0	4.5	0.0
34	33	1/2	1/2	3/4	4	1	V6/V					A	I		V6/V	V		6		V			M	0	0	9, 6, 5		5	9	0	5	0.0	0.0	1.0	0.0
35	34	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	18	0.0	0.0	4.5	0.0
36	35	1/2	1/2	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	1.0	0.0
37	36	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	18	0.0	0.0	4.5	0.0
38	37	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	1.0	0.0
39	38	0	0	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	10	0.0	0.0	2.5	0.0
40	39	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.0	0.0
40	39	1/4	1/4	3/4	4	1	iii6					A	I		iii6	iii		6					m	0	0	4, 8, 7		7	4	1	7	0.125	0.125	1.375	0.08333333333333333
41	40	0	0	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	5	0.0	0.0	1.0	0.0
41	40	1/4	1/4	3/4	4	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	1	7	0.125	0.125	1.375	0.08333333333333333
42	41	0	0	3/4	4	1	viio					A	I		viio	vii	o						o	0	0	8, 5, 2		8	8	0	4	0.0	0.0	0.75	0.0
42	41	1/4	1/4	3/4	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	7	0.125	0.125	1.375	0.08333333333333333
43	42	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.0	0.0
43	42	1/4	1/4	3/4	4	1	vi6					A	I		vi6	vi		6					m	0	0	3, 7, 6		6	3	1	7	0.125	0.125	1.375	0.08333333333333333
44	43	0	0	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	5	0.0	0.0	1.0	0.0
44	43	1/4	1/4	3/4	4	1	viio6					A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	1	7	0.125	0.125	1.375	0.08333333333333333
45	44	0	0	3/4	4	1	iii					A	I		iii	iii							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	0.75	0.0
45	44	1/4	1/4	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	7	0.125	0.125	1.375	0.08333333333333333
46	45	0	0	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	1.0	0.0
46	45	1/4	1/4	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	1	7	0.125	0.125	1.875	0.0625
47	46	0	0	3/4	4	1	V2					A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	1	6	0.14285714285714285	0.125	1.875	0.0625
47	46	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	1.0	0.0
48	47	0	0	3/4	4	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	5	0.0	0.0	1.0	0.0
48	47	1/4	1/4	3/4	4	1	V(4)					A	I		V(4)	V			4				M	0	0	4, 3, 5		4	4	0	4	0.0	0.0	1.375	0.0
48	47	1/2	1/2	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.625	0.0
49	48	0	0	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
