mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	3/4	4	1	b.i{					b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	1	6	0.14285714285714285	0.125	1.625	0.07142857142857142
3	2	0	0	3/4	4	1	v					b	i		v	v							m	1	1	6, 3, 7		6.0	6.0	3	5	0.375	0.375	1.625	0.1875
3	2	1/2	1/2	3/4	4	1	v6					b	i		v6	v		6					m	1	1	3, 7, 6		6.0	3.0	0	4	0.0	0.0	1.0	0.0
4	3	0	0	3/4	4	1	VI					b	i		VI	VI							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.125	0.0
4	3	1/4	1/4	3/4	4	1	iv6					b	i		iv6	iv		6					m	1	1	1, 5, 4		4.0	1.0	1	3	0.25	0.125	0.75	0.14285714285714285
4	3	1/2	1/2	3/4	4	1	iio6					b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7.0	4.0	1	4	0.2	0.125	0.875	0.125
5	4	0	0	3/4	4	1	V|HC}					b	i		V	V					HC	}	M	1	1	6, 10, 7		6.0	6.0	0	6	0.0	0.0	2.0	0.0
5	4	1/2	1/2	3/4	4	1	i{					b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
6	5	0	0	3/4	4	1	ii%2					b	i		ii%2	ii	%	2					%7	1	1	5, 7, 4, 1		7.0	5.0	0	4	0.0	0.0	1.25	0.0
6	5	1/4	1/4	3/4	4	1	V6					b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	5	0.0	0.0	1.75	0.0
7	6	0	0	3/4	4	1	i					b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	2.0	0.0
7	6	1/2	1/2	3/4	4	1	III.I	-1	3.5	/		b	III		I	I							M	1	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
8	7	0	0	3/4	4	1	ii2					b	III		ii2	ii		2					mm7	1	0	2, 4, 1, 5		4.0	2.0	0	4	0.0	0.0	1.25	0.0
8	7	1/4	1/4	3/4	4	1	V6					b	III		V6	V		6					M	1	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	1.75	0.0
9	8	0	0	3/4	4	1	I					b	III		I	I							M	1	0	2, 6, 3		2.0	2.0	0	7	0.0	0.0	2.0	0.0
9	8	1/2	1/2	3/4	4	1	I6					b	III		I6	I		6					M	1	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	1.0	0.0
10	9	0	0	3/4	4	1	IV					b	III		IV	IV							M	1	0	1, 5, 2		1.0	1.0	1	4	0.2	0.25	1.75	0.125
10	9	1/2	1/2	3/4	4	1	I6					b	III		I6	I		6					M	1	0	6, 3, 2		2.0	6.0	0	8	0.0	0.0	2.0	0.0
11	10	1/4	1/4	3/4	4	1	viio6					b	III		viio6	vii	o	6					o	1	0	4, 1, 7		7.0	4.0	0	4	0.0	0.0	2.0	0.0
12	11	0	0	3/4	4	1	I|IAC}					b	III		I	I					IAC	}	M	1	0	2, 6, 3		2.0	2.0	0	8	0.0	0.0	3.0	0.0
13	12	0	0	3/4	4	1	i.#vio64					b	i		#vio64	#vi	o	64					o	1	1	2, 8, 5		8.0	2.0	0	4	0.0	0.0	1.0	0.0
13	12	1/4	1/4	3/4	4	1	#viio6					b	i		#viio6	#vii	o	6					o	1	1	7, 4, 10		10.0	7.0	0	6	0.0	0.0	2.0	0.0
14	13	0	0	3/4	4	1	i					b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	5	0.0	0.0	2.0	0.0
14	13	1/2	1/2	3/4	4	1	V/iv	-0.577085	6.32861	/		b	i		V/iv	V				iv			M	1	1	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
15	14	0	0	3/4	4	1	vi7/iv					b	i		vi7/iv	vi		7		iv			mm7	1	1	0, -3, 1, -2		0.0	0.0	4	0	1.0	1.0	0.0	1.0
15	14	1/4	1/4	3/4	4	1	V65/iv					b	i		V65/iv	V		65		iv			Mm7	1	1	9, 6, 3, 5		5.0	9.0	0	6	0.0	0.0	2.0	0.0
16	15	0	0	3/4	4	1	iv					b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
16	15	1/2	1/2	3/4	4	1	V					b	i		V	V							M	1	1	6, 10, 7		6.0	6.0	0	8	0.0	0.0	2.0	0.0
17	16	1/4	1/4	3/4	4	1	iv6					b	i		iv6	iv		6					m	1	1	1, 5, 4		4.0	1.0	1	4	0.2	0.125	1.875	0.0625
18	17	0	0	3/4	4	1	V|HC}					b	i		V	V					HC	}	M	1	1	6, 10, 7		6.0	6.0	0	11	0.0	0.0	3.75	0.0
20	19	0	0	3/4	4	1	i					b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	2	10	0.16666666666666666	0.5	2.5	0.16666666666666666
21	20	0	0	3/4	4	1	VI					b	i		VI	VI							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
21	20	1/4	1/4	3/4	4	1	v					b	i		v	v							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.25	0.0
21	20	1/2	1/2	3/4	4	1	viio6/III					b	i		viio6/III	vii	o	6		III			o	1	1	4, 1, 7		7.0	4.0	0	3	0.0	0.0	0.75	0.0
22	21	0	0	3/4	4	1	III					b	i		III	III							M	1	1	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
22	21	1/4	1/4	3/4	4	1	i6					b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	0	4	0.0	0.0	1.0	0.0
22	21	1/2	1/2	3/4	4	1	VII6					b	i		VII6	VII		6					M	1	1	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
23	22	0	0	3/4	4	1	VI6(2)					b	i		VI6(2)	VI		6	2				M	1	1	5, 2, 3		1.0	5.0	0	3	0.0	0.0	1.0	0.0
23	22	1/4	1/4	3/4	4	1	VI6					b	i		VI6	VI		6					M	1	1	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.75	0.0
23	22	1/2	1/2	3/4	4	1	v6					b	i		v6	v		6					m	1	1	3, 7, 6		6.0	3.0	0	4	0.0	0.0	1.0	0.0
24	23	0	0	3/4	4	1	iv6(2)					b	i		iv6(2)	iv		6	2				m	1	1	1, 5, 6		4.0	1.0	0	3	0.0	0.0	1.0	0.0
24	23	1/4	1/4	3/4	4	1	iv6					b	i		iv6	iv		6					m	1	1	1, 5, 4		4.0	1.0	0	3	0.0	0.0	0.75	0.0
24	23	1/2	1/2	3/4	4	1	III.I6					b	III		I6	I		6					M	1	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	1.0	0.0
25	24	0	0	3/4	4	1	viio6					b	III		viio6	vii	o	6					o	1	0	4, 1, 7		7.0	4.0	1	4	0.2	0.125	1.875	0.0625
25	24	1/2	1/2	3/4	4	1	I	0	6.5	/		b	III		I	I							M	1	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
