mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	4	1	e.i{				e	i		i	i						{	m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	1.0	0.0
1	1	1/2	1/2	2/2	4	1	ii%2				e	i		ii%2	ii	%	2					%7	1	1	4, 6, 3, 0		6	4	0	1	0.0	0.0	0.25	0.0
1	1	3/4	3/4	2/2	4	1	v6				e	i		v6	v		6					m	1	1	2, 6, 5		5	2	0	2	0.0	0.0	0.5	0.0
2	2	0	0	2/2	4	1	VI				e	i		VI	VI							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
2	2	1/4	1/4	2/2	4	1	i6				e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.75	0.0
2	2	1/2	1/2	2/2	4	1	ii%65				e	i		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	1	0.0	0.0	0.25	0.0
2	2	3/4	3/4	2/2	4	1	V				e	i		V	V							M	1	1	5, 9, 6		5	5	0	2	0.0	0.0	0.5	0.0
3	3	0	0	2/2	4	1	i|PAC}				e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	1	4	0.2	0.125	0.875	0.125
3	3	1/2	1/2	2/2	4	1	V65				e	i		V65	V		65					Mm7	1	1	9, 6, 3, 5		5	9	1	4	0.2	0.125	0.875	0.125
4	4	0	0	2/2	4	1	i				e	i		i	i							m	1	1	4, 1, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
4	4	1/4	1/4	2/2	4	1	v.i{				e	v		i	i						{	m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	1.0	0.0
4	4	1/2	1/2	2/2	4	1	V(4)				e	v		V(4)	V			4				M	1	1	6, 5, 7		6	6	0	2	0.0	0.0	0.75	0.0
4	4	3/4	3/4	2/2	4	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.5	0.0
5	5	0	0	2/2	4	1	VI				e	v		VI	VI							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
5	5	1/4	1/4	2/2	4	1	i6				e	v		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	1.0	0.0
5	5	1/2	1/2	2/2	4	1	ii%65				e	v		ii%65	ii	%	65					%7	1	1	4, 1, 5, 7		7	4	0	2	0.0	0.0	0.75	0.0
5	5	3/4	3/4	2/2	4	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.5	0.0
6	6	0	0	2/2	4	1	i|PAC}				e	v		i	i					PAC	}	m	1	1	5, 2, 6		5	5	1	6	0.14285714285714285	0.125	1.625	0.07142857142857142
6	6	1/2	1/2	2/2	4	1	i.V7	-0.122333	-2.5	/	e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	3	5	0.375	0.375	0.875	0.3
7	7	1/4	1/4	2/2	4	1	i6{				e	i		i6	i		6				{	m	1	1	1, 5, 4		4	1	0	4	0.0	0.0	1.25	0.0
7	7	1/2	1/2	2/2	4	1	ii%7				e	i		ii%7	ii	%	7					%7	1	1	6, 3, 0, 4		6	6	0	3	0.0	0.0	0.75	0.0
7	7	3/4	3/4	2/2	4	1	V				e	i		V	V							M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	1.0	0.0
8	8	0	0	2/2	4	1	i|PAC}				e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	0	8	0.0	0.0	2.5	0.0
8	8	1/2	1/2	2/2	4	1	ii%2				e	i		ii%2	ii	%	2					%7	1	1	4, 6, 3, 0		6	4	0	2	0.0	0.0	0.75	0.0
8	8	3/4	3/4	2/2	4	1	V6				e	i		V6	V		6					M	1	1	9, 6, 5		5	9	0	3	0.0	0.0	0.75	0.0
9	9	0	0	2/2	4	1	i(9)				e	i		i(9)	i			9				m	1	1	4, 1, 5	6	4	4	0	6	0.0	0.0	1.25	0.0
9	9	1/4	1/4	2/2	4	1	i				e	i		i	i							m	1	1	4, 1, 5		4	4	0	5	0.0	0.0	0.75	0.0
9	9	1/2	1/2	2/2	4	1	V6/III				e	i		V6/III	V		6		III			M	1	1	6, 3, 2		2	6	2	4	0.3333333333333333	0.25	0.75	0.25
9	9	3/4	3/4	2/2	4	1	V65/III				e	i		V65/III	V		65		III			Mm7	1	1	6, 3, 0, 2		2	6	0	6	0.0	0.0	1.0	0.0
10	10	0	0	2/2	4	1	III(9)				e	i		III(9)	III			9				M	1	1	1, 5, 2	3	1	1	0	6	0.0	0.0	1.25	0.0
10	10	1/4	1/4	2/2	4	1	III				e	i		III	III							M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	1.0	0.0
10	10	1/2	1/2	2/2	4	1	V65/VII				e	i		V65/VII	V		65		VII			Mm7	1	1	7, 4, 1, 3		3	7	0	3	0.0	0.0	1.0	0.0
10	10	3/4	3/4	2/2	4	1	V65				e	i		V65	V		65					Mm7	1	1	9, 6, 3, 5		5	9	0	3	0.0	0.0	0.75	0.0
11	11	0	0	2/2	4	1	i(9)				e	i		i(9)	i			9				m	1	1	4, 1, 5	6	4	4	0	4	0.0	0.0	1.25	0.0
11	11	1/4	1/4	2/2	4	1	i6				e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	1.0	0.0
11	11	1/2	1/2	2/2	4	1	ii%65				e	i		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	3	0.0	0.0	1.0	0.0
11	11	3/4	3/4	2/2	4	1	V				e	i		V	V							M	1	1	5, 9, 6		5	5	0	3	0.0	0.0	0.75	0.0
12	12	0	0	2/2	4	1	i|PAC}				e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	1	6	0.14285714285714285	0.125	1.875	0.0625
12	12	1/2	1/2	2/2	4	1	V7{				e	i		V7	V		7				{	Mm7	1	1	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.125	1.875	0.0625
13	13	0	0	2/2	4	1	i				e	i		i	i							m	1	1	4, 1, 5		4	4	1	4	0.2	0.125	0.875	0.125
13	13	1/4	1/4	2/2	4	1	v6				e	i		v6	v		6					m	1	1	2, 6, 5		5	2	0	4	0.0	0.0	1.25	0.0
13	13	1/2	1/2	2/2	4	1	iv6(2)				e	i		iv6(2)	iv		6	2				m	1	1	0, 4, 5		3	0	0	3	0.0	0.0	1.5	0.0
13	13	3/4	3/4	2/2	4	1	iv6				e	i		iv6	iv		6					m	1	1	0, 4, 3		3	0	0	1	0.0	0.0	0.25	0.0
14	14	0	0	2/2	4	1	V|HC}				e	i		V	V					HC	}	M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	2.0	0.0
14	14	1/2	1/2	2/2	4	1	v.i{				e	v		i	i						{	m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.75	0.0
15	15	0	0	2/2	4	1	ii%2				e	v		ii%2	ii	%	2					%7	1	1	5, 7, 4, 1		7	5	0	2	0.0	0.0	0.5	0.0
15	15	1/4	1/4	2/2	4	1	v6				e	v		v6	v		6					m	1	1	3, 7, 6		6	3	0	2	0.0	0.0	0.5	0.0
15	15	1/2	1/2	2/2	4	1	VI				e	v		VI	VI							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
15	15	3/4	3/4	2/2	4	1	i6				e	v		i6	i		6					m	1	1	2, 6, 5		5	2	1	3	0.25	0.125	0.625	0.16666666666666666
16	16	0	0	2/2	4	1	V(4)				e	v		V(4)	V			4				M	1	1	6, 5, 7		6	6	0	3	0.0	0.0	1.0	0.0
16	16	1/4	1/4	2/2	4	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.5	0.0
16	16	1/2	1/2	2/2	4	1	i}				e	v		i	i						}	m	1	1	5, 2, 6		5	5	0	2	0.0	0.0	0.5	0.0
16	16	3/4	3/4	2/2	4	1	i6{				e	v		i6	i		6				{	m	1	1	2, 6, 5		5	2	0	4	0.0	0.0	1.0	0.0
17	17	0	0	2/2	4	1	ii%7				e	v		ii%7	ii	%	7					%7	1	1	7, 4, 1, 5		7	7	0	4	0.0	0.0	1.25	0.0
17	17	1/4	1/4	2/2	4	1	III.vii%7				e	III		vii%7	vii	%	7					%7	1	0	6, 3, 0, 4		6	6	0	3	0.0	0.0	1.0	0.0
17	17	1/2	1/2	2/2	4	1	iii7				e	III		iii7	iii		7					mm7	1	0	5, 2, 6, 3		5	5	0	3	0.0	0.0	1.0	0.0
17	17	3/4	3/4	2/2	4	1	vi7				e	III		vi7	vi		7					mm7	1	0	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.75	0.0
18	18	0	0	2/2	4	1	ii7				e	III		ii7	ii		7					mm7	1	0	3, 0, 4, 1		3	3	0	4	0.0	0.0	1.25	0.0
18	18	1/4	1/4	2/2	4	1	V7				e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.75	0.0
18	18	1/2	1/2	2/2	4	1	I				e	III		I	I							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	1.125	0.0
18	18	3/4	3/4	2/2	4	1	I6				e	III		I6	I		6					M	1	0	5, 2, 1		1	5	0	4	0.0	0.0	0.875	0.0
19	19	0	0	2/2	4	1	IV(9)				e	III		IV(9)	IV			9				M	1	0	0, 4, 1	2	0	0	1	4	0.2	0.125	1.375	0.08333333333333333
19	19	1/4	1/4	2/2	4	1	IV				e	III		IV	IV							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
19	19	1/2	1/2	2/2	4	1	V7				e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.75	0.0
19	19	3/4	3/4	2/2	4	1	I				e	III		I	I							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.875	0.0
20	20	0	0	2/2	4	1	IV				e	III		IV	IV							M	1	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.25	0.75	0.25
20	20	1/4	1/4	2/2	4	1	I				e	III		I	I							M	1	0	1, 5, 2		1	1	1	4	0.2	0.125	1.125	0.1
20	20	1/2	1/2	2/2	4	1	V(4)				e	III		V(4)	V			4				M	1	0	2, 1, 3		2	2	0	3	0.0	0.0	1.0	0.0
20	20	3/4	3/4	2/2	4	1	V				e	III		V	V							M	1	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
21	21	0	0	2/2	4	1	I|PAC}				e	III		I	I					PAC	}	M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	1.0	0.0
21	21	1/4	1/4	2/2	4	1	i.i6{				e	i		i6	i		6				{	m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	1.0	0.0
