mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	1.0	0.0
1	1	1/4	1/4	4/4	3	1	VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	1.0	0.0
1	1	1/2	1/2	4/4	3	1	V(4)		c	i		V(4)	V			4				M	1	1	1, 0, 2		1	1	0	3	0.0	0.0	1.0	0.0
1	1	3/4	3/4	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
2	2	0	0	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	2	4	0.3333333333333333	0.25	1.0	0.2
2	2	1/4	1/4	4/4	3	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	2	3	0.4	0.25	0.75	0.25
2	2	1/2	1/2	4/4	3	1	V(4)		c	i		V(4)	V			4				M	1	1	1, 0, 2		1	1	0	3	0.0	0.0	1.25	0.0
2	2	3/4	3/4	4/4	3	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	0	0	4/4	3	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	1	5	0.16666666666666666	0.125	1.75	0.06666666666666667
3	3	3/8	3/8	4/4	3	1	v6		c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.375	0.0
3	3	1/2	1/2	4/4	3	1	iv6(2)		c	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4	0	3	0.0	0.0	1.5	0.0
3	3	3/4	3/4	4/4	3	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	0	1	0.0	0.0	0.25	0.0
4	4	0	0	4/4	3	1	V|HC}		c	i		V	V					HC	}	M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	2.0	0.0
5	5	0	0	4/4	3	1	i/v{		c	i		i/v	i				v		{	m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.0	0.0
5	5	1/4	1/4	4/4	3	1	VI/v		c	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3	0	3	0.0	0.0	1.0	0.0
5	5	1/2	1/2	4/4	3	1	V(4)/v		c	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2	0	3	0.0	0.0	1.25	0.0
