mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	A.I{	A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	12	0.0	0.0	2.0	0.0
1	1	1/2	1/2	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	1.75	0.0
2	2	0	0	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	10	0.0	0.0	1.75	0.0
2	2	1/2	1/2	4/4	3	1	iii	A	I		iii	iii							m	0	0	7, 4, 8		7	7	0	8	0.0	0.0	1.75	0.0
3	3	0	0	4/4	3	1	IV	A	I		IV	IV							M	0	0	2, 6, 3		2	2	1	9	0.1	0.125	1.625	0.07142857142857142
3	3	1/2	1/2	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.75	0.0
3	3	3/4	3/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	0.75	0.0
3	3	7/8	7/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
4	4	0	0	4/4	3	1	ii65	A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	6	0.0	0.0	1.375	0.0
4	4	1/4	1/4	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.625	0.0
4	4	1/2	1/2	4/4	3	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.5	0.0
5	5	0	0	4/4	3	1	I{	A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	12	0.0	0.0	2.0	0.0
5	5	1/2	1/2	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	1.75	0.0
6	6	0	0	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
6	6	1/4	1/4	4/4	3	1	V.V65	A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	2	6	0.25	1.0	0.75	0.5714285714285714
6	6	5/8	5/8	4/4	3	1	I	A	V		I	I							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	0.75	0.0
7	7	0	0	4/4	3	1	IV	A	V		IV	IV							M	0	0	3, 7, 4		3	3	1	9	0.1	0.125	1.875	0.0625
7	7	1/2	1/2	4/4	3	1	V7	A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	0.5	0.0
7	7	3/4	3/4	4/4	3	1	vi	A	V		vi	vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	0.75	0.0
7	7	7/8	7/8	4/4	3	1	I6	A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
8	8	0	0	4/4	3	1	ii65	A	V		ii65	ii		65					mm7	0	0	3, 7, 4, 6		6	3	0	6	0.0	0.0	1.375	0.0
8	8	1/4	1/4	4/4	3	1	V(4)	A	V		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	2	0.0	0.0	0.25	0.0
8	8	3/8	3/8	4/4	3	1	V	A	V		V	V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.375	0.0
8	8	1/2	1/2	4/4	3	1	I|IAC}	A	V		I	I					IAC	}	M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	1.75	0.0
9	9	0	0	4/4	3	1	I.I{	A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	1.75	0.0
9	9	1/2	1/2	4/4	3	1	IV	A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	1.75	0.0
10	10	0	0	4/4	3	1	ii	A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	10	0.0	0.0	1.75	0.0
10	10	1/2	1/2	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	1.75	0.0
11	11	0	0	4/4	3	1	iii	A	I		iii	iii							m	0	0	7, 4, 8		7	7	0	10	0.0	0.0	1.75	0.0
11	11	1/2	1/2	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	8	0.0	0.0	1.75	0.0
12	12	0	0	4/4	3	1	IV	A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	1.25	0.0
12	12	3/8	3/8	4/4	3	1	ii6	A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	0.5	0.0
12	12	1/2	1/2	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.75	0.0
12	12	3/4	3/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	0.75	0.0
12	12	7/8	7/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
13	13	0	0	4/4	3	1	ii65	A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	6	0.0	0.0	1.375	0.0
13	13	1/4	1/4	4/4	3	1	V(4)	A	I		V(4)	V			4				M	0	0	4, 3, 5		4	4	0	2	0.0	0.0	0.25	0.0
13	13	3/8	3/8	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
13	13	1/2	1/2	4/4	3	1	I|PAC}{	A	I		I	I					PAC	}{	M	0	0	3, 7, 4		3	3	0	7	0.0	0.0	1.125	0.0
13	13	3/4	3/4	4/4	3	1	IV6	A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.5	0.0
13	13	7/8	7/8	4/4	3	1	IV	A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
14	14	0	0	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	7	0.0	0.0	1.0	0.0
14	14	1/4	1/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	0.75	0.0
14	14	3/8	3/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
14	14	1/2	1/2	4/4	3	1	ii65	A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	6	0.0	0.0	1.375	0.0
14	14	3/4	3/4	4/4	3	1	V(4)	A	I		V(4)	V			4				M	0	0	4, 3, 5		4	4	0	2	0.0	0.0	0.25	0.0
14	14	7/8	7/8	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
15	15	0	0	4/4	3	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
15	15	1/2	1/2	4/4	3	1	I{	A	I		I	I						{	M	0	0	3, 7, 4		3	3	2	14	0.125	0.125	1.875	0.0625
16	16	0	0	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	3	10	0.23076923076923078	0.1875	1.6875	0.1
16	16	1/2	1/2	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	3	12	0.2	0.1875	1.6875	0.1
17	17	0	0	4/4	3	1	iii	A	I		iii	iii							m	0	0	7, 4, 8		7	7	3	10	0.23076923076923078	0.1875	1.6875	0.1
17	17	1/2	1/2	4/4	3	1	IV	A	I		IV	IV							M	0	0	2, 6, 3		2	2	4	11	0.26666666666666666	0.3125	1.5625	0.16666666666666666
18	18	0	0	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	7	0.125	0.0625	0.8125	0.07142857142857142
18	18	1/4	1/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	1	4	0.2	0.0625	0.6875	0.08333333333333333
18	18	3/8	3/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.25	0.0
18	18	1/2	1/2	4/4	3	1	ii65	A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	1	7	0.125	0.0625	1.3125	0.045454545454545456
18	18	3/4	3/4	4/4	3	1	V(4)	A	I		V(4)	V			4				M	0	0	4, 3, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
18	18	7/8	7/8	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.375	0.0
19	19	0	0	4/4	3	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
19	19	1/4	1/4	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	1	3	0.25	0.0625	0.1875	0.25
19	19	1/2	1/2	4/4	3	1	I{	A	I		I	I						{	M	0	0	3, 7, 4		3	3	2	14	0.125	0.125	1.875	0.0625
20	20	0	0	4/4	3	1	V	A	I		V	V							M	0	0	4, 8, 5		4	4	3	10	0.23076923076923078	0.1875	1.6875	0.1
20	20	1/2	1/2	4/4	3	1	vi	A	I		vi	vi							m	0	0	6, 3, 7		6	6	2	5	0.2857142857142857	0.125	1.0	0.1111111111111111
