mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	3	1	d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	1.5	0.0
1	1	3/8	3/8	6/8	3	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	0	8	0.0	0.0	1.5	0.0
2	2	0	0	6/8	3	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	1.5	0.0
2	2	3/8	3/8	6/8	3	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	2	6	0.25	0.25	1.25	0.16666666666666666
3	3	0	0	6/8	3	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	6	0.25	0.25	1.25	0.16666666666666666
3	3	3/8	3/8	6/8	3	1	VI		d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	2	6	0.25	0.25	1.25	0.16666666666666666
4	4	0	0	6/8	3	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	6	0.25	0.25	1.25	0.16666666666666666
4	4	3/8	3/8	6/8	3	1	V|HC}		d	i		V	V					HC	}	M	1	1	3, 7, 4		3	3	2	10	0.16666666666666666	0.25	2.75	0.08333333333333333
5	5	3/8	3/8	6/8	3	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	6	0.25	0.25	1.25	0.16666666666666666
6	6	0	0	6/8	3	1	V/III		d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	2	6	0.25	0.25	1.25	0.16666666666666666
6	6	3/8	3/8	6/8	3	1	III6		d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	2	6	0.25	0.25	1.25	0.16666666666666666
7	7	0	0	6/8	3	1	III.I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	4	8	0.3333333333333333	0.5	1.0	0.3333333333333333
7	7	3/8	3/8	6/8	3	1	V7		d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	4	8	0.3333333333333333	0.5	1.0	0.3333333333333333
8	8	0	0	6/8	3	1	IVM7	ii65(2)	d	III		IVM7	IV	M	7					MM7	1	0	-2, 2, -1, 3		-2	-2	0	4	0.0	0.0	0.5	0.0
8	8	1/8	1/8	6/8	3	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
8	8	3/8	3/8	6/8	3	1	I|PAC}		d	III		I	I					PAC	}	M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.5	0.0
9	9	0	0	6/8	3	1	i.III{		d	i		III	III						{	M	1	1	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.5	0.0
9	9	3/8	3/8	6/8	3	1	V/III		d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	0	8	0.0	0.0	1.5	0.0
10	10	0	0	6/8	3	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	8	0.0	0.0	1.5	0.0
10	10	3/8	3/8	6/8	3	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	1.5	0.0
