mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	4	1	e.i{				e	i		i	i						{	m	1	1	4, 1, 5		4	4	1	5	0.16666666666666666	0.125	1.125	0.1
3	3	0	0	3/8	4	1	V6				e	i		V6	V		6					M	1	1	9, 6, 5		5	9	2	2	0.5	0.25	0.5	0.3333333333333333
4	4	0	0	3/8	4	1	i				e	i		i	i							m	1	1	4, 1, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
5	5	0	0	3/8	4	1	v.i6				e	v		i6	i		6					m	1	1	2, 6, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/4	1/4	3/8	4	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.375	0.0
6	6	0	0	3/8	4	1	VI				e	v		VI	VI							M	1	1	1, 5, 2		1	1	2	3	0.4	0.25	0.625	0.2857142857142857
6	6	1/4	1/4	3/8	4	1	iv				e	v		iv	iv							m	1	1	4, 1, 5		4	4	1	1	0.5	0.125	0.125	0.5
7	7	0	0	3/8	4	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	1	3	0.25	0.125	0.75	0.14285714285714285
7	7	1/4	1/4	3/8	4	1	V7				e	v		V7	V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
8	8	0	0	3/8	4	1	i|PAC}				e	v		i	i					PAC	}	m	1	1	5, 2, 6		5	5	1	4	0.2	0.125	1.0	0.1111111111111111
9	9	0	0	3/8	4	1	i.i{				e	i		i	i						{	m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.5	0.0
