mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	G.I{	0	8.1	/		G	I		I	I						{	M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
1	1	1/2	1/2	4/4	4	1	ii2					G	I		ii2	ii		2					mm7	0	0	1, 3, 0, 4		3.0	1.0	0	1	0.0	0.0	0.375	0.0
1	1	3/4	3/4	4/4	4	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
2	2	0	0	4/4	4	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
2	2	1/4	1/4	4/4	4	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.5	0.0
2	2	1/2	1/2	4/4	4	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
2	2	3/4	3/4	4/4	4	1	viio6					G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6.0	3.0	0	2	0.0	0.0	0.5	0.0
3	3	0	0	4/4	4	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	2	6	0.25	0.125	0.875	0.125
3	3	1/2	1/2	4/4	4	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.5	0.0
4	4	0	0	4/4	4	1	ii65/V					G	I		ii65/V	ii		65		V			mm7	0	0	1, 5, 2, 4		4.0	1.0	0	4	0.0	0.0	0.875	0.0
4	4	1/4	1/4	4/4	4	1	V/V					G	I		V/V	V				V			M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.0625	0.5625	0.1
