mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
34	33	1/2	1/2	3/4	4	1	V/V					D	I		V/V	V				V			M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
35	34	0	0	3/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	2.0	0.0
35	34	1/2	1/2	3/4	4	1	iii	-0.364783	-2.47399	/	I6	D	I		iii	iii							m	0	0	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
36	35	0	0	3/4	4	1	vi					D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	0	5	0.0	0.0	2.0	0.0
36	35	1/2	1/2	3/4	4	1	ii					D	I		ii	ii							m	0	0	4, 1, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
37	36	0	0	3/4	4	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	1.0	0.0
37	36	1/4	1/4	3/4	4	1	vi					D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	1.25	0.0
37	36	1/2	1/2	3/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.75	0.0
38	37	0	0	3/4	4	1	ii65					D	I		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	5	0.0	0.0	1.0	0.0
38	37	1/4	1/4	3/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	2.0	0.0
39	38	0	0	3/4	4	1	I|PAC}					D	I		I	I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	2.0	0.0
39	38	1/2	1/2	3/4	4	1	IV{					D	I		IV	IV						{	M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
40	39	0	0	3/4	4	1	V2					D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	5	0.0	0.0	2.0	0.0
40	39	1/2	1/2	3/4	4	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	1.0	0.0
41	40	0	0	3/4	4	1	IVM7					D	I		IVM7	IV	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	4	0.0	0.0	1.0	0.0
41	40	1/4	1/4	3/4	4	1	V(4)					D	I		V(4)	V			4				M	0	0	3, 2, 4		3.0	3.0	0	4	0.0	0.0	1.75	0.0
41	40	1/2	1/2	3/4	4	1	V					D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
42	41	0	0	3/4	4	1	I|PAC}					D	I		I	I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	2.0	0.0
