mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	E.I{	E	I		I	I						{	M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.25	0.6875	0.26666666666666666
2	2	0	0	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	4	8	0.3333333333333333	0.5	1.375	0.26666666666666666
3	3	0	0	4/4	3	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	3	4	0.42857142857142855	0.1875	1.625	0.10344827586206896
3	3	1/2	1/2	4/4	3	1	I6	E	I		I6	I		6					M	0	0	8, 5, 4		4	8	3	11	0.21428571428571427	0.5625	1.375	0.2903225806451613
4	4	0	0	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	8	0.0	0.0	2.0625	0.0
4	4	1/2	1/2	4/4	3	1	vi7	E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	0	4	0.0	0.0	0.75	0.0
4	4	3/4	3/4	4/4	3	1	viio	E	I		viio	vii	o						o	0	0	9, 6, 3		9	9	0	5	0.0	0.0	1.0	0.0
5	5	0	0	4/4	3	1	I(4)}	E	I		I(4)	I			4			}	M	0	0	4, 3, 5		4	4	0	4	0.0	0.0	1.5	0.0
5	5	1/4	1/4	4/4	3	1	I|IAC{	E	I		I	I					IAC	{	M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.75	0.0
5	5	1/2	1/2	4/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	3	0.0	0.0	1.25	0.0
5	5	3/4	3/4	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.5	0.0
6	6	0	0	4/4	3	1	I(9)	E	I		I(9)	I			9				M	0	0	4, 8, 5	6	4	4	0	5	0.0	0.0	1.5	0.0
6	6	1/4	1/4	4/4	3	1	V.ii6	E	V		ii6	ii		6					m	0	0	4, 8, 7		7	4	1	3	0.25	0.0625	0.4375	0.125
6	6	1/2	1/2	4/4	3	1	V7	E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	0	4	0.0	0.0	1.5	0.0
6	6	15/16	15/16	4/4	3	1	I6	E	V		I6	I		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.25	0.0
7	7	0	0	4/4	3	1	ii6(112)	E	V		ii6(112)	ii		6	112				m	0	0	4, 8, 9	6	7	4	1	5	0.16666666666666666	0.0625	1.1875	0.05
7	7	1/4	1/4	4/4	3	1	ii6	E	V		ii6	ii		6					m	0	0	4, 8, 7		7	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
7	7	1/2	1/2	4/4	3	1	V7	E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	0	6	0.0	0.0	1.0	0.0
7	7	3/4	3/4	4/4	3	1	I	E	V		I	I							M	0	0	5, 9, 6		5	5	1	5	0.16666666666666666	0.0625	0.9375	0.0625
8	8	0	0	4/4	3	1	V(64)	E	V		V(64)	V			64				M	0	0	6, 5, 9		6	6	0	4	0.0	0.0	1.125	0.0
8	8	1/4	1/4	4/4	3	1	V(4)	E	V		V(4)	V			4				M	0	0	6, 5, 7		6	6	0	3	0.0	0.0	0.75	0.0
8	8	3/8	3/8	4/4	3	1	V	E	V		V	V							M	0	0	6, 10, 7		6	6	0	1	0.0	0.0	0.125	0.0
8	8	1/2	1/2	4/4	3	1	I|PAC}	E	V		I	I					PAC	}	M	0	0	5, 9, 6		5	5	2	9	0.18181818181818182	0.25	3.375	0.06896551724137931
9	9	15/16	15/16	4/4	3	1	I.V2	E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	3	0.0	0.0	0.1875	0.0
10	10	0	0	4/4	3	1	I6	E	I		I6	I		6					M	0	0	8, 5, 4		4	8	3	9	0.25	0.4375	1.4375	0.23333333333333334
10	10	1/2	1/2	4/4	3	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	1	6	0.14285714285714285	0.1875	1.8125	0.09375
11	11	0	0	4/4	3	1	V6/V	E	I		V6/V	V		6		V			M	0	0	10, 7, 6		6	10	1	5	0.16666666666666666	0.0625	1.8125	0.03333333333333333
11	11	1/2	1/2	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	1	6	0.14285714285714285	0.1875	1.8125	0.09375
12	12	0	0	4/4	3	1	V6/vi	E	I		V6/vi	V		6		vi			M	0	0	12, 9, 8		8	12	1	5	0.16666666666666666	0.0625	1.8125	0.03333333333333333
12	12	1/2	1/2	4/4	3	1	i/vi	E	I		i/vi	i				vi			m	0	0	7, 4, 8		7	7	2	8	0.2	0.375	1.625	0.1875
13	13	0	0	4/4	3	1	V(64)/vi	E	I		V(64)/vi	V			64	vi			M	0	0	8, 7, 4		8	8	0	4	0.0	0.0	1.5	0.0
13	13	1/4	1/4	4/4	3	1	V/vi	E	I		V/vi	V				vi			M	0	0	8, 12, 9		8	8	0	2	0.0	0.0	0.5	0.0
13	13	1/2	1/2	4/4	3	1	VI/vi|DC}{	E	I		VI/vi	VI				vi	DC	}{	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
14	14	0	0	4/4	3	1	V6	E	I		V6	V		6					M	0	0	9, 6, 5		5	9	1	4	0.2	0.0625	1.875	0.03225806451612903
14	14	1/2	1/2	4/4	3	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	1	4	0.2	0.0625	1.0625	0.05555555555555555
14	14	3/4	3/4	4/4	3	1	V6	E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	5	0.0	0.0	0.8125	0.0
15	15	0	0	4/4	3	1	vi7	E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	0	4	0.0	0.0	1.375	0.0
15	15	1/4	1/4	4/4	3	1	V7(4)/V	E	I		V7(4)/V	V		7	4	V			Mm7	0	0	6, 5, 7, 4		6	6	0	2	0.0	0.0	0.5	0.0
15	15	3/8	3/8	4/4	3	1	V7/V	E	I		V7/V	V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	0	1	0.0	0.0	0.125	0.0
15	15	1/2	1/2	4/4	3	1	V}	E	I		V	V						}	M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	1.5	0.0
15	15	3/4	3/4	4/4	3	1	V2	E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	2	0.0	0.0	0.5	0.0
16	16	0	0	4/4	3	1	viio/IV{	E	I		viio/IV	vii	o			IV		{	o	0	0	8, 5, 2		8	8	1	6	0.14285714285714285	0.0625	1.9375	0.03125
16	16	1/2	1/2	4/4	3	1	IV(4)	E	I		IV(4)	IV			4				M	0	0	3, 9, 4		3	3	1	3	0.25	0.25	1.5	0.14285714285714285
16	16	3/4	3/4	4/4	3	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
17	17	0	0	4/4	3	1	viio/V	E	I		viio/V	vii	o			V			o	0	0	10, 7, 4		10	10	1	6	0.14285714285714285	0.0625	1.9375	0.03125
17	17	1/2	1/2	4/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	1.75	0.0
17	17	3/4	3/4	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.25	0.0
18	18	0	0	4/4	3	1	#viio/vi	E	I		#viio/vi	#vii	o			vi			o	0	0	12, 9, 6		12	12	1	6	0.14285714285714285	0.0625	1.9375	0.03125
18	18	1/2	1/2	4/4	3	1	vi(4)	E	I		vi(4)	vi			4				m	0	0	7, 6, 8		7	7	0	4	0.0	0.0	1.75	0.0
18	18	3/4	3/4	4/4	3	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	1	0.0	0.0	0.25	0.0
19	19	0	0	4/4	3	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.125	1.125	0.1
19	19	1/4	1/4	4/4	3	1	ii6	E	I		ii6	ii		6					m	0	0	3, 7, 6		6	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
19	19	1/2	1/2	4/4	3	1	V7	E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	5	0.0	0.0	1.0	0.0
19	19	3/4	3/4	4/4	3	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.125	0.875	0.125
20	20	0	0	4/4	3	1	V(64)	E	I		V(64)	V			64				M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	1.625	0.0
20	20	1/4	1/4	4/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	1	0.0	0.0	0.1875	0.0
20	20	3/8	3/8	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.1875	0.0
20	20	1/2	1/2	4/4	3	1	I|PAC}	E	I		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	2.0	0.0
21	21	0	0	4/4	3	1	viio/IV{	E	I		viio/IV	vii	o			IV		{	o	0	0	8, 5, 2		8	8	1	6	0.14285714285714285	0.0625	1.9375	0.03125
21	21	1/2	1/2	4/4	3	1	IV(4)	E	I		IV(4)	IV			4				M	0	0	3, 9, 4		3	3	1	3	0.25	0.25	1.5	0.14285714285714285
21	21	3/4	3/4	4/4	3	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
22	22	0	0	4/4	3	1	viio/V	E	I		viio/V	vii	o			V			o	0	0	10, 7, 4		10	10	1	6	0.14285714285714285	0.0625	1.9375	0.03125
22	22	1/2	1/2	4/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	4	0.0	0.0	1.75	0.0
22	22	3/4	3/4	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.25	0.0
23	23	0	0	4/4	3	1	#viio/vi	E	I		#viio/vi	#vii	o			vi			o	0	0	12, 9, 6		12	12	1	6	0.14285714285714285	0.0625	1.9375	0.03125
23	23	1/2	1/2	4/4	3	1	vi(4)	E	I		vi(4)	vi			4				m	0	0	7, 6, 8		7	7	0	4	0.0	0.0	1.75	0.0
23	23	3/4	3/4	4/4	3	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	1	0.0	0.0	0.25	0.0
24	24	0	0	4/4	3	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.125	1.125	0.1
24	24	1/4	1/4	4/4	3	1	ii6	E	I		ii6	ii		6					m	0	0	3, 7, 6		6	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
24	24	1/2	1/2	4/4	3	1	V7	E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	5	0.0	0.0	1.0	0.0
24	24	3/4	3/4	4/4	3	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.125	0.875	0.125
25	25	0	0	4/4	3	1	V(64)	E	I		V(64)	V			64				M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	1.625	0.0
25	25	1/4	1/4	4/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	5, 4, 6		5	5	0	1	0.0	0.0	0.1875	0.0
25	25	3/8	3/8	4/4	3	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.1875	0.0
25	25	1/2	1/2	4/4	3	1	I|PAC}	E	I		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	2.0	0.0
