mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
3	3	9	9	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
3	3	9	9	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	51									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	52									
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	#		
3	3	11	11	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	53									
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54									
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	56									
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	57									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	58									
4	4	12	12	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	59									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	60									
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	7		
4	4	12	12	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	61									
4	4	13	13	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	#		
4	4	14	14	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	62									
5	5	16	16	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	63									
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	64									
5	5	18	18	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	65									
5	5	75/4	75/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	66									
5	5	19	19	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	67									
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	68									
5	5	16	16	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	69									
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	70									
5	5	18	18	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	71									
5	5	75/4	75/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	72									
5	5	19	19	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	73									
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	74									
5	5	16	16	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	75									
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	76									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	77									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	78									
5	5	16	16	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	79									
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	80									
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6\		
5	5	18	18	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	81									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	82									
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	83									
6	6	22	22	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	84									
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	85									
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	86									
6	6	22	22	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	87									
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	88									
6	6	20	20	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	89									
6	6	22	22	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	90									
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	91									
6	6	20	20	0.0	0	0	FiguredBass	4/4	4	1	0									1/2	6		
6	6	20	20	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	92									
6	6	22	22	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	93									
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	94									
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	95									
7	7	25	25	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	96									
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	97									
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	98									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	99									
7	7	24	24	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	100									
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	101									
7	7	25	25	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	102									
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	103									
7	7	26	26	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	104									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	105									
7	7	24	24	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	106									
7	7	25	25	0.75	1/4	1/4	Chord	4/4	3	1	3/16	1/8	3/2	107									
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	108									
7	7	26	26	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	109									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	110									
7	7	24	24	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	4+	2	
7	7	24	24	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	111									
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									3/16	6		
7	7	25	25	0.75	1/4	1/4	Chord	4/4	4	1	3/16	1/8	3/2	112									
7	7	103/4	103/4	0.0	7/16	7/16	FiguredBass	4/4	4	1	0									1/16	7	5	
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	113									
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	4	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	114									
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	5	#	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	115									
8	8	28	28	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	116									
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	117									
8	8	30	30	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	118									
8	8	123/4	123/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	119									
8	8	31	31	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	120									
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	121									
8	8	28	28	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	122									
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	123									
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	124									
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	125									
8	8	28	28	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	126									
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	127									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	128									
8	8	28	28	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	129									
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	130									
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6	5	
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	131									
9	9	32	32	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	132									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	133									
9	9	34	34	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	134									
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	135									
9	9	35	35	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	136									
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	137									
9	9	32	32	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	138									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	139									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	140									
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	141									
9	9	32	32	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	142									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	143									
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	144									
9	9	32	32	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	145									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	146									
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6	5	
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	147									
10	10	36	36	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	148									
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	149									
10	10	38	38	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	150									
10	10	155/4	155/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	151									
10	10	39	39	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	152									
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	153									
10	10	36	36	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	154									
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	155									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	156									
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	157									
10	10	36	36	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	158									
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	159									
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	160									
10	10	36	36	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	161									
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	162									
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6		
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	163									
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	164									
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	165									
11	11	41	41	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	166									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	167									
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	168									
11	11	40	40	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	169									
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	170									
11	11	42	42	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	171									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	172									
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	173									
11	11	41	41	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	174									
11	11	42	42	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	175									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	176									
11	11	40	40	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	177									
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
11	11	41	41	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	178									
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7		
11	11	42	42	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	179									
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6		
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	180									
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	181									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	182									
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	183									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	184									
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	185									
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	186									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	187									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	188									
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	189									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	190									
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	191									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	192									
12	12	46	46	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	193									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	194									
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	195									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	196									
12	12	44	44	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	7	#	
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	197									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	198									
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	#		
12	12	46	46	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	199									
12	12	93/2	93/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	7	#	
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	200									
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	5		
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	201									
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6	5	h
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	202									
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	203									
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	204									
13	13	50	50	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	205									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	206									
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	207									
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	208									
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	209									
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	210									
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	211									
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	212									
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	213									
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	214									
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6	4	
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	215									
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5	#	
13	13	49	49	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	216									
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	217									
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6		
13	13	51	51	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	218									
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	219									
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	220									
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	221									
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	222									
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	223									
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	224									
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	225									
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	7		
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	226									
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	#		
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	227									
