mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	78			
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	79			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	80			
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	81			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	82			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	83			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	84			
6	6	20	20	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	85			
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	86			
6	6	21	21	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	87			
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	88			
6	6	22	22	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	89			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	90			
6	6	23	23	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	91			
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	92			
6	6	20	20	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5
6	6	20	20	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	93			
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	94			
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#	
6	6	21	21	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	95			
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	96			
6	6	22	22	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	97			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	98			
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
6	6	23	23	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	99			
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	100			
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	101			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	102			
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	105			
7	7	24	24	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	106			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	107			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	108			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	109			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	110			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	111			
7	7	24	24	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	5	4
7	7	24	24	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	112			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	113			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
7	7	25	25	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	114			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	115			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	4	2
7	7	26	26	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	116			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	5	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	117			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	118			
8	8	30	30	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	119			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	120			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	121			
8	8	28	28	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	122			
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	123			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	124			
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	125			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	126			
8	8	28	28	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	#	
8	8	28	28	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	127			
8	8	30	30	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	128			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	129			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	130			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	131			
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	132			
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	133			
9	9	33	33	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	134			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	135			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	136			
9	9	32	32	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	137			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	138			
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	139			
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	140			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	141			
9	9	32	32	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	142			
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	143			
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	144			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	145			
9	9	34	34	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	146			
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	147			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	148			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	149			
9	9	32	32	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	150			
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	151			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
9	9	33	33	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	152			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	153			
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	9	
9	9	34	34	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	154			
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	155			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
9	9	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	156			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	157			
10	10	36	36	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	158			
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	159			
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	160			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	161			
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	162			
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	163			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	164			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	165			
10	10	37	37	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	166			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	167			
10	10	36	36	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	168			
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	169			
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	170			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	171			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	172			
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	173			
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	9	
10	10	36	36	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	174			
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	175			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
10	10	37	37	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	176			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	177			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	178			
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	179			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	180			
11	11	41	41	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	181			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	182			
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	183			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	184			
11	11	40	40	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	185			
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	186			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	187			
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	188			
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	189			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	190			
11	11	40	40	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5
11	11	40	40	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	191			
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	192			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	193			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6	5
11	11	42	42	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	194			
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	195			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	196			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	197			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	198			
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	199			
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	200			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	201			
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	202			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	203			
12	12	44	44	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	204			
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	205			
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	206			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	207			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	208			
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	209			
12	12	44	44	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5
12	12	44	44	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	210			
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	211			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#	
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	212			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	213			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	214			
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6	
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	215			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	216			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	217			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	218			
13	13	48	48	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	219			
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	220			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	221			
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	222			
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	223			
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	224			
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	225			
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	226			
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	227			
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	228			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	229			
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	230			
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	231			
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	3	
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	232			
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	233			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	9	
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	234			
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	235			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	236			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	237			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	238			
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	239			
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	240			
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	241			
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	242			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	243			
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	244			
14	14	53	53	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	245			
14	14	55	55	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	246			
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	247			
14	14	52	52	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	248			
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	249			
14	14	54	54	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	250			
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	251			
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7	
14	14	52	52	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	252			
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
14	14	107/2	107/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	5	
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	253			
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	
14	14	54	54	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	254			
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	5	
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	255			
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	256			
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	257			
15	15	57	57	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	258			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	259			
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	260			
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	261			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	262			
15	15	58	58	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	263			
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	264			
15	15	56	56	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	265			
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	266			
