mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
5	5	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	31									
5	5	55/2	55/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	32									
5	5	111/4	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	33									
5	5	24	24	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	34									
5	5	26	26	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6		
5	5	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	35									
6	6	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	36									
6	6	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	37									
6	6	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	38									
6	6	57/2	57/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	39									
6	6	115/4	115/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	40									
6	6	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	41									
6	6	59/2	59/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	42									
6	6	119/4	119/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	43									
6	6	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	44									
6	6	61/2	61/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	45									
6	6	123/4	123/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	46									
6	6	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	47									
6	6	63/2	63/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	48									
6	6	127/4	127/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	49									
6	6	28	28	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	50									
6	6	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	51									
7	7	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	52									
7	7	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	53									
7	7	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	54									
7	7	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	55									
7	7	65/2	65/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	56									
7	7	131/4	131/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	57									
7	7	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	58									
7	7	67/2	67/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	59									
7	7	135/4	135/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	60									
7	7	34	34	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	61									
7	7	69/2	69/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	62									
7	7	139/4	139/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	63									
7	7	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	64									
7	7	71/2	71/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	65									
7	7	143/4	143/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	66									
7	7	65/2	65/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	67									
7	7	131/4	131/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	68									
7	7	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
7	7	33	33	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	69									
7	7	67/2	67/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	70									
7	7	135/4	135/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	71									
7	7	34	34	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	72									
7	7	69/2	69/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16	1/16	1	73									
7	7	139/4	139/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	74									
7	7	35	35	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
7	7	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	75									
7	7	71/2	71/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	76									
7	7	143/4	143/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	77									
8	8	36	36	0.0	0	0	Tempo	4/4	1	1	0				𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0				
8	8	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	78									
8	8	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	79									
8	8	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	80									
8	8	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	81									
8	8	37	37	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	82									
8	8	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83									
8	8	36	36	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	84									
8	8	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	85									
8	8	38	38	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	86									
8	8	39	39	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	87									
8	8	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	88									
8	8	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
8	8	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	89									
8	8	38	38	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7		
8	8	38	38	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	90									
8	8	39	39	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	7		
8	8	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	91									
9	9	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	92									
9	9	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	93									
9	9	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	94									
9	9	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	95									
10	10	44	44	0.0	0	0	Tempo	4/4	1	1	0				𝅘𝅥=120	120.0	𝅘𝅥	120.0	0.0				
10	10	89/2	89/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	96									
10	10	179/4	179/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	97									
10	10	45	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	98									
10	10	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	99									
10	10	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	100									
10	10	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	101									
10	10	93/2	93/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	102									
10	10	187/4	187/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	103									
10	10	47	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	104									
10	10	95/2	95/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	105									
10	10	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	106									
10	10	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	107									
10	10	46	46	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6		
10	10	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	108									
11	11	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	109									
11	11	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	110									
11	11	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	111									
11	11	97/2	97/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	112									
11	11	195/4	195/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	113									
11	11	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	114									
11	11	99/2	99/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	115									
11	11	199/4	199/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	116									
11	11	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	117									
11	11	101/2	101/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	118									
11	11	203/4	203/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	119									
11	11	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	120									
11	11	103/2	103/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	121									
11	11	207/4	207/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	122									
11	11	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	123									
11	11	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	124									
12	12	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	125									
12	12	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	126									
12	12	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	127									
12	12	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	128									
12	12	105/2	105/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	129									
12	12	211/4	211/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	130									
12	12	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	131									
12	12	107/2	107/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	132									
12	12	215/4	215/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	133									
12	12	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	134									
12	12	109/2	109/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	135									
12	12	219/4	219/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	136									
12	12	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	137									
12	12	111/2	111/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	138									
12	12	223/4	223/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	139									
12	12	105/2	105/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	140									
12	12	211/4	211/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	141									
12	12	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
12	12	53	53	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	142									
12	12	107/2	107/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	143									
12	12	215/4	215/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	144									
12	12	54	54	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	145									
12	12	109/2	109/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16	1/16	1	146									
12	12	219/4	219/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	147									
12	12	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
12	12	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	148									
12	12	111/2	111/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	149									
12	12	223/4	223/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	150									
13	13	56	56	0.0	0	0	Tempo	4/4	1	1	0				𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0				
13	13	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	151									
13	13	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	152									
13	13	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	153									
13	13	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	154									
13	13	57	57	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	155									
13	13	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	156									
13	13	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	157									
13	13	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	158									
13	13	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	159									
13	13	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	160									
13	13	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	161									
13	13	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
13	13	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	162									
13	13	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7		
13	13	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	163									
13	13	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	h7		
13	13	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	164									
14	14	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	165									
14	14	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	166									
14	14	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	167									
14	14	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	168									
15	15	64	64	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	169									
15	15	66	66	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	170									
15	15	69	69	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	171									
15	15	64	64	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	172									
15	15	66	66	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	173									
15	15	69	69	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	174									
15	15	64	64	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	175									
15	15	66	66	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	176									
15	15	64	64	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	b		
15	15	64	64	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	177									
15	15	66	66	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1	6	b5	
15	15	66	66	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	178									
16	16	70	70	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	179									
16	16	70	70	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	180									
16	16	70	70	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	181									
16	16	70	70	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	182									
17	17	76	76	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	183									
17	17	78	78	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	184									
17	17	76	76	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	185									
17	17	78	78	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	186									
17	17	76	76	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	187									
17	17	78	78	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	188									
17	17	76	76	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	189									
17	17	78	78	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1	6\		
17	17	78	78	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	190									
18	18	82	82	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	191									
18	18	82	82	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	192									
18	18	82	82	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	193									
18	18	82	82	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	194									
19	19	88	88	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	195									
19	19	90	90	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	196									
19	19	88	88	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	197									
19	19	90	90	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	198									
19	19	88	88	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	199									
19	19	90	90	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	200									
19	19	88	88	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	201									
19	19	90	90	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1	6		
19	19	90	90	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	202									
20	20	94	94	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	203									
20	20	94	94	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	204									
20	20	94	94	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	205									
20	20	94	94	0.0	0	0	FiguredBass	3/2	4	1	0									3/2	#		
20	20	94	94	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	206									
21	21	100	100	0.0	0	0	Tempo	4/4	1	1	0				𝅘𝅥=128	128.0	𝅘𝅥	128.0	0.0				
21	21	201/2	201/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	207									
21	21	403/4	403/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	208									
21	21	101	101	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	209									
21	21	203/2	203/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	210									
21	21	407/4	407/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	211									
21	21	102	102	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	212									
21	21	205/2	205/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	213									
21	21	411/4	411/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	214									
21	21	103	103	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	215									
21	21	207/2	207/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	216									
21	21	415/4	415/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	217									
21	21	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	218									
21	21	102	102	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6		
21	21	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	219									
22	22	209/2	209/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	220									
22	22	419/4	419/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	221									
22	22	105	105	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	222									
22	22	211/2	211/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	223									
22	22	423/4	423/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	224									
22	22	106	106	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	225									
22	22	213/2	213/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	226									
22	22	427/4	427/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	227									
22	22	107	107	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	228									
22	22	215/2	215/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	229									
22	22	431/4	431/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	230									
22	22	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	231									
22	22	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	232									
22	22	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	233									
22	22	106	106	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6		
22	22	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	234									
23	23	217/2	217/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	235									
23	23	435/4	435/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	236									
23	23	109	109	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	237									
23	23	219/2	219/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	238									
23	23	439/4	439/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	239									
23	23	110	110	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	240									
23	23	221/2	221/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	241									
23	23	443/4	443/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	242									
23	23	111	111	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	243									
23	23	223/2	223/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	244									
23	23	447/4	447/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	245									
23	23	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	246									
23	23	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	247									
23	23	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	248									
23	23	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	249									
23	23	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	250									
23	23	110	110	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	251									
23	23	111	111	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	252									
24	24	112	112	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	253									
24	24	113	113	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	254									
24	24	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	255									
24	24	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	256									
24	24	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	257									
24	24	112	112	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	258									
24	24	113	113	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	259									
24	24	114	114	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	260									
24	24	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	261									
24	24	112	112	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	262									
24	24	113	113	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6	5	b
24	24	113	113	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	263									
24	24	114	114	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	264									
24	24	115	115	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6	5	
24	24	115	115	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	265									
25	25	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	266									
25	25	117	117	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	267									
25	25	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	268									
25	25	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	269									
25	25	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	270									
25	25	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	271									
