mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	0	0	0	0.0	0	7/8	Tempo	4/4	1	1	0				𝅘𝅥 =100	100.0	𝅘𝅥 	100.0	0.0				
1	0	1/4	1/4	0.25	1/16	15/16	Chord	4/4	1	1	1/16	1/16	1	0									
1	0	1/4	1/4	0.25	1/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1									
1	0	1/4	1/4	0.25	1/16	15/16	Chord	4/4	3	1	1/16	1/16	1	2									
2	1	1/2	1/2	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	3									
2	1	2	2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	4									
2	1	5/2	5/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	5									
2	1	11/4	11/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	6									
2	1	3	3	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	7									
2	1	13/4	13/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	8									
2	1	7/2	7/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	9									
2	1	15/4	15/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	10									
2	1	4	4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	11									
2	1	17/4	17/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	12									
2	1	1/2	1/2	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	13									
2	1	2	2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	14									
2	1	5/2	5/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	15									
2	1	11/4	11/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	16									
2	1	3	3	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	17									
2	1	13/4	13/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	18									
2	1	7/2	7/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	19									
2	1	15/4	15/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	20									
2	1	4	4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	21									
2	1	17/4	17/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	22									
2	1	1/2	1/2	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	23									
2	1	2	2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	24									
2	1	5/2	5/2	0.0	1/2	1/2	FiguredBass	4/4	3	1	0									1/2	6		
2	1	5/2	5/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	25									
2	1	4	4	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	26									
3	2	9/2	9/2	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	27									
3	2	19/4	19/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	28									
3	2	5	5	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	29									
3	2	21/4	21/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	30									
3	2	11/2	11/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	31									
3	2	23/4	23/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	32									
3	2	6	6	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	33									
3	2	25/4	25/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	34									
3	2	13/2	13/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	35									
3	2	7	7	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	36									
3	2	15/2	15/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	37									
3	2	33/4	33/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	38									
3	2	9/2	9/2	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	39									
3	2	19/4	19/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	40									
3	2	5	5	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	41									
3	2	21/4	21/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	42									
3	2	11/2	11/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	43									
3	2	23/4	23/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	44									
3	2	6	6	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	45									
3	2	25/4	25/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	46									
3	2	13/2	13/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	47									
3	2	7	7	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	48									
3	2	15/2	15/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	49									
3	2	33/4	33/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	50									
3	2	9/2	9/2	0.0	0	0	FiguredBass	4/4	3	1	0									1/2	6		
3	2	9/2	9/2	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	51									
3	2	6	6	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	52									
3	2	13/2	13/2	0.0	1/2	1/2	FiguredBass	4/4	3	1	0									1/8	6	4	
3	2	13/2	13/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	53									
3	2	7	7	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	54									
3	2	15/2	15/2	0.0	3/4	3/4	FiguredBass	4/4	3	1	0									1/8	5	4	
3	2	15/2	15/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	55									
3	2	8	8	0.0	7/8	7/8	FiguredBass	4/4	3	1	0									1/8	3		
3	2	8	8	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	56									
4	3	17/2	17/2	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	57									
4	3	9	9	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	58									
4	3	19/2	19/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	59									
4	3	10	10	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	60									0
4	3	41/4	41/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	61									
4	3	21/2	21/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	62									
4	3	11	11	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	63									
4	3	23/2	23/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	64									
4	3	12	12	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	65									1
4	3	49/4	49/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	66									
4	3	17/2	17/2	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	67									
4	3	9	9	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	68									
4	3	19/2	19/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	69									
4	3	10	10	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	70									2
4	3	41/4	41/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	71									
4	3	21/2	21/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	72									
4	3	11	11	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	73									
4	3	23/2	23/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	74									
4	3	12	12	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	75									3
4	3	49/4	49/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	76									
4	3	17/2	17/2	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	77									
4	3	9	9	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	78									
4	3	19/2	19/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	79									
4	3	11	11	0.0	5/8	5/8	FiguredBass	4/4	3	1	0									1/8	5		
4	3	11	11	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	80									
4	3	23/2	23/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	81									
5	4	25/2	25/2	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	82									
5	4	13	13	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	83									
5	4	27/2	27/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	84									
5	4	14	14	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	85									4
5	4	57/4	57/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	86									
5	4	29/2	29/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	87									
5	4	59/4	59/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	88									
5	4	15	15	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	89									
5	4	61/4	61/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	90									
5	4	31/2	31/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	91									
5	4	63/4	63/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	92									
5	4	16	16	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	93									
5	4	65/4	65/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	94									
5	4	25/2	25/2	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	95									
5	4	13	13	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	96									
5	4	27/2	27/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	97									
5	4	14	14	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	98									5
5	4	57/4	57/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	99									
5	4	29/2	29/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	100									
5	4	59/4	59/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	101									
5	4	15	15	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	102									
5	4	61/4	61/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	103									
5	4	31/2	31/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	104									
5	4	63/4	63/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	105									
5	4	16	16	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	106									
5	4	65/4	65/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	107									
5	4	13	13	0.0	1/8	1/8	FiguredBass	4/4	3	1	0									1/8	5		
5	4	13	13	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	108									
5	4	27/2	27/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	109									
5	4	15	15	0.0	5/8	5/8	FiguredBass	4/4	3	1	0									1/8	5		
5	4	15	15	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	110									
5	4	31/2	31/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	111									
6	5	33/2	33/2	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	112									
6	5	67/4	67/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	113									
6	5	17	17	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	114									
6	5	69/4	69/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	115									
6	5	35/2	35/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	116									
6	5	71/4	71/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	117									
6	5	18	18	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	118									
6	5	73/4	73/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	119									
6	5	37/2	37/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	120									
6	5	19	19	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	121									
6	5	20	20	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	122									
6	5	81/4	81/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	123									
6	5	33/2	33/2	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	124									
6	5	67/4	67/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	125									
6	5	17	17	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	126									
6	5	69/4	69/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	127									
6	5	35/2	35/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	128									
6	5	71/4	71/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	129									
6	5	18	18	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	130									
6	5	73/4	73/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	131									
6	5	37/2	37/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	132									
6	5	19	19	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	133									
6	5	20	20	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	134									
6	5	81/4	81/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	135									
6	5	17	17	0.0	1/8	1/8	FiguredBass	4/4	3	1	0									1/8	5		
6	5	17	17	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	136									
6	5	35/2	35/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	137									
6	5	19	19	0.0	5/8	5/8	FiguredBass	4/4	3	1	0									1/8	6	4	
6	5	19	19	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	138									
6	5	39/2	39/2	0.0	3/4	3/4	FiguredBass	4/4	3	1	0									1/8	6		
6	5	39/2	39/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	139									
6	5	20	20	0.0	7/8	7/8	FiguredBass	4/4	3	1	0									1/8	6	5	
6	5	20	20	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	140									
7	6	41/2	41/2	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	141									
7	6	21	21	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	142									
7	6	43/2	43/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	143									
7	6	89/4	89/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	144									
