mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
4	3	17/2	17/2	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	52			
4	3	10	10	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	53			
4	3	21/2	21/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	54			
4	3	23/2	23/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	55			
4	3	17/2	17/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	56			
4	3	21/2	21/2	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	57			
4	3	17/2	17/2	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	
4	3	17/2	17/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	58			
4	3	19/2	19/2	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
4	3	21/2	21/2	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	59			
5	4	25/2	25/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	60			
5	4	13	13	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	61			
5	4	27/2	27/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	62			
5	4	14	14	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	63			
5	4	29/2	29/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	64			
5	4	15	15	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	65			
5	4	31/2	31/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	66			
5	4	16	16	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	67			
5	4	25/2	25/2	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	68			
5	4	14	14	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	69			
5	4	29/2	29/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	70			
5	4	31/2	31/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	71			
5	4	25/2	25/2	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	72			
5	4	27/2	27/2	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	73			
5	4	29/2	29/2	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	74			
5	4	31/2	31/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	75			
5	4	25/2	25/2	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	76			
5	4	27/2	27/2	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
5	4	27/2	27/2	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	77			
5	4	29/2	29/2	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	
5	4	29/2	29/2	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	78			
5	4	31/2	31/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	7	
5	4	31/2	31/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	79			
6	5	33/2	33/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	80			
6	5	17	17	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	81			
6	5	35/2	35/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	82			
6	5	18	18	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	83			
6	5	37/2	37/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	84			
6	5	19	19	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	85			
6	5	39/2	39/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	86			
6	5	20	20	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	87			
6	5	33/2	33/2	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	88			
6	5	39/2	39/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	89			
6	5	33/2	33/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	90			
6	5	37/2	37/2	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	91			
6	5	33/2	33/2	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	
6	5	33/2	33/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	92			
6	5	35/2	35/2	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
6	5	37/2	37/2	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/2	6	5b
6	5	37/2	37/2	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	93			
7	6	41/2	41/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	94			
7	6	21	21	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	95			
7	6	43/2	43/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	96			
7	6	22	22	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	97			
7	6	45/2	45/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	98			
7	6	23	23	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	99			
7	6	47/2	47/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	100			
7	6	24	24	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	101			
7	6	41/2	41/2	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	102			
7	6	47/2	47/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	103			
7	6	41/2	41/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	104			
7	6	45/2	45/2	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	105			
7	6	41/2	41/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	106			
7	6	45/2	45/2	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/2	6	5
7	6	45/2	45/2	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	107			
8	7	49/2	49/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	108			
8	7	25	25	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	109			
8	7	51/2	51/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	110			
8	7	26	26	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	111			
8	7	53/2	53/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	112			
8	7	27	27	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	113			
8	7	55/2	55/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	114			
8	7	28	28	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	115			
8	7	49/2	49/2	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	116			
8	7	55/2	55/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	117			
8	7	49/2	49/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	118			
8	7	53/2	53/2	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	119			
8	7	55/2	55/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	120			
8	7	49/2	49/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	121			
8	7	53/2	53/2	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	122			
8	7	55/2	55/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6\	
8	7	55/2	55/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	123			
9	8	57/2	57/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	124			
9	8	29	29	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	125			
9	8	59/2	59/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	126			
9	8	30	30	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	127			
9	8	61/2	61/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	128			
9	8	31	31	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	129			
9	8	63/2	63/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	130			
9	8	32	32	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	131			
9	8	57/2	57/2	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	132			
9	8	59/2	59/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	133			
9	8	61/2	61/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	134			
9	8	57/2	57/2	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	135			
9	8	59/2	59/2	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	136			
9	8	61/2	61/2	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	137			
9	8	63/2	63/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	138			
9	8	57/2	57/2	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	4	2\
9	8	57/2	57/2	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	139			
9	8	59/2	59/2	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
9	8	59/2	59/2	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	140			
9	8	61/2	61/2	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	
9	8	61/2	61/2	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	141			
9	8	63/2	63/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	7	#
9	8	63/2	63/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	142			
10	9	65/2	65/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	143			
10	9	33	33	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	144			
10	9	67/2	67/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	145			
10	9	34	34	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	146			
10	9	69/2	69/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	147			
10	9	35	35	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	148			
10	9	71/2	71/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	149			
10	9	36	36	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	150			
10	9	65/2	65/2	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	151			
10	9	71/2	71/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	152			
10	9	65/2	65/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	153			
10	9	71/2	71/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	154			
10	9	65/2	65/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	155			
10	9	71/2	71/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	5	
10	9	71/2	71/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	156			
11	10	73/2	73/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	157			
11	10	37	37	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	158			
11	10	75/2	75/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	159			
11	10	38	38	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	160			
11	10	77/2	77/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	161			
11	10	39	39	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	162			
11	10	79/2	79/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	163			
11	10	40	40	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	164			
11	10	73/2	73/2	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	165			
11	10	75/2	75/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	166			
11	10	77/2	77/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	167			
11	10	79/2	79/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	168			
11	10	73/2	73/2	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	169			
11	10	75/2	75/2	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	170			
11	10	77/2	77/2	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	171			
11	10	79/2	79/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	172			
11	10	73/2	73/2	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	6	
11	10	73/2	73/2	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	173			
11	10	75/2	75/2	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	174			
11	10	77/2	77/2	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	6	5
11	10	77/2	77/2	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	175			
11	10	79/2	79/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#	
11	10	79/2	79/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	176			
12	11	81/2	81/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	177			
12	11	41	41	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	178			
12	11	83/2	83/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	179			
12	11	42	42	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	180			
12	11	85/2	85/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	181			
12	11	43	43	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	182			
12	11	87/2	87/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	183			
12	11	44	44	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	184			
12	11	81/2	81/2	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	185			
12	11	87/2	87/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	186			
12	11	81/2	81/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	187			
12	11	87/2	87/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	188			
12	11	81/2	81/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	189			
12	11	87/2	87/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6	
12	11	87/2	87/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	190			
13	12	89/2	89/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	191			
13	12	45	45	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	192			
13	12	91/2	91/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	193			
13	12	46	46	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	194			
13	12	93/2	93/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	195			
13	12	47	47	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	196			
13	12	95/2	95/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	197			
13	12	48	48	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	198			
13	12	89/2	89/2	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	199			
13	12	91/2	91/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	200			
13	12	93/2	93/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	201			
13	12	89/2	89/2	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	202			
13	12	91/2	91/2	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	203			
13	12	93/2	93/2	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	204			
13	12	95/2	95/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	205			
13	12	89/2	89/2	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	#	
13	12	89/2	89/2	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	206			
13	12	91/2	91/2	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
13	12	91/2	91/2	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	207			
13	12	93/2	93/2	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	
13	12	93/2	93/2	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	208			
13	12	95/2	95/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	7	#
13	12	95/2	95/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	209			
14	13	97/2	97/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	210			
14	13	49	49	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	211			
14	13	99/2	99/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	212			
14	13	50	50	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	213			
14	13	101/2	101/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	214			
14	13	51	51	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	215			
14	13	103/2	103/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	216			
14	13	52	52	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	217			
14	13	97/2	97/2	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	218			
14	13	103/2	103/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	219			
14	13	97/2	97/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	220			
14	13	103/2	103/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	221			
14	13	97/2	97/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	222			
14	13	103/2	103/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	223			
15	14	105/2	105/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	224			
15	14	53	53	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	225			
15	14	107/2	107/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	226			
15	14	54	54	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	227			
15	14	109/2	109/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	228			
15	14	55	55	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	229			
15	14	111/2	111/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	230			
15	14	56	56	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	231			
15	14	105/2	105/2	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	232			
15	14	107/2	107/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	233			
15	14	109/2	109/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	234			
15	14	111/2	111/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	235			
15	14	105/2	105/2	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	236			
15	14	107/2	107/2	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	237			
15	14	109/2	109/2	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	238			
15	14	111/2	111/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	239			
15	14	105/2	105/2	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	6	
15	14	105/2	105/2	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	240			
15	14	107/2	107/2	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	241			
15	14	109/2	109/2	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	6	5
15	14	109/2	109/2	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	242			
15	14	111/2	111/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#	
15	14	111/2	111/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	243			
16	15	113/2	113/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	244			
16	15	57	57	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	245			
16	15	115/2	115/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	246			
16	15	58	58	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	247			
16	15	117/2	117/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	248			
16	15	59	59	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	249			
16	15	119/2	119/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	250			
16	15	60	60	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	251			
16	15	113/2	113/2	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	252			
16	15	119/2	119/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	253			
16	15	113/2	113/2	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	254			
16	15	119/2	119/2	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	255			
16	15	113/2	113/2	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	256			
16	15	119/2	119/2	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6	
16	15	119/2	119/2	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	257			
17	16	121/2	121/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	258			
17	16	61	61	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	259			
17	16	123/2	123/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	260			
17	16	62	62	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	261			
