mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
34	34	201/2	201/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	433										
34	34	101	101	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	434										
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	435										
34	34	100	100	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	436										
34	34	101	101	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	437										
34	34	100	100	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										1/4	b6		
34	34	100	100	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	438										
34	34	101	101	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	439										
35	35	102	102	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	440										
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	441										
35	35	103	103	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	442										
35	35	207/2	207/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	443										
35	35	104	104	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	444										
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	445										
35	35	102	102	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	446										
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	447										
35	35	103	103	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	448										
35	35	207/2	207/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	449										
35	35	104	104	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	450										
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	451										
35	35	103	103	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	452										
35	35	104	104	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	453										
35	35	103	103	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										1/4	6		
35	35	103	103	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	454										
35	35	104	104	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	455										
36	36	105	105	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	456										
36	36	213/2	213/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	457										
36	36	107	107	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	458										
36	36	215/2	215/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	459										
36	36	105	105	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	460										
36	36	107	107	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	461										
36	36	105	105	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	462										
36	36	107	107	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	463										
36	36	105	105	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	464										
36	36	107	107	0.0	1/2	1/2	FiguredBass	3/4	4	1	0										1/4	6		
36	36	107	107	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	465										
37	37	108	108	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	466										
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	467										
37	37	109	109	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	468										
37	37	108	108	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	469										
37	37	109	109	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	470										
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	471										
37	37	108	108	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	472										
37	37	109	109	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	473										
37	37	110	110	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	474										
37	37	108	108	0.0	0	0	FiguredBass	3/4	4	1	0										1/4	6	5	
37	37	108	108	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	475										
37	37	109	109	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										1/4	4		
37	37	109	109	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	476										
37	37	110	110	0.0	1/2	1/2	FiguredBass	3/4	4	1	0										1/4	3		
37	37	110	110	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	477										
38	38	111	111	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	478										
38	38	223/2	223/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	479										
38	38	112	112	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	480										
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	481										
38	38	113	113	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	482										
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	483										
38	38	111	111	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	484										
38	38	112	112	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	485										
38	38	113	113	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	486										
38	38	112	112	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										1/4	6		
38	38	112	112	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	487										
38	38	113	113	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	488										
39	39	114	114	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	489										
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	490										
39	39	115	115	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	491										
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	492										
39	39	116	116	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	493										
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	494										
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	495										
39	39	115	115	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	496										
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	497										
39	39	116	116	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	498										
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	499										
39	39	114	114	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	500										
39	39	115	115	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	501										
39	39	116	116	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	502										
39	39	114	114	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	503										
39	39	115	115	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										1/4	6		
39	39	115	115	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	504										
39	39	116	116	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	505										
40	40	117	117	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	506										
40	40	235/2	235/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	507										
40	40	118	118	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	508										
40	40	237/2	237/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	509										
40	40	119	119	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	510										
40	40	239/2	239/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	511										
40	40	117	117	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	512										
40	40	235/2	235/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	513										
40	40	118	118	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	514										
40	40	237/2	237/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	515										
40	40	119	119	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	516										
40	40	239/2	239/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	517										
40	40	118	118	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	518										
40	40	119	119	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	519										
40	40	118	118	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										1/4	b6		
40	40	118	118	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	520										
40	40	119	119	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	521										
41	41	120	120	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	522										
41	41	241/2	241/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	523										
41	41	121	121	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	524										
41	41	243/2	243/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	525										
41	41	122	122	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	526										
41	41	245/2	245/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	527										
41	41	120	120	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	528										
41	41	241/2	241/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	529										
41	41	121	121	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	530										
41	41	243/2	243/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	531										
41	41	122	122	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	532										
41	41	245/2	245/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	533										
41	41	121	121	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	534										
41	41	122	122	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	535										
41	41	121	121	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										1/4	6		
41	41	121	121	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	536										
41	41	122	122	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	537										
42	42	123	123	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	538										
42	42	249/2	249/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	539										
42	42	125	125	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	540										
42	42	251/2	251/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	541										
42	42	123	123	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	542										
42	42	125	125	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	543										
42	42	123	123	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	544										
42	42	125	125	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	545										
42	42	123	123	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	546										
42	42	125	125	0.0	1/2	1/2	FiguredBass	3/4	4	1	0										1/4	6		
42	42	125	125	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	547										
43	43	126	126	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	548										
43	43	253/2	253/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	549										
43	43	127	127	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	550										
43	43	126	126	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	551										
43	43	127	127	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	552										
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	553										
43	43	126	126	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	554										
43	43	127	127	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	555										
43	43	126	126	0.0	0	0	FiguredBass	3/4	4	1	0										1/4	6	5	
43	43	126	126	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	556										
43	43	127	127	0.0	1/4	1/4	FiguredBass	3/4	4	1	0										3/8	4		
43	43	127	127	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	557										
43	43	257/2	257/2	0.0	5/8	5/8	FiguredBass	3/4	4	1	0										1/8	3		
44	44	129	129	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	558										
44	44	129	129	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	559										
44	44	129	129	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	560										
44	44	129	129	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	561										
