mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
4	4	9	9	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	34				
4	4	9	9	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	35				
5	5	12	12	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	36				
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	37				
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	38				
5	5	12	12	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	39				
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	40				
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	41				
5	5	12	12	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	42				
5	5	14	14	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	43				
5	5	12	12	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	6		
5	5	12	12	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	44				
5	5	14	14	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	45				
6	6	15	15	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	46				
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	47				
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	48				
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	49				
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	50				
6	6	15	15	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	51				
6	6	17	17	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	52				
6	6	15	15	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	53				
6	6	17	17	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6		
6	6	17	17	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	54				
7	7	18	18	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	55				0
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	56				
7	7	19	19	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	57				
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	58				
7	7	19	19	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	59				
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	60				
7	7	18	18	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	61				
7	7	19	19	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	62				
7	7	18	18	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	6	5	
7	7	18	18	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	63				
7	7	19	19	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	5	4	
7	7	19	19	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	64				
7	7	20	20	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	3		
8	8	21	21	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	65				
8	8	21	21	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	66				
8	8	21	21	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	67				
8	8	21	21	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	68				
9	9	24	24	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	69				
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	70				
9	9	25	25	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	71				
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	72				
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	73				
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	74				
9	9	24	24	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	75				
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	76				
9	9	26	26	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	77				
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	78				
9	9	24	24	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	79				
9	9	24	24	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	80				
10	10	27	27	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	81				
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	82				
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	83				
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	84				
10	10	29	29	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	85				
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	86				
10	10	27	27	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	87				
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	88				
10	10	29	29	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	89				
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	90				
10	10	27	27	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	91				
10	10	27	27	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	92				
11	11	30	30	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	93				
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	94				
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	95				
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	96				
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	97				
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	98				
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	99				
11	11	31	31	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	100				
11	11	30	30	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	101				
11	11	31	31	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	102				
11	11	30	30	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	7		
11	11	30	30	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	103				
11	11	31	31	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/2	7	h	
11	11	31	31	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	104				
12	12	33	33	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	105				
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	106				
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	107				
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	108				
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	109				
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	110				
12	12	33	33	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	111				
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	112				
12	12	35	35	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	113				
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	114				
12	12	33	33	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	115				
12	12	33	33	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	116				
13	13	36	36	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	117				
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	118				
13	13	37	37	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	119				
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	120				
13	13	38	38	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	121				
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	122				
13	13	36	36	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	123				
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	124				
13	13	38	38	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	125				
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	126				
13	13	36	36	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	127				
13	13	36	36	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	128				
14	14	39	39	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	129				
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	130				
14	14	40	40	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	131				
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	132				
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	133				
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	134				
14	14	39	39	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	135				
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	136				
14	14	41	41	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	137				
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	138				
14	14	39	39	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	139				
14	14	41	41	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	140				
14	14	39	39	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	6	4+	
14	14	39	39	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	141				
14	14	41	41	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6		
14	14	41	41	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	142				
15	15	42	42	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	143				1
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	144				
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	145				
15	15	42	42	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	146				
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	147				
15	15	43	43	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	148				
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	149				
15	15	42	42	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	150				
15	15	43	43	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	151				
15	15	44	44	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	152				
15	15	42	42	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	6	5	
15	15	42	42	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	153				
15	15	43	43	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	4		
15	15	43	43	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	154				
15	15	44	44	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	h		
15	15	44	44	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	155				
16	16	45	45	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	156				
16	16	45	45	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	157				
16	16	45	45	1.5	0	0	Chord	3/4	3	1	3/8	1/4	3/2	158				
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	159				
16	16	47	47	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	160				
16	16	45	45	1.5	0	0	Chord	3/4	4	1	3/8	1/4	3/2	161				
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	162				
16	16	47	47	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	4	2	
16	16	47	47	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	163				
17	17	48	48	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	164				
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	165				
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	166				
17	17	48	48	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	167				
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	168				
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	169				
17	17	48	48	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	170				
17	17	48	48	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	6		
17	17	48	48	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	171				
18	18	51	51	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	172				
18	18	51	51	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	173				
18	18	51	51	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	174				
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	175				
18	18	52	52	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	176				
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	177				
18	18	53	53	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	178				
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	179				
18	18	51	51	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	180				
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	181				
18	18	52	52	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	182				
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	183				
18	18	53	53	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	184				
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	185				
19	19	54	54	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	186				
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	187				
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	188				
19	19	54	54	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	189				
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	190				
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	191				
19	19	54	54	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	192				
19	19	54	54	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	193				
20	20	57	57	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	194				
20	20	57	57	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	195				
20	20	57	57	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	196				
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	197				
20	20	58	58	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	198				
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	199				
20	20	59	59	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	200				
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	201				
20	20	57	57	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	202				
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	203				
20	20	58	58	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	204				
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	205				
20	20	59	59	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	206				
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	207				
21	21	60	60	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	208				
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	209				
21	21	62	62	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	210				
21	21	60	60	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	211				
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	212				
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	213				
21	21	60	60	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	214				
21	21	60	60	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	6		
21	21	60	60	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	215				
22	22	63	63	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	216				
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	217				
22	22	65	65	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	218				
22	22	63	63	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	219				
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	220				
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	221				
22	22	63	63	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	222				
22	22	65	65	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	223				
22	22	63	63	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	6		
22	22	63	63	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	224				
22	22	65	65	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6		
22	22	65	65	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	225				
23	23	66	66	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	226				
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	227				
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	228				
23	23	66	66	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	229				
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	230				
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	231				
23	23	66	66	1.5	0	0	Chord	3/4	3	1	3/8	1/4	3/2	232				
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	233				
23	23	68	68	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	234				
23	23	66	66	0.0	0	0	FiguredBass	3/4	4	1	0				3/8	6		
23	23	66	66	1.5	0	0	Chord	3/4	4	1	3/8	1/4	3/2	235				
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	236				
23	23	68	68	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6		
23	23	68	68	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	237				
24	24	69	69	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	238				
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	239				
24	24	69	69	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	240				
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	241				
24	24	69	69	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	242				
24	24	71	71	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	243				
24	24	69	69	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	6		
24	24	69	69	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	244				
24	24	71	71	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	245				
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	246				
25	25	73	73	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	247				
25	25	72	72	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	248				
25	25	73	73	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	249				
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	250				
25	25	72	72	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	251				
25	25	73	73	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	252				
25	25	72	72	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	7	5	
25	25	72	72	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	253				
25	25	73	73	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	5	4	
25	25	73	73	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	254				
25	25	74	74	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	3		
26	26	75	75	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	255				
26	26	75	75	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	256				
26	26	75	75	1.5	0	0	Chord	3/4	3	1	3/8	1/4	3/2	257				
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	258				
26	26	77	77	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	259				
26	26	75	75	1.5	0	0	Chord	3/4	4	1	3/8	1/4	3/2	260				
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	261				
26	26	77	77	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	4	2	
26	26	77	77	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	262				
27	27	78	78	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	263				
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	264				
27	27	80	80	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	265				
27	27	78	78	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	266				
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	267				
27	27	80	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	268				
27	27	78	78	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	269				
27	27	80	80	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	270				
27	27	78	78	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	6		
27	27	78	78	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	271				
27	27	80	80	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6		
27	27	80	80	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	272				
28	28	81	81	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	273				
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	274				
28	28	83	83	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	275				
28	28	81	81	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	276				
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	277				
