mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
30	30	174	174	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	268			
30	30	176	176	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	6	4+
30	30	176	176	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	269			
30	30	179	179	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	6	
30	30	179	179	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	270			
31	31	180	180	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	271			
31	31	182	182	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	272			
31	31	185	185	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	273			
31	31	180	180	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	274			
31	31	182	182	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	275			
31	31	185	185	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	276			
31	31	180	180	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	277			
31	31	182	182	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	278			
31	31	185	185	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	279			
31	31	180	180	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7	5
31	31	180	180	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	280			
31	31	182	182	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4
31	31	182	182	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	281			
31	31	185	185	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	#	
31	31	185	185	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	282			
32	32	186	186	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	283			
32	32	186	186	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	284			
32	32	186	186	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	285			
32	32	186	186	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	286			
33	33	192	192	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	287			
33	33	194	194	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	288			
33	33	197	197	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	289			
33	33	192	192	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	290			
33	33	194	194	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	291			
33	33	197	197	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	292			
33	33	192	192	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	293			
33	33	194	194	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	294			
33	33	197	197	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	295			
33	33	192	192	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	296			
33	33	194	194	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	6	
33	33	194	194	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	297			
33	33	197	197	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	6	#
33	33	197	197	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	298			
34	34	198	198	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	299			
34	34	200	200	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	300			
34	34	203	203	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	301			
34	34	198	198	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	302			
34	34	200	200	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	303			
34	34	203	203	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	304			
34	34	198	198	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	305			
34	34	200	200	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	306			
34	34	203	203	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	307			
34	34	198	198	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7	5
34	34	198	198	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	308			
34	34	200	200	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	6	4+
34	34	200	200	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	309			
34	34	203	203	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	6	
34	34	203	203	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	310			
35	35	204	204	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	311			
35	35	206	206	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	312			
35	35	209	209	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	313			
35	35	204	204	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	314			
35	35	206	206	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	315			
35	35	209	209	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	316			
35	35	204	204	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	317			
35	35	206	206	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	318			
35	35	209	209	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	319			
35	35	204	204	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7	5
35	35	204	204	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	320			
35	35	206	206	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4
35	35	206	206	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	321			
35	35	209	209	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	#	
35	35	209	209	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	322			
36	36	210	210	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	323			
36	36	210	210	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	324			
36	36	210	210	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	325			
36	36	210	210	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	326			
