mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	233								
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	3	1	0									1/8	6	
19	19	75	75	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	234								
19	19	151/2	151/2	0.0	7/8	7/8	FiguredBass	4/4	3	1	0									1/8	6	
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	235								
20	20	76	76	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	236								
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	237								
20	20	78	78	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	238								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	239								
20	20	76	76	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	240								
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	241								
20	20	78	78	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	242								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	243								
20	20	76	76	0.0	0	0	FiguredBass	4/4	3	1	0									1/8	6	5
20	20	76	76	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	244								
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	245								
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	3	1	0									1/8	5	4
20	20	77	77	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	246								
20	20	155/2	155/2	0.0	3/8	3/8	FiguredBass	4/4	3	1	0									1/8	3	
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	247								
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	248								
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	249								
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	3	1	0									1/4	6	
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	250								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	251								
21	21	80	80	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	252								
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	253								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	254								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	255								
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	256								
21	21	81	81	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	257								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	258								
21	21	80	80	0.0	0	0	FiguredBass	4/4	3	1	0									1/8	9	
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	259								
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	260								
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	3	1	0									1/8	6	
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	261								
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	262								
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	3	1	0									1/4	7	
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	263								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	264								
22	22	84	84	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	265								
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	266								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	267								
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	268								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	269								
22	22	84	84	0.0	0	0	FiguredBass	4/4	3	1	0									3/8	5	4
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	270								
22	22	171/2	171/2	0.0	3/8	3/8	FiguredBass	4/4	3	1	0									1/8	3	
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	271								
