mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
12	12	66	66	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	265										
12	12	67	67	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	5		
12	12	67	67	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	266										
12	12	68	68	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	6	5	
12	12	68	68	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	267										
12	12	69	69	0.0	3/4	3/4	FiguredBass	12/8	4	1	0										1/8	5	4	
12	12	69	69	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	268										
12	12	139/2	139/2	0.0	7/8	7/8	FiguredBass	12/8	4	1	0										1/8	#		
13	13	72	72	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	269										
13	13	147/2	147/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	270										
13	13	75	75	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	271										
13	13	153/2	153/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	272										
13	13	72	72	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	273										
13	13	149/2	149/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	274										
13	13	75	75	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	275										
13	13	155/2	155/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	276										
13	13	72	72	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	277										
13	13	73	73	2.0	1/4	1/4	Chord	12/8	3	1	1/2	1/2	1	278										
13	13	75	75	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	279										
13	13	72	72	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	280										
13	13	73	73	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	5	3	
13	13	73	73	2.0	1/4	1/4	Chord	12/8	4	1	1/2	1/2	1	281										
13	13	74	74	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	4\	2	
13	13	75	75	0.0	3/4	3/4	FiguredBass	12/8	4	1	0										1/4	6		
13	13	75	75	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	282										
14	14	78	78	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	283										
14	14	159/2	159/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	284										
14	14	81	81	3.0	3/4	3/4	Chord	12/8	1	1	3/4	1/2	3/2	285										
14	14	78	78	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	286										30
14	14	157/2	157/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	287										
14	14	79	79	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	288										
14	14	159/2	159/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	289										
14	14	161/2	161/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	290										
14	14	81	81	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	291										
14	14	78	78	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	292										
14	14	79	79	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	293										
14	14	80	80	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	294										
14	14	78	78	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6	5	
14	14	78	78	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	295										
14	14	79	79	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
14	14	79	79	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	296										
14	14	80	80	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	297										
15	15	84	84	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	298										31
15	15	169/2	169/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	299										
15	15	85	85	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	300										
15	15	171/2	171/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	301										32
15	15	86	86	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	302										
15	15	173/2	173/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	303										
15	15	87	87	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	304										33
15	15	175/2	175/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	305										
15	15	88	88	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	306										
15	15	177/2	177/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	307										34
15	15	89	89	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	308										
15	15	179/2	179/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	309										
15	15	84	84	3.0	0	0	Chord	12/8	2	1	3/4	1/2	3/2	310										
15	15	87	87	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	311										
15	15	84	84	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	312										
15	15	85	85	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	313										
15	15	86	86	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	314										
15	15	87	87	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	315										
15	15	84	84	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
15	15	84	84	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	316										
15	15	85	85	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
15	15	85	85	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	317										
15	15	86	86	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	5		
15	15	86	86	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	318										
15	15	87	87	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	319										
16	16	90	90	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	320										35
16	16	181/2	181/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	321										
16	16	91	91	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	322										
16	16	183/2	183/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	323										36
16	16	92	92	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	324										
16	16	185/2	185/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	325										
16	16	93	93	3.0	3/4	3/4	Chord	12/8	1	1	3/4	1/2	3/2	326										
16	16	90	90	3.0	0	0	Chord	12/8	2	1	3/4	1/2	3/2	327										
16	16	93	93	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	328										
16	16	90	90	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	329										
16	16	91	91	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	330										
16	16	92	92	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	331										
16	16	90	90	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
16	16	90	90	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	332										
16	16	91	91	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
16	16	91	91	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	333										
16	16	92	92	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/2	5		
16	16	92	92	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	334										
17	17	96	96	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	335										37
17	17	193/2	193/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	336										
17	17	97	97	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	337										
17	17	195/2	195/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	338										38
17	17	98	98	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	339										
17	17	197/2	197/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	340										
17	17	99	99	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	341										39
17	17	199/2	199/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	342										
17	17	100	100	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	343										
17	17	201/2	201/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	344										40
17	17	101	101	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	345										
17	17	203/2	203/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	346										
17	17	96	96	3.0	0	0	Chord	12/8	2	1	3/4	1/2	3/2	347										
17	17	99	99	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	348	ornamentTrill									
17	17	96	96	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	349										
17	17	97	97	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	350										
17	17	98	98	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	351										
17	17	99	99	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	352										
17	17	96	96	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
17	17	96	96	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	353										
17	17	97	97	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
17	17	97	97	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	354										
17	17	98	98	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	#		
17	17	98	98	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	355										
17	17	99	99	0.0	3/4	3/4	FiguredBass	12/8	4	1	0										1/4	#		
17	17	99	99	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	356										
18	18	102	102	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	357										41
18	18	205/2	205/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	358										
18	18	103	103	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	359										
18	18	207/2	207/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	360										42
18	18	104	104	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	361										
18	18	209/2	209/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	362										
18	18	105	105	3.0	3/4	3/4	Chord	12/8	1	1	3/4	1/2	3/2	363										
18	18	102	102	3.0	0	0	Chord	12/8	2	1	3/4	1/2	3/2	364										
18	18	105	105	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	365										
18	18	102	102	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	366										
18	18	103	103	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	367										
18	18	104	104	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	368										
18	18	102	102	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
18	18	102	102	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	369										
18	18	103	103	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
18	18	103	103	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	370										
18	18	104	104	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/2	#		
18	18	104	104	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	371										
19	19	108	108	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	372										43
19	19	217/2	217/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	373										
19	19	109	109	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	374										
19	19	219/2	219/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	375										44
19	19	110	110	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	376										
19	19	221/2	221/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	377										
19	19	111	111	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	378										
19	19	225/2	225/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	379										
19	19	108	108	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	380										
19	19	219/2	219/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4	1/2	3/2	381										
19	19	225/2	225/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	382										
19	19	108	108	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	383										
19	19	109	109	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	384										
19	19	110	110	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	385										
19	19	111	111	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	386										
19	19	108	108	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
19	19	108	108	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	387										
19	19	109	109	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	388										
19	19	110	110	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	7	#	
19	19	110	110	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	389										
19	19	111	111	0.0	3/4	3/4	FiguredBass	12/8	4	1	0										1/4	#		
19	19	111	111	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	390										
20	20	114	114	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	391										
20	20	231/2	231/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	392										
20	20	117	117	3.0	3/4	3/4	Chord	12/8	1	1	3/4	1/2	3/2	393										
20	20	114	114	3.0	0	0	Chord	12/8	2	1	3/4	1/2	3/2	394										
20	20	117	117	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	395										
20	20	114	114	2.0	0	0	Chord	12/8	3	1	1/2	1/2	1	396										
20	20	116	116	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	397										
20	20	114	114	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	5	4	
20	20	114	114	2.0	0	0	Chord	12/8	4	1	1/2	1/2	1	398										
20	20	115	115	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
20	20	116	116	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/2	#		
20	20	116	116	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	399										
21	21	120	120	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	400										45
21	21	241/2	241/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	401										
21	21	121	121	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	402										
21	21	243/2	243/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	403										46
21	21	122	122	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	404										
21	21	245/2	245/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	405										
21	21	123	123	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	406										
21	21	249/2	249/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	407										
21	21	120	120	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	408										
21	21	243/2	243/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4	1/2	3/2	409										
21	21	249/2	249/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	410										
21	21	120	120	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	411										
21	21	121	121	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	412										
21	21	122	122	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	413										
21	21	123	123	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	414										
21	21	120	120	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
21	21	120	120	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	415										
21	21	121	121	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	416										
21	21	122	122	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	7	#	
21	21	122	122	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	417										
21	21	123	123	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	418										
22	22	126	126	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	419										
22	22	255/2	255/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	420										
22	22	129	129	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	421										47
22	22	259/2	259/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	422										
22	22	130	130	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	423										
22	22	261/2	261/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	424										48
22	22	131	131	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	425										
22	22	263/2	263/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	426										
22	22	126	126	3.0	0	0	Chord	12/8	2	1	3/4	1/2	3/2	427										
22	22	129	129	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	428										
22	22	126	126	2.0	0	0	Chord	12/8	3	1	1/2	1/2	1	429										
22	22	128	128	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	430										
22	22	126	126	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	5	4	
22	22	126	126	2.0	0	0	Chord	12/8	4	1	1/2	1/2	1	431										
22	22	127	127	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
22	22	128	128	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/2	h		
22	22	128	128	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	432										
23	23	132	132	3.0	0	0	Chord	12/8	1	1	3/4	1/2	3/2	433										
23	23	135	135	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	434										49
23	23	271/2	271/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	435										
23	23	136	136	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	436										
23	23	273/2	273/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	437										50
23	23	137	137	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	438										
23	23	275/2	275/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	439										
23	23	132	132	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	440										
23	23	267/2	267/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	441										
23	23	135	135	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	442										
23	23	132	132	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	443										
23	23	133	133	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	444										
23	23	134	134	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	445										
23	23	132	132	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	5		
23	23	132	132	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	446										
23	23	133	133	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	7	#	
23	23	133	133	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	447										
23	23	134	134	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/2	b		
23	23	134	134	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	448										
24	24	138	138	3.0	0	0	Chord	12/8	1	1	3/4	1/2	3/2	449										
24	24	141	141	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	450										51
24	24	283/2	283/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	451										
24	24	142	142	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	452										
24	24	285/2	285/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	453										52
24	24	143	143	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	454										
24	24	287/2	287/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	455										
24	24	138	138	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	456										
24	24	279/2	279/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	457										
24	24	141	141	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	458										
24	24	138	138	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	459										
24	24	139	139	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	460										
24	24	140	140	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	461										
24	24	138	138	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	5	h	
24	24	138	138	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	462										
24	24	139	139	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	7		
24	24	139	139	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	463										
24	24	140	140	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	464										
25	25	144	144	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	465										
25	25	291/2	291/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4	1/4	1	466										
25	25	293/2	293/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	467										
25	25	147	147	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	468										53
25	25	295/2	295/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	469										
25	25	148	148	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	470										
25	25	297/2	297/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	471										54
25	25	149	149	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	472										
25	25	299/2	299/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	473										
25	25	144	144	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	474										
25	25	291/2	291/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	475										
25	25	147	147	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	476										
25	25	144	144	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	477										
25	25	145	145	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	478										
25	25	146	146	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	479										
25	25	144	144	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
25	25	144	144	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	480										
25	25	145	145	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
25	25	145	145	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	481										
25	25	146	146	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	482										
26	26	150	150	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	483										
26	26	303/2	303/2	3.0	3/8	3/8	Chord	12/8	1	1	3/4	1/2	3/2	484										
26	26	309/2	309/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	485										
26	26	150	150	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	486										55
26	26	301/2	301/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	487										
26	26	151	151	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	488										
26	26	303/2	303/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	489										56
26	26	152	152	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	490										
26	26	305/2	305/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	491										
26	26	153	153	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	492										57
26	26	307/2	307/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	493										
26	26	154	154	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	494										
26	26	309/2	309/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	495										58
26	26	155	155	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	496										
26	26	311/2	311/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	497										
26	26	150	150	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	498										
26	26	151	151	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	499										
26	26	152	152	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	500										
26	26	153	153	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	501										
26	26	150	150	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6		
26	26	150	150	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	502										
26	26	151	151	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	7		
26	26	151	151	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	503										
26	26	152	152	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	7		
26	26	152	152	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	504										
26	26	153	153	0.0	3/4	3/4	FiguredBass	12/8	4	1	0										1/4	7		
26	26	153	153	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	505										
27	27	156	156	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	506										
27	27	315/2	315/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	507										
27	27	159	159	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	508										
27	27	321/2	321/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4	1/4	1	509										
27	27	323/2	323/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	510										
27	27	156	156	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	511										
27	27	315/2	315/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4	1/2	3/2	512										
27	27	321/2	321/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	513										
27	27	156	156	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	514										
27	27	157	157	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	515										
27	27	158	158	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	516										
27	27	159	159	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	517										
27	27	156	156	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	7	#	
27	27	156	156	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	518										
27	27	157	157	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	519										
27	27	158	158	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	6	5	
27	27	158	158	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	520										
27	27	159	159	0.0	3/4	3/4	FiguredBass	12/8	4	1	0										1/4	#		
27	27	159	159	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	521										
28	28	162	162	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	522										59
