mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
5	4	53/4	53/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	58					
5	4	14	14	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	59					
5	4	57/4	57/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	60					
5	4	61/4	61/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	61					
5	4	16	16	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	62					
5	4	49/4	49/4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	63					
5	4	53/4	53/4	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	64					
5	4	14	14	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	65					
5	4	57/4	57/4	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	66					
5	4	61/4	61/4	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	67					
5	4	16	16	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	68					
5	4	49/4	49/4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	69					
5	4	53/4	53/4	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	70					
5	4	57/4	57/4	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	71					
5	4	61/4	61/4	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	72					
6	5	65/4	65/4	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	73					
6	5	71/4	71/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	74					
6	5	18	18	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	75					
6	5	73/4	73/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	76					
6	5	77/4	77/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	77					
6	5	20	20	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	78					
6	5	65/4	65/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	79					
6	5	67/4	67/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	80					
6	5	17	17	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	81					
6	5	69/4	69/4	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	82					
6	5	18	18	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	83					
6	5	73/4	73/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	84					
6	5	75/4	75/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	85					
6	5	77/4	77/4	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	86					
6	5	20	20	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	87					
6	5	65/4	65/4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	88					
6	5	69/4	69/4	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	89					
6	5	73/4	73/4	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	90					
6	5	77/4	77/4	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	91					
7	6	81/4	81/4	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	92					
7	6	87/4	87/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	93					
7	6	22	22	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	94					
7	6	89/4	89/4	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	95					
7	6	95/4	95/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	96					
7	6	24	24	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	97					
7	6	81/4	81/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	98					
7	6	83/4	83/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	99					
7	6	21	21	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	100					
7	6	85/4	85/4	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	101					
7	6	22	22	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	102					
7	6	89/4	89/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	103					
7	6	91/4	91/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	104					
7	6	93/4	93/4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	105					
7	6	81/4	81/4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	106					
7	6	85/4	85/4	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	107					
7	6	89/4	89/4	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	108					
7	6	93/4	93/4	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	109					
8	7	97/4	97/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	110					
8	7	49/2	49/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	111					
8	7	99/4	99/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	112					
8	7	25	25	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	113					
8	7	101/4	101/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	114					
8	7	26	26	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	115					
8	7	105/4	105/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116					
8	7	109/4	109/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	117					
8	7	28	28	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	118					
8	7	97/4	97/4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	119					
8	7	101/4	101/4	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	120					
8	7	26	26	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	121					
8	7	105/4	105/4	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	122					
8	7	97/4	97/4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	123					
8	7	101/4	101/4	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	124					
8	7	105/4	105/4	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	125					
8	7	109/4	109/4	0.75	3/4	3/4	Chord	4/4	3	1	3/16	1/8	3/2	126					
8	7	28	28	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	127					
9	8	113/4	113/4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	128					
9	8	115/4	115/4	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	129					
9	8	117/4	117/4	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	130					
9	8	30	30	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	131					
9	8	121/4	121/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	132					
9	8	123/4	123/4	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	133					
9	8	125/4	125/4	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134					
9	8	117/4	117/4	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	135					
9	8	30	30	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	136					
9	8	121/4	121/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	137					
9	8	123/4	123/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	138					
9	8	113/4	113/4	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	139					
9	8	115/4	115/4	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	140					
9	8	117/4	117/4	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	141					
9	8	119/4	119/4	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	142					
9	8	121/4	121/4	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	143					
9	8	127/4	127/4	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	144					
10	9	129/4	129/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	145					
10	9	133/4	133/4	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	146					
10	9	141/4	141/4	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147					
10	9	129/4	129/4	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	148					
10	9	137/4	137/4	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	149					
10	9	129/4	129/4	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	150					
10	9	131/4	131/4	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	151					
10	9	133/4	133/4	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	152					
10	9	135/4	135/4	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	153					
10	9	137/4	137/4	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	154					
10	9	139/4	139/4	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	155					
10	9	141/4	141/4	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	156					
10	9	143/4	143/4	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	157					
11	10	145/4	145/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	158					
11	10	149/4	149/4	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	159					
11	10	157/4	157/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	160					
11	10	159/4	159/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	161					
11	10	145/4	145/4	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	162					
11	10	153/4	153/4	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	163					
11	10	145/4	145/4	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	164					
11	10	147/4	147/4	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	165					
11	10	149/4	149/4	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	166					
11	10	151/4	151/4	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	167					
11	10	153/4	153/4	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	168					
11	10	155/4	155/4	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	169					
11	10	157/4	157/4	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	170					
11	10	159/4	159/4	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	171					
12	11	161/4	161/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	172					
12	11	165/4	165/4	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	173					
12	11	173/4	173/4	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	174					
12	11	161/4	161/4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175					
12	11	165/4	165/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	176					
12	11	167/4	167/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	177					
12	11	169/4	169/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	178					
12	11	171/4	171/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	179					
12	11	173/4	173/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	180					
12	11	175/4	175/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	181					
12	11	161/4	161/4	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	182					
12	11	163/4	163/4	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	183					
12	11	165/4	165/4	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	184					
12	11	167/4	167/4	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	185					
12	11	169/4	169/4	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	186					
12	11	175/4	175/4	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	187					
13	12	177/4	177/4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	188					
13	12	181/4	181/4	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	189					
13	12	185/4	185/4	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	190					
13	12	177/4	177/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	191					
13	12	179/4	179/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	192					
13	12	181/4	181/4	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	193					
13	12	189/4	189/4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	194					
13	12	177/4	177/4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	195					
13	12	181/4	181/4	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	196					
13	12	185/4	185/4	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	197					
13	12	189/4	189/4	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	198					
14	13	193/4	193/4	4.0	0	0	Chord	4/4	1	1	1	1	1	199					
14	13	193/4	193/4	4.0	0	0	Chord	4/4	2	1	1	1	1	200					
14	13	193/4	193/4	4.0	0	0	Chord	4/4	3	1	1	1	1	201					
