mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
4	4	12	12	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	38									
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	39									
4	4	14	14	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	40									
4	4	15	15	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	41									
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	42									
5	5	18	18	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	43									
5	5	16	16	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	44									
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	45									
5	5	16	16	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	46									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	47									
5	5	18	18	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	48									
5	5	16	16	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	4	2	
5	5	16	16	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	49									
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5		
5	5	17	17	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	50									
5	5	18	18	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	51									
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	52									
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	53									
7	7	25	25	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	54									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	55									
7	7	24	24	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	56									
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	57									
7	7	25	25	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	58									
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	59									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	60									
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	61									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	62									
7	7	24	24	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	63									
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	64									
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
7	7	25	25	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	65									
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	66									
7	7	53/2	53/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	9		
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	67									
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
7	7	27	27	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	68									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	69									
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71									
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72									
8	8	29	29	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	73									
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	74									
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	75									
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	76									
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	77									
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	78									
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	79									
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	80									
8	8	57/2	57/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	5	4	
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	81									
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
8	8	29	29	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	82									
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	83									
8	8	61/2	61/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	9		
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	84									
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	5		
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	85									
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	86									
9	9	32	32	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	87									
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	88									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	89									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	90									0
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	91									
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	92									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	93									
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	94									
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	95									
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	96									
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	97									
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	98									
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	99									
9	9	34	34	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	100									
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	101									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	102									
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	103									
9	9	65/2	65/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	9		
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	104									
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
9	9	33	33	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	105									
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	106									
9	9	34	34	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	107									
9	9	69/2	69/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	#		
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	108									
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	5		
9	9	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	109									
9	9	71/2	71/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6	5	
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	110									
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	111									
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	112									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	113									
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114									
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	115									
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	116									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	117									
10	10	36	36	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	118									
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	119									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	120									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	121									
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	122									
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	123									
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	124									
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	125									
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	4	
10	10	36	36	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	126									
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	127									
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5	#	
10	10	37	37	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	128									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	129									
10	10	38	38	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	130									
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	131									
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
10	10	39	39	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	132									
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	133									
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	134									
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	135									
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	136									
11	11	40	40	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	137									
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	138									
11	11	40	40	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	139									
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	140									
11	11	41	41	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	141									
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	142									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	143									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	144									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	145									
11	11	40	40	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	5	
11	11	40	40	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	146									
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	147									
11	11	41	41	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	148									
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	149									
11	11	85/2	85/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	9		
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	150									
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
11	11	43	43	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	151									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	152									
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	153									
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	154									
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	155									
12	12	45	45	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	156									
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	157									
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	158									
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	159									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	160									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	161									
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	162									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	163									
12	12	89/2	89/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	5	4	
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	164									
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	165									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	166									
12	12	93/2	93/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	9		
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	167									
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	168									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	169									
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	170									
13	13	50	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	171									
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	172									
13	13	51	51	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	173									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	174									
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175									
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	176									
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	177									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	178									
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	179									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	180									
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	181									
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	182									
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	183									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	184									
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	5	
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	185									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	186									
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	#		
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	187									
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	188									
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	189									
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6		
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	190									
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	191									1
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	192									
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	193									
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	194									2
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	195									
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	196									
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	197									
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	198									
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	199									
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	200									
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	201									
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	202									
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	203									
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	204									
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6		
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	205									
14	14	105/2	105/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	5		
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	206									
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6		
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	207									
14	14	109/2	109/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	5		
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6		
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	208									
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	209									
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	210									
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	211									
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	212									
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	213									
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	214									
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	215									
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	216									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	217									
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	218									
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	219									
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	220									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	221									
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6		
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	222									
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	223									
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	224									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	225									
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	226									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	227									
16	16	61	61	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	228									
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	229									
16	16	60	60	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	230									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	231									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	232									
16	16	62	62	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	233									
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	234									
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	235									
16	16	60	60	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	236									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	237									
16	16	61	61	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	238									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	239									
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	240									
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	241									
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7		
16	16	60	60	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	242									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	243									
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	7		
16	16	61	61	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	244									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	245									
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7		
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	246									
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	247									
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	248									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	249									
17	17	65	65	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	250									
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	251									
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	252									
17	17	65	65	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	253									3
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	254									
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	255									
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	256									
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	257									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	258									
17	17	65	65	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	259									
