mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
9	8	47/2	47/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	107			
10	9	49/2	49/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	108			
10	9	25	25	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	109			
10	9	51/2	51/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	110			
10	9	26	26	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	111			
10	9	53/2	53/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	112			
10	9	27	27	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	113			
10	9	49/2	49/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	114			
10	9	53/2	53/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	115			
10	9	49/2	49/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	116			
10	9	51/2	51/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	117			
10	9	53/2	53/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	118			
10	9	49/2	49/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	119			
10	9	51/2	51/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	6	
10	9	51/2	51/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	120			
10	9	53/2	53/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6	
10	9	53/2	53/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	121			
11	10	55/2	55/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	122			
11	10	28	28	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	123			
11	10	57/2	57/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	124			
11	10	29	29	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	125			
11	10	59/2	59/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	126			
11	10	30	30	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	127			
11	10	55/2	55/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	128			
11	10	59/2	59/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	129			
11	10	55/2	55/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	130			
11	10	57/2	57/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	131			
11	10	59/2	59/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	132			
11	10	55/2	55/2	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	#	
11	10	55/2	55/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	133			
11	10	57/2	57/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	6	
11	10	57/2	57/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	134			
11	10	59/2	59/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6	
11	10	59/2	59/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	135			
12	11	61/2	61/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	136			
12	11	31	31	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	137			
12	11	63/2	63/2	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	138			
12	11	61/2	61/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	139			
12	11	63/2	63/2	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	140			
12	11	33	33	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	141			
12	11	61/2	61/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	142			
12	11	63/2	63/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	143			
12	11	65/2	65/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	144			
12	11	61/2	61/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	145			
12	11	63/2	63/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	5	4
12	11	63/2	63/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	146			
12	11	65/2	65/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	#	
12	11	65/2	65/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	147			
13	12	67/2	67/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	148			
13	12	34	34	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	149			
13	12	69/2	69/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	150			
13	12	35	35	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	151			
13	12	71/2	71/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	152			
13	12	36	36	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	153			
13	12	67/2	67/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	154			
13	12	71/2	71/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	155			
13	12	67/2	67/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	156			
13	12	71/2	71/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	157			
13	12	67/2	67/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	158			
13	12	71/2	71/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	159			
14	13	73/2	73/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	160			
14	13	37	37	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	161			
14	13	75/2	75/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	162			
14	13	38	38	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	163			
14	13	77/2	77/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	164			
14	13	39	39	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	165			
14	13	73/2	73/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	166			
14	13	75/2	75/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	167			
14	13	77/2	77/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	168			
14	13	73/2	73/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	169			
14	13	75/2	75/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	170			
14	13	77/2	77/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	171			
14	13	73/2	73/2	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	6	
14	13	73/2	73/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	172			
14	13	75/2	75/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	#	
14	13	75/2	75/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	173			
14	13	77/2	77/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6	
14	13	77/2	77/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	174			
15	14	79/2	79/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	175			
15	14	40	40	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	176			
15	14	81/2	81/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	177			
15	14	41	41	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	178			
15	14	83/2	83/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	179			
15	14	42	42	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	180			
15	14	79/2	79/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	181			
15	14	83/2	83/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	182			
15	14	79/2	79/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	183			
15	14	81/2	81/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	184			
15	14	83/2	83/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	185			
15	14	79/2	79/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	186			
15	14	81/2	81/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	187			
15	14	83/2	83/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	188			
16	15	85/2	85/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	189			
16	15	43	43	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	190			
16	15	87/2	87/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	191			
16	15	44	44	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	192			
16	15	89/2	89/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	193			
16	15	45	45	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	194			
16	15	85/2	85/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	195			
16	15	87/2	87/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	196			
16	15	89/2	89/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	197			
16	15	85/2	85/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	198			
16	15	87/2	87/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	199			
16	15	89/2	89/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	200			
16	15	85/2	85/2	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	#	
16	15	85/2	85/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	201			
16	15	87/2	87/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	202			
16	15	89/2	89/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	#	
16	15	89/2	89/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	203			
17	16	91/2	91/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	204			
17	16	46	46	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	205			
17	16	93/2	93/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	206			
17	16	47	47	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	207			
17	16	95/2	95/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	208			
17	16	48	48	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	209			
17	16	91/2	91/2	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	210			
17	16	91/2	91/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	211			
17	16	95/2	95/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	212			
17	16	91/2	91/2	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	#	
17	16	91/2	91/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	213			
17	16	95/2	95/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	214			
18	17	97/2	97/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	215			
18	17	49	49	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	216			
18	17	99/2	99/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	217			
18	17	50	50	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	218			
18	17	101/2	101/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	219			
18	17	51	51	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	220			
18	17	99/2	99/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	221			
18	17	101/2	101/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	222			
18	17	97/2	97/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	223			
18	17	99/2	99/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	224			
18	17	101/2	101/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	225			
18	17	97/2	97/2	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	6	
18	17	97/2	97/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	226			
18	17	99/2	99/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	227			
18	17	101/2	101/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	7	
18	17	101/2	101/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	228			
19	18	103/2	103/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	229			
19	18	52	52	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	230			
19	18	105/2	105/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	231			
19	18	53	53	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	232			
19	18	107/2	107/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	233			
19	18	54	54	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	234			
19	18	103/2	103/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	235			
19	18	105/2	105/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	236			
19	18	103/2	103/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	237			
19	18	107/2	107/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	238			
19	18	103/2	103/2	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	7	
19	18	103/2	103/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	239			
19	18	105/2	105/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	6	
19	18	107/2	107/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	7	
19	18	107/2	107/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	240			
20	19	109/2	109/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	241			
20	19	55	55	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	242			
20	19	111/2	111/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	243			
20	19	56	56	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	244			
20	19	113/2	113/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	245			
20	19	57	57	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	246			
20	19	111/2	111/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	247			
20	19	113/2	113/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	248			
20	19	109/2	109/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	249			
20	19	111/2	111/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	250			
20	19	113/2	113/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	251			
20	19	109/2	109/2	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	6\	#
20	19	109/2	109/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	252			
20	19	111/2	111/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	253			
20	19	113/2	113/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	#7	
20	19	113/2	113/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	254			
21	20	115/2	115/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	255			
21	20	58	58	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	256			
21	20	117/2	117/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	257			
21	20	59	59	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	258			
21	20	119/2	119/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	259			
21	20	60	60	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	260			
21	20	115/2	115/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	261			
21	20	117/2	117/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	262			
