mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
5	5	33/2	33/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	59				
5	5	67/4	67/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	60				
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	61				
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	62				
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	63				
5	5	37/2	37/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	64				
5	5	39/2	39/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	65				
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	66				
5	5	16	16	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4	
5	5	16	16	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	67				
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#3		
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	68				
5	5	18	18	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	69				
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	70				
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6		
5	5	19	19	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	71				
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	72				
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	73				
6	6	41/2	41/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	74				
6	6	43/2	43/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	75				
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	76				
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	77				
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	78				1
6	6	91/4	91/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	79				
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	80				
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	81				
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	82				
6	6	41/2	41/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	83				
6	6	43/2	43/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	84				
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	85				
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	86				
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	87				
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	88				
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	89				
6	6	22	22	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	90				
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	91				
6	6	20	20	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	#		
6	6	20	20	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	92				
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	93				
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6		
6	6	21	21	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	94				
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	95				
6	6	22	22	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	96				
6	6	47/2	47/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6		
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	97				
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	98				
7	7	49/2	49/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	99				2
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	100				
7	7	25	25	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	101				
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	102				
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	103				
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	104				
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	105				
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	106				
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	107				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	108				
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	109				
7	7	53/2	53/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	110				
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	111				
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	112				
7	7	24	24	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	113				
7	7	49/2	49/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	114				
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	115				
7	7	25	25	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	116				
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	117				
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	118				
7	7	53/2	53/2	1.0	5/8	5/8	Chord	4/4	3	1	1/4	1/4	1	119				
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	120				
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	121				
7	7	24	24	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7		
7	7	24	24	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	122				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#		
7	7	25	25	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	123				
7	7	26	26	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	124				
7	7	53/2	53/2	1.0	5/8	5/8	Chord	4/4	4	1	1/4	1/4	1	125				
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	126				
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	127				
8	8	28	28	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	128				
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	129				
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	130				
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	131				
8	8	30	30	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	132				
8	8	121/4	121/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	133				
8	8	61/2	61/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	134				
8	8	123/4	123/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	135				
8	8	31	31	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	136				
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	137				
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	138				
8	8	57/2	57/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	139				
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	140				
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	141				
8	8	30	30	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	142				3
8	8	121/4	121/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	143				
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	144				
8	8	31	31	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	145				
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	146				
8	8	28	28	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	147				
8	8	57/2	57/2	1.0	1/8	1/8	Chord	4/4	3	1	1/4	1/4	1	148				
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	149				
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	150				
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	151				
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	152				
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	153				
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	154				
8	8	28	28	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	b		
8	8	28	28	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	155				
8	8	57/2	57/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/4	6		
8	8	57/2	57/2	1.0	1/8	1/8	Chord	4/4	4	1	1/4	1/4	1	156				
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	157				
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	158				
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	h		
8	8	30	30	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	159				
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	160				
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4	
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	161				
8	8	63/2	63/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	#		
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	162				
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	163				
9	9	65/2	65/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	164				
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	165				
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	166				
9	9	69/2	69/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	167				
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	168				
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	169				
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	170				
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	171				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	172				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	173				
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	174				
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	175				
9	9	32	32	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	176				
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	177				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	178				
9	9	34	34	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	179				
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	180				
9	9	32	32	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	181				
9	9	65/2	65/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6b		
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	182				
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	b7		
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	183				
9	9	67/2	67/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6		
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	7		
9	9	34	34	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	184				
9	9	69/2	69/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/4	6		
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	185				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	186				
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	187				
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	188				
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	189				
10	10	77/2	77/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	190				
10	10	155/4	155/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	191				
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	192				
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	193				
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	194				
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	195				
10	10	37	37	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	196				
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	197				
10	10	36	36	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	198				
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	199				
10	10	38	38	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	200				
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	201				
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0				3/8	#		
10	10	36	36	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	202				
10	10	75/2	75/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	b		
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	203				
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
10	10	38	38	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	204				
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	3#		
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	205				
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	206				
11	11	81/2	81/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	207				
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	208				
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	209				
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	210				
11	11	85/2	85/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	211				
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	212				
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	213				
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	214				
11	11	40	40	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	215				
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	216				
11	11	41	41	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	217				
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	218				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	219				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	220				
11	11	40	40	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	221				
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	222				
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6		
11	11	41	41	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	223				
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	224				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	225				
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5		
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	226				
12	12	44	44	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	227				
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	228				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	229				
12	12	46	46	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	230				
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	231				
12	12	44	44	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	232				
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	233				
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	234				
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	235				
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	236				
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	237				
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	238				
12	12	44	44	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	239				
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	240				
12	12	46	46	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	241				
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	242				
12	12	44	44	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	243				
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	244				
12	12	46	46	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	245				
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	4+	2	
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	246				
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	247				
13	13	97/2	97/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	248				
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	249				
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	250				
13	13	50	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	251				
13	13	101/2	101/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	252				
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	253				
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	254				
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	255				
13	13	97/2	97/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	256				
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	257				
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	258				
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	259				
13	13	101/2	101/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	260				
