mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	258					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	259					
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	260					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	261					
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6			
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	262					
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7			
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	263					
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6			
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	264					
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	265					
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	266					
16	16	63	63	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	267					
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	268					
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	269					
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	270					
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	#			
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	271					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	h			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	272					
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	273					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	274					
17	17	65	65	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	275					
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	276					
17	17	66	66	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	277					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	278					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	279					
17	17	66	66	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	280					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	281					
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	282					
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	283					
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6			
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	284					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	285					
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	286					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	287					
18	18	70	70	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	288					
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	289					
18	18	68	68	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	290					
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	291					
18	18	69	69	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	292					
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	293					
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	294					
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	295					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	296					
18	18	70	70	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	297					
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	298					
18	18	71	71	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	299					
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	300					
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	301					
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	302					
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	303					
19	19	73	73	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	304					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	305					
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	306					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	307					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	308					
19	19	72	72	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	309					
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	310					
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	311					
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	312					
19	19	74	74	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	313					
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	314					
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	315					
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	316					
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	9			
19	19	74	74	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	317					
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	8			
19	19	151/2	151/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	318					
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	319					
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	320					
20	20	78	78	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	321					
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	322					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	323					
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	324					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	325					
20	20	76	76	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	326					
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	327					
20	20	77	77	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	328					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	329					
20	20	78	78	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	330					
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	331					
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5		
20	20	76	76	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	332					
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	333					
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#			
20	20	77	77	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	334					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	335					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				3/8	5			
20	20	78	78	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	336					
20	20	159/2	159/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	337					
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	338					
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	339					
21	21	82	82	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	340					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	341					
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	342					
21	21	82	82	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	343					
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	344					
21	21	83	83	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	345					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	346					
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	347					
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	348					
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	349					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	350					
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	351					
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	352					
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	353					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	354					
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5		
21	21	80	80	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	355					
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	356					
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	3			
21	21	81	81	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	357					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	358					
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	9			
21	21	82	82	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	359					
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	8			
21	21	167/2	167/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	360					
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	361					
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	362					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	363					
22	22	84	84	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	364					
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	365					
22	22	85	85	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	366					
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	367					
22	22	84	84	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	368					
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	369					
22	22	85	85	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	370					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	371					
22	22	86	86	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	372					
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	373					
22	22	87	87	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	374					
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	375					
22	22	84	84	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	376					
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	377					
22	22	85	85	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	378					
22	22	171/2	171/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	379					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6	5		
22	22	86	86	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	380					
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	381					
22	22	87	87	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	3			
22	22	87	87	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	382					
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	383					
23	23	88	88	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	384					
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	385					
23	23	90	90	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	386					
23	23	183/2	183/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	387					6
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	388					
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	389					
23	23	89	89	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	390					
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	391					
23	23	88	88	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	392					
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	393					
23	23	89	89	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	394					
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	395					
23	23	90	90	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	396					
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	397					
23	23	91	91	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	398					
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	399					
23	23	88	88	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	400					
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	401					
23	23	89	89	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6			
23	23	89	89	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	402					
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	403					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	5	4		
23	23	90	90	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	404					
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	405					
23	23	91	91	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	406					
23	23	183/2	183/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	407					
24	24	92	92	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	408					
24	24	187/2	187/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	409					7
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	410					
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	411					
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	412					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	413					
24	24	92	92	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	414					
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	415					
24	24	93	93	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	416					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	417					
24	24	92	92	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	418					
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	419					
24	24	93	93	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	420					
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	421					
24	24	94	94	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	422					
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	423					
24	24	92	92	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	9			
24	24	92	92	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	424					
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	8			
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	425					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4		
24	24	94	94	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	426					
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	#			
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	427					
25	25	96	96	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	428					
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	429					
25	25	97	97	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	430					
25	25	197/2	197/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	431					
25	25	395/4	395/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	432					
25	25	99	99	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	433					
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	434					
25	25	96	96	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	435					
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	436					
25	25	98	98	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	437					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	438					
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	439					
25	25	96	96	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	440					
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	441					
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	442					
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	443					
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7			
25	25	96	96	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	444					
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6			
25	25	195/2	195/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	445					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	#		
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	446					
25	25	199/2	199/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	447					
26	26	100	100	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	448					
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	449					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	450					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	451					
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	452					
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	453					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	454					
26	26	102	102	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	455					
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	456					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	457					
26	26	100	100	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	458					
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	459					
26	26	101	101	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	460					
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	461					
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	462					
26	26	100	100	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5	b	
26	26	100	100	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	463					
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	464					
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#			
26	26	101	101	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	465					
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	466					
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5			
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	467					
26	26	103	103	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6b			
27	27	104	104	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	468					
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	469					
27	27	105	105	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	470					
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	471					
27	27	106	106	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	472					
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	473					
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	474					
27	27	104	104	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	475					
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	476					
27	27	105	105	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	477					
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	478					
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	479					
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	480					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	481					
27	27	104	104	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	b5			
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	482					
27	27	105	105	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5			
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	483					
27	27	107	107	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6			
28	28	108	108	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	484					
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	485					
28	28	109	109	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	486					
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	487					
28	28	110	110	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	488					
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	489					
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	490					
28	28	108	108	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	491					
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	492					
28	28	109	109	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	493					
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	494					
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	495					
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	496					
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	497					
28	28	108	108	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	b		
28	28	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	498					
28	28	109	109	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
28	28	110	110	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5			
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	499					
28	28	111	111	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6			
29	29	112	112	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	500					
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	501					
29	29	113	113	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	502					
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	503					
29	29	114	114	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	504					
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	505					
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	506					
29	29	112	112	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	507					
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	508					
29	29	113	113	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	509					
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	510					
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	511					
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	512					
