mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
7	7	19/2	19/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	42				
7	7	39/4	39/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	43				
7	7	10	10	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	44				
7	7	9	9	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	45				
7	7	37/4	37/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	46				
7	7	19/2	19/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	47				
7	7	39/4	39/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	48				
7	7	10	10	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	49				
7	7	9	9	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	50				
7	7	10	10	0.0	1/4	1/4	FiguredBass	3/8	4	1	0				1/8	6		
7	7	10	10	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	51				
8	8	21/2	21/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	52				
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	53				
8	8	21/2	21/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	54				
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	55				
8	8	21/2	21/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	#		
8	8	21/2	21/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	56				
8	8	23/2	23/2	0.0	1/4	1/4	FiguredBass	3/8	4	1	0				1/8	6		
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	57				
9	9	12	12	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	58				
9	9	13	13	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	59				
9	9	12	12	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	60				
9	9	13	13	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	61				
9	9	12	12	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	62				
9	9	49/4	49/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	63				
9	9	25/2	25/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	64				
9	9	51/4	51/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	65				
9	9	13	13	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	66				
9	9	12	12	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	67				
9	9	13	13	0.0	1/4	1/4	FiguredBass	3/8	4	1	0				1/8	#		
9	9	13	13	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	68				
10	10	27/2	27/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	69				
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	70				
10	10	27/2	27/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	71				
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	72				
10	10	27/2	27/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	73				
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	74				
10	10	27/2	27/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6		
10	10	27/2	27/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	75				
10	10	29/2	29/2	0.0	1/4	1/4	FiguredBass	3/8	4	1	0				1/8	#		
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	76				
11	11	15	15	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	77				0
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	78				
11	11	31/2	31/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	79				1
11	11	63/4	63/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	80				
11	11	16	16	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	81				
11	11	15	15	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	82				
11	11	16	16	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	83				
11	11	15	15	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	84				
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	85				
11	11	31/2	31/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	86				
11	11	63/4	63/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	87				
11	11	16	16	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	88				
11	11	15	15	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	5	b	
11	11	15	15	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	89				
11	11	16	16	0.0	1/4	1/4	FiguredBass	3/8	4	1	0				1/8	7	5	
11	11	16	16	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	90				
12	12	33/2	33/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	91				
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	92				
12	12	33/2	33/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	93				
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	94				
12	12	33/2	33/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	95				
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	96				
12	12	33/2	33/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	#		
12	12	33/2	33/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	97				
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	98				
13	13	18	18	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	99				
13	13	19	19	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	100				
13	13	18	18	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	101				
13	13	19	19	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	102				
13	13	18	18	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	103				
13	13	19	19	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	104				
13	13	18	18	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6b		
13	13	18	18	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	105				
13	13	19	19	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	106				
14	14	39/2	39/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	107				
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	108				
14	14	39/2	39/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	109				
14	14	79/4	79/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	110				
14	14	20	20	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	111				
14	14	81/4	81/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	112				
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	113				
14	14	39/2	39/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	114				
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	115				
14	14	39/2	39/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6		
14	14	39/2	39/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	116				
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	117				
15	15	21	21	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	118				2
15	15	85/4	85/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	119				
15	15	43/2	43/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	120				3
15	15	87/4	87/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	121				
15	15	22	22	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	122				
15	15	21	21	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	123				
15	15	22	22	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	124				
15	15	21	21	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	125				
15	15	22	22	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	126				
15	15	21	21	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6		
15	15	21	21	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	127				
15	15	22	22	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	128				
16	16	45/2	45/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	129				
16	16	45/2	45/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	130				
16	16	45/2	45/2	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	131				
16	16	45/2	45/2	0.0	0	0	FiguredBass	3/8	4	1	0				3/8	#		
16	16	45/2	45/2	1.5	0	0	Chord	3/8	4	1	3/8	1/4	3/2	132				
17	17	24	24	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	133				
17	17	97/4	97/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	134				
17	17	49/2	49/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	135				
17	17	99/4	99/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	136				
17	17	25	25	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	137				
17	17	24	24	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	138				
17	17	25	25	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	139				
17	17	24	24	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	140				
17	17	24	24	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	#		
17	17	24	24	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	141				
18	18	51/2	51/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	142				
18	18	103/4	103/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	143				
18	18	26	26	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	144				
18	18	105/4	105/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	145				
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	146				
18	18	51/2	51/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	147				
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	148				
18	18	51/2	51/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	149				
18	18	51/2	51/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	5	b	
18	18	51/2	51/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	150				
19	19	27	27	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	151				
19	19	109/4	109/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	152				
19	19	55/2	55/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	153				
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	154				
19	19	28	28	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	155				
19	19	27	27	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	156				
19	19	28	28	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	157				
19	19	27	27	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	158				
19	19	28	28	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	159				
19	19	27	27	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	5		
19	19	27	27	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	160				
19	19	28	28	0.0	1/4	1/4	FiguredBass	3/8	4	1	0				1/8	5		
19	19	28	28	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	161				
20	20	57/2	57/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	162				
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	163				
20	20	57/2	57/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	164				
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	165				
20	20	29	29	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	166				
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	167				
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	168				
20	20	57/2	57/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	169				
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	170				
20	20	57/2	57/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6		
20	20	57/2	57/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	171				
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	172				
21	21	30	30	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	173				
21	21	31	31	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	174				
21	21	30	30	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	175				
21	21	121/4	121/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	176				
21	21	61/2	61/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	177				
21	21	123/4	123/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	178				
21	21	31	31	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	179				
21	21	30	30	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	180				
21	21	31	31	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	181				
21	21	30	30	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6		
21	21	30	30	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	182				
21	21	31	31	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	183				
22	22	63/2	63/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	184				
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	185				
22	22	63/2	63/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	186				
22	22	127/4	127/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	187				
22	22	32	32	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	188				
22	22	129/4	129/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	189				
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	190				
22	22	63/2	63/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	191				
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	192				
22	22	63/2	63/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6	b	
22	22	63/2	63/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	193				
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	194				
23	23	33	33	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	195				
23	23	133/4	133/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	196				
23	23	67/2	67/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	197				
23	23	135/4	135/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	198				
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	199				
23	23	33	33	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	200				
23	23	133/4	133/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	201				
23	23	67/2	67/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	202				
23	23	135/4	135/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	203				
23	23	34	34	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	204				
23	23	33	33	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	205				
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	206				
23	23	34	34	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	207				
23	23	33	33	0.0	0	0	FiguredBass	3/8	4	1	0				1/8	5		
23	23	33	33	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	208				
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	209				
23	23	34	34	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	210				
24	24	69/2	69/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	211				
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	212				
24	24	69/2	69/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	213				
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	214				
24	24	69/2	69/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	215				
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	216				
24	24	69/2	69/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	217				
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	218				
25	25	36	36	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	219				4
25	25	37	37	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	220				
25	25	36	36	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	221				5
25	25	145/4	145/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	222				5
25	25	73/2	73/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	223				5
25	25	147/4	147/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	224				
25	25	37	37	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	225				
25	25	36	36	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	226				
25	25	37	37	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	227				
25	25	36	36	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	b		
25	25	36	36	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	228				
25	25	37	37	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	229				
26	26	75/2	75/2	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	230				6
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	231				
26	26	75/2	75/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	232				7
26	26	151/4	151/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	233				7
26	26	38	38	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	234				7
26	26	153/4	153/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	235				
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	236				
26	26	75/2	75/2	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	237				
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	238				
26	26	75/2	75/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6		
26	26	75/2	75/2	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	239				
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	240				
27	27	39	39	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	241				
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	242				
27	27	39	39	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	243				8
27	27	157/4	157/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	244				8
27	27	79/2	79/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	245				8
27	27	159/4	159/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	246				
27	27	40	40	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	247				
27	27	39	39	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	248				
27	27	40	40	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	249				
27	27	39	39	0.0	0	0	FiguredBass	3/8	4	1	0				1/4	6	b	
27	27	39	39	1.0	0	0	Chord	3/8	4	1	1/4	1/4	1	250				
27	27	40	40	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	251				
28	28	81/2	81/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	252				9
28	28	163/4	163/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	253				9
28	28	41	41	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	254				9
28	28	165/4	165/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	255				9
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	256				
28	28	81/2	81/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	257				10
28	28	163/4	163/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	258				10
28	28	41	41	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	259				10
28	28	165/4	165/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	260				10
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	261				
28	28	81/2	81/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	262				
28	28	41	41	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	263				
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	264				
28	28	81/2	81/2	0.0	0	0	FiguredBass	3/8	4	1	0				1/8	5		
28	28	81/2	81/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	265				
28	28	41	41	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	266				
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	267				
29	29	42	42	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	268				
29	29	43	43	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	269				
