mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
4	4	10	10	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	42				
4	4	21/2	21/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	43				
4	4	23/2	23/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	44				
5	5	12	12	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	45				
5	5	25/2	25/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	46				
5	5	13	13	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	47				
5	5	27/2	27/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	48				3
5	5	55/4	55/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	49				3
5	5	14	14	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	50				3
5	5	57/4	57/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	51				3
5	5	29/2	29/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	52				
5	5	12	12	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	53				
5	5	25/2	25/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	54				
5	5	13	13	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	55				
5	5	27/2	27/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	56				4
5	5	55/4	55/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	57				4
5	5	14	14	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	58				4
5	5	57/4	57/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	59				4
5	5	29/2	29/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	60				
6	6	15	15	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	61				
6	6	31/2	31/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	62				
6	6	16	16	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	63				
6	6	33/2	33/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	64				
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	65				
6	6	15	15	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	66				
6	6	31/2	31/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	67				
6	6	16	16	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	68				
6	6	33/2	33/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	69				
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	70				
6	6	33/2	33/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	71				
6	6	17	17	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	72				
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	73				
6	6	33/2	33/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	74				
6	6	17	17	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	75				
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	76				
7	7	18	18	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	77				
7	7	19	19	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	78				
7	7	39/2	39/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	79				
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	80				
7	7	18	18	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	81				
7	7	19	19	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	82				
7	7	39/2	39/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	83				
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	84				
7	7	18	18	0.25	0	0	Chord	6/8	3	1	1/16	1/16	1	85				
7	7	73/4	73/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16	1/16	1	86				
7	7	37/2	37/2	0.25	1/8	1/8	Chord	6/8	3	1	1/16	1/16	1	87				
7	7	75/4	75/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16	1/16	1	88				
7	7	19	19	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	89				
7	7	39/2	39/2	0.25	3/8	3/8	Chord	6/8	3	1	1/16	1/16	1	90				
7	7	79/4	79/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16	1/16	1	91				
7	7	20	20	0.25	1/2	1/2	Chord	6/8	3	1	1/16	1/16	1	92				
7	7	81/4	81/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16	1/16	1	93				
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	94				
7	7	18	18	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6		
7	7	18	18	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	95				
7	7	37/2	37/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	96				
7	7	19	19	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	97				
7	7	39/2	39/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6		
7	7	39/2	39/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	98				
7	7	20	20	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	99				
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	100				
8	8	21	21	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	101				
8	8	22	22	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	102				
8	8	45/2	45/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	103				
8	8	21	21	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	104				
8	8	22	22	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	105				
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	106				
8	8	23	23	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	107				
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	108				
8	8	21	21	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	109				
8	8	22	22	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	110				
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	111				
8	8	23	23	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	112				
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	113				
8	8	21	21	0.0	0	0	FiguredBass	6/8	4	1	0				1/4	6		
8	8	21	21	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	114				
8	8	22	22	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	115				
8	8	45/2	45/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6		
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	116				
8	8	23	23	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	117				
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	118				
9	9	24	24	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	119				
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	120				
9	9	25	25	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	121				
9	9	51/2	51/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	122				
9	9	24	24	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	123				
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	124				
9	9	26	26	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	125				
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	126				
9	9	24	24	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	127				
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	128				
9	9	26	26	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	129				
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	130				
9	9	24	24	0.0	0	0	FiguredBass	6/8	4	1	0				3/8	7		
9	9	24	24	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	131				
9	9	51/2	51/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6		
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	132				
9	9	26	26	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	133				
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	134				
10	10	27	27	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	135				
10	10	55/2	55/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	136				
10	10	28	28	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	137				
10	10	57/2	57/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	138				
10	10	27	27	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	139				
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	140				
10	10	29	29	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	141				
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	142				
10	10	27	27	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	143				
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	144				
10	10	29	29	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	145				
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	146				
10	10	27	27	0.0	0	0	FiguredBass	6/8	4	1	0				3/8	7		
10	10	27	27	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	147				
10	10	57/2	57/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	#	
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	148				
10	10	29	29	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	149				
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	150				
11	11	30	30	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	151				
11	11	61/2	61/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	152				
11	11	31	31	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	153				
11	11	63/2	63/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	154				
11	11	32	32	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	155				
11	11	65/2	65/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	156				
11	11	30	30	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	157				
11	11	30	30	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	158				
11	11	30	30	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	159				
12	12	33	33	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	160				
12	12	69/2	69/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	161				
12	12	33	33	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	162				
12	12	67/2	67/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	163				
12	12	34	34	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	164				
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	165				
12	12	35	35	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	166				
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	167				
12	12	33	33	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	168				
12	12	33	33	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	169				
13	13	36	36	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	170				
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	171				
13	13	38	38	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	172				
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	173				
13	13	36	36	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	174				
13	13	75/2	75/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	175				
13	13	36	36	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	176				
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	177				
13	13	37	37	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	178				
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	179				
13	13	38	38	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	180				
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	181				
13	13	36	36	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	182				
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	183				
13	13	37	37	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	184				
13	13	75/2	75/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6		
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	185				
13	13	38	38	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	186				
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	187				
14	14	39	39	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	188				
14	14	79/2	79/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	189				
14	14	40	40	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	190				
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	191				
14	14	41	41	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	192				
14	14	83/2	83/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	193				
14	14	39	39	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	194				
14	14	81/2	81/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	195				
14	14	39	39	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	196				
14	14	81/2	81/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	197				
14	14	39	39	0.0	0	0	FiguredBass	6/8	4	1	0				3/8	6		
14	14	39	39	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	198				
14	14	81/2	81/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				3/8	6\		
14	14	81/2	81/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	199				
15	15	42	42	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	200				
15	15	42	42	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	201				
15	15	42	42	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	202				
15	15	85/2	85/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	203				
15	15	43	43	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	204				
15	15	87/2	87/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	205				
15	15	44	44	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	206				
15	15	89/2	89/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	207				
15	15	42	42	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	208				
15	15	85/2	85/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	209				
15	15	43	43	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	210				
15	15	87/2	87/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	4	2	
15	15	87/2	87/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	211				
15	15	44	44	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	212				
15	15	89/2	89/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	213				
16	16	45	45	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	214				
16	16	45	45	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	215				
16	16	45	45	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	216				
16	16	91/2	91/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	217				
16	16	46	46	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	218				
16	16	93/2	93/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	219				
16	16	47	47	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	220				
16	16	95/2	95/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	221				
16	16	45	45	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5		
16	16	45	45	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	222				
16	16	91/2	91/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	223				
16	16	46	46	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	224				
16	16	93/2	93/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6	4	
16	16	93/2	93/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	225				
16	16	47	47	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	226				
16	16	95/2	95/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	227				
17	17	48	48	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	228				
17	17	48	48	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	229				
17	17	48	48	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	230				
17	17	97/2	97/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	231				
17	17	49	49	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	232				
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	233				
17	17	50	50	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	234				
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	235				
17	17	48	48	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5		
17	17	48	48	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	236				
17	17	97/2	97/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	237				
17	17	49	49	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	238				
17	17	99/2	99/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6		
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	239				
17	17	50	50	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	240				
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	241				
18	18	51	51	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	242				
18	18	51	51	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	243				
18	18	105/2	105/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	244				
18	18	51	51	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	245				
18	18	103/2	103/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	246				
18	18	52	52	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	247				
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	248				
18	18	53	53	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	249				
18	18	107/2	107/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	250				
18	18	51	51	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6	5	
18	18	51	51	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	251				
18	18	103/2	103/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	252				
18	18	52	52	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	253				
18	18	105/2	105/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	#		
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	254				
18	18	53	53	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	255				
18	18	107/2	107/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	256				
19	19	54	54	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	257				
19	19	54	54	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	258				
19	19	54	54	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	259				
19	19	54	54	3.0	0	0	Chord	6/8	4	1	3/4	1/2	3/2	260				
20	20	57	57	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	261				
20	20	115/2	115/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	262				
20	20	58	58	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	263				
20	20	117/2	117/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	264				5
20	20	235/4	235/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	265				5
20	20	59	59	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	266				5
20	20	237/4	237/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	267				5
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	268				
21	21	60	60	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	269				
21	21	121/2	121/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	270				
21	21	61	61	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	271				
21	21	123/2	123/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	272				
21	21	60	60	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	273				
21	21	121/2	121/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	274				
21	21	61	61	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	275				
21	21	123/2	123/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	276				6
21	21	247/4	247/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	277				6
