mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5			
16	16	61	61	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	260					
16	16	123/2	123/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	261					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6	5	b	
16	16	62	62	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	262					
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	263					
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	h			
16	16	63	63	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	264					
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	265					
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	266					
17	17	65	65	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	267					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	268					
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	269					
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	270					
17	17	64	64	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	271					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	272					
17	17	65	65	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	273					
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	274					
17	17	66	66	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	275					
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	276					
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	277					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	278					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	279					
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	280					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	281					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	7	h		
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	282					
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	283					
18	18	69	69	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	284					
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	285					
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	286					
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	287					
18	18	68	68	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	288					
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	289					
18	18	69	69	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	290					
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	291					
18	18	70	70	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	292					
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	293					
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	294					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	295					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	296					
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	b			
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	297					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	298					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	b7			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	299					
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6			
19	19	72	72	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	300					
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	301					
19	19	74	74	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	302					
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	303					
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	304					
19	19	73	73	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	305					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	306					
19	19	72	72	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	307					
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	308					
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	309					
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	310					
19	19	74	74	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	311					
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	312					
19	19	75	75	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	313					
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	314					
19	19	72	72	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	315					
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	316					
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6			
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	317					
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	318					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	9			
19	19	74	74	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	319					
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	320					
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	b6			
19	19	75	75	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	321					
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	322					
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	323					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	324					
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	325					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	326					
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	327					
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	328					
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	329					
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	330					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	331					
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	332					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	333					
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	334					
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	335					
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	336					
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	337					
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	b7			
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	338					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	339					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6b			
20	20	78	78	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	340					
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	341					
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	b			
20	20	79	79	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	342					
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	343					
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	344					
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	345					
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	346					
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	347					
21	21	82	82	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	348					
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	349					
21	21	83	83	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	350					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	351					
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	352					
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	353					
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	354					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	355					
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	356					
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	357					
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	358					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	359					
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5		
21	21	80	80	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	360					
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	361					
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	3			
21	21	81	81	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	362					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	363					
21	21	82	82	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	364					
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	365					
21	21	83	83	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	366					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	367					
22	22	84	84	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	368					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	369					
22	22	86	86	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	370					
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	371					
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	372					
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	373					
22	22	86	86	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	374					
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	375					
22	22	84	84	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	376					
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	377					
22	22	85	85	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	378					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	379					
22	22	86	86	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	380					
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	381					
22	22	84	84	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6			
22	22	84	84	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	382					
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	383					
22	22	85	85	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	384					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	385					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	b		
22	22	86	86	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	386					
22	22	87	87	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6b			
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	387					
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	388					
23	23	89	89	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	389					
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	390					
23	23	88	88	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	391					
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	392					
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	393					
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	394					
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	395					
23	23	88	88	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	396					
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	397					
23	23	90	90	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	398					
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	399					
23	23	88	88	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5			
23	23	88	88	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	400					
23	23	89	89	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	401					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4		
23	23	90	90	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	402					
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	h3			
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	403					
24	24	92	92	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	404					
24	24	187/2	187/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	405					6
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	406					
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	407					
24	24	189/2	189/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	408					
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	409					
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	410					
24	24	93	93	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	411					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	412					
24	24	92	92	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	413					
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	414					
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	415					
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	416					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	417					
24	24	92	92	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6			
24	24	92	92	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	418					
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	419					
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	420					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	h		
24	24	94	94	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	421					
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	b			
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	422					
25	25	96	96	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	423					
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	424					
25	25	97	97	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	425					
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	426					
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	427					
25	25	97	97	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	428					
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	429					
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	430					
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	431					
25	25	96	96	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	432					
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	433					
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	434					
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7	b		
25	25	96	96	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	435					
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
25	25	97	97	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	436					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	h		
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	437					
25	25	99	99	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	b6	4		
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	438					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	439					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	440					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	441					
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	442					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	443					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	444					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	445					
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	446					
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	447					
26	26	100	100	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7	h		
26	26	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	448					
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	b6	4		
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	h		
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	449					
26	26	103	103	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	b6	4		
27	27	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	450					
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	451					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	452					
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	453					
27	27	105	105	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	454					
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	455					
27	27	104	104	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	456					
27	27	105	105	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	457					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	458					
27	27	104	104	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	h			
27	27	104	104	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	459					
27	27	105	105	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	b7	5		
27	27	105	105	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	460					
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4		
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	461					
27	27	107	107	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	h			
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	462					
28	28	108	108	4.0	0	0	Chord	4/4	2	1	1	1	1	463					
28	28	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	464					
28	28	108	108	4.0	0	0	Chord	4/4	4	1	1	1	1	465					
